TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.14020,  DATAPACKING = POINT
   0.00000     0.00000     0.00005    -0.00005    -0.00005       8     8     0
   0.00796     0.00000     0.00006    -0.00005    -0.00007       8     8     0
   0.04099     0.00000     0.00001     0.00009    -0.00000       8     8     0
   0.09666     0.00000     0.00002     0.00008    -0.00003       8     8     0
   0.16894     0.00000     0.00011    -0.00006    -0.00012       8     8     0
   0.25000     0.00000     0.00003     0.00008    -0.00001       8     8     0
   0.33106     0.00000     0.00027    -0.00026    -0.00028       8     8     0
   0.40334     0.00000     0.00319    -0.00342    -0.00320       8     8     0
   0.45901     0.00000     0.01324    -0.01442    -0.01323       8     8     0
   0.49204     0.00000     0.02698    -0.02970    -0.02704       8     8     0
   0.50000     0.00000     0.03163    -0.03490    -0.03173       8     8     0
   0.00000     0.00796     0.00006    -0.00007    -0.00005       8     8     0
   0.00796     0.00796     0.00007    -0.00008    -0.00008       8     8     0
   0.04099     0.00796    -0.00000     0.00004    -0.00003       8     8     0
   0.09666     0.00796     0.00004     0.00002    -0.00002       8     8     0
   0.16894     0.00796     0.00013    -0.00005    -0.00014       8     8     0
   0.25000     0.00796     0.00004     0.00010    -0.00004       8     8     0
   0.33106     0.00796     0.00039    -0.00037    -0.00028       8     8     0
   0.40334     0.00796     0.00384    -0.00412    -0.00309       8     8     0
   0.45901     0.00796     0.01542    -0.01681    -0.01272       8     8     0
   0.49204     0.00796     0.03075    -0.03392    -0.02598       8     8     0
   0.50000     0.00796     0.03584    -0.03964    -0.03049       8     8     0
   0.00000     0.04099     0.00001    -0.00000     0.00009       8     8     0
   0.00796     0.04099    -0.00000    -0.00003     0.00004       8     8     0
   0.04099     0.04099    -0.00017     0.00007     0.00007       8     8     0
   0.09666     0.04099    -0.00011    -0.00005     0.00017       8     8     0
   0.16894     0.04099    -0.00008    -0.00008     0.00007       8     8     0
   0.25000     0.04099    -0.00010     0.00010     0.00004       8     8     0
   0.33106     0.04099     0.00079    -0.00071    -0.00022       8     8     0
   0.40334     0.04099     0.00626    -0.00665    -0.00242       8     8     0
   0.45901     0.04099     0.02348    -0.02559    -0.00992       8     8     0
   0.49204     0.04099     0.04466    -0.04927    -0.02047       8     8     0
   0.50000     0.04099     0.05132    -0.05682    -0.02410       8     8     0
   0.00000     0.09666     0.00002    -0.00003     0.00008       8     8     0
   0.00796     0.09666     0.00004    -0.00002     0.00002       8     8     0
   0.04099     0.09666    -0.00011     0.00017    -0.00005       8     8     0
   0.09666     0.09666     0.00009    -0.00001    -0.00001       8     8     0
   0.16894     0.09666     0.00005    -0.00006    -0.00001       8     8     0
   0.25000     0.09666    -0.00023     0.00009     0.00008       8     8     0
   0.33106     0.09666     0.00104    -0.00110     0.00003       8     8     0
   0.40334     0.09666     0.00878    -0.00922    -0.00082       8     8     0
   0.45901     0.09666     0.03248    -0.03485    -0.00380       8     8     0
   0.49204     0.09666     0.06098    -0.06631    -0.00847       8     8     0
   0.50000     0.09666     0.06981    -0.07619    -0.01019       8     8     0
   0.00000     0.16894     0.00011    -0.00012    -0.00006       8     8     0
   0.00796     0.16894     0.00013    -0.00014    -0.00005       8     8     0
   0.04099     0.16894    -0.00008     0.00007    -0.00008       8     8     0
   0.09666     0.16894     0.00005    -0.00001    -0.00006       8     8     0
   0.16894     0.16894     0.00025    -0.00008    -0.00008       8     8     0
   0.25000     0.16894    -0.00007     0.00020    -0.00015       8     8     0
   0.33106     0.16894     0.00091    -0.00095     0.00016       8     8     0
   0.40334     0.16894     0.00888    -0.00919     0.00114       8     8     0
   0.45901     0.16894     0.03408    -0.03549     0.00357       8     8     0
   0.49204     0.16894     0.06621    -0.06958     0.00646       8     8     0
   0.50000     0.16894     0.07662    -0.08075     0.00735       8     8     0
   0.00000     0.25000     0.00003    -0.00001     0.00008       8     8     0
   0.00796     0.25000     0.00004    -0.00004     0.00010       8     8     0
   0.04099     0.25000    -0.00010     0.00004     0.00010       8     8     0
   0.09666     0.25000    -0.00023     0.00008     0.00009       8     8     0
   0.16894     0.25000    -0.00007    -0.00015     0.00020       8     8     0
   0.25000     0.25000    -0.00008     0.00003     0.00003       8     8     0
   0.33106     0.25000     0.00039    -0.00024    -0.00005       8     8     0
   0.40334     0.25000     0.00603    -0.00588     0.00170       8     8     0
