TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.77020,  DATAPACKING = POINT
   0.00000     0.00000     0.12525    -0.12527    -0.12527       8     8     0
   0.00796     0.00000     0.13074    -0.12795    -0.13076       8     8     0
   0.04099     0.00000     0.15163    -0.13710    -0.15164       8     8     0
   0.09666     0.00000     0.17871    -0.14343    -0.17871       8     8     0
   0.16894     0.00000     0.20050    -0.13476    -0.20052       8     8     0
   0.25000     0.00000     0.21459    -0.11026    -0.21460       8     8     0
   0.33106     0.00000     0.22095    -0.07922    -0.22086       8     8     0
   0.40334     0.00000     0.21513    -0.05147    -0.21500       8     8     0
   0.45901     0.00000     0.19933    -0.03435    -0.19926       8     8     0
   0.49204     0.00000     0.18447    -0.02716    -0.18447       8     8     0
   0.50000     0.00000     0.18022    -0.02570    -0.18025       8     8     0
   0.00000     0.00796     0.13074    -0.13076    -0.12795       8     8     0
   0.00796     0.00796     0.13592    -0.13330    -0.13330       8     8     0
   0.04099     0.00796     0.15540    -0.14172    -0.15364       8     8     0
   0.09666     0.00796     0.18018    -0.14658    -0.18014       8     8     0
   0.16894     0.00796     0.20027    -0.13657    -0.20207       8     8     0
   0.25000     0.00796     0.21465    -0.11141    -0.21749       8     8     0
   0.33106     0.00796     0.22333    -0.07948    -0.22647       8     8     0
   0.40334     0.00796     0.22106    -0.05025    -0.22387       8     8     0
   0.45901     0.00796     0.20842    -0.03148    -0.21047       8     8     0
   0.49204     0.00796     0.19523    -0.02322    -0.19672       8     8     0
   0.50000     0.00796     0.19133    -0.02152    -0.19269       8     8     0
   0.00000     0.04099     0.15163    -0.15164    -0.13710       8     8     0
   0.00796     0.04099     0.15540    -0.15364    -0.14172       8     8     0
   0.04099     0.04099     0.16861    -0.15931    -0.15931       8     8     0
   0.09666     0.04099     0.18300    -0.15894    -0.18262       8     8     0
   0.16894     0.04099     0.19443    -0.14455    -0.20347       8     8     0
   0.25000     0.04099     0.20788    -0.11794    -0.22222       8     8     0
   0.33106     0.04099     0.22444    -0.08380    -0.24055       8     8     0
   0.40334     0.04099     0.23715    -0.04909    -0.25172       8     8     0
   0.45901     0.04099     0.23986    -0.02326    -0.25074       8     8     0
   0.49204     0.04099     0.23576    -0.00991    -0.24382       8     8     0
   0.50000     0.04099     0.23391    -0.00699    -0.24127       8     8     0
   0.00000     0.09666     0.17871    -0.17871    -0.14343       8     8     0
   0.00796     0.09666     0.18018    -0.18014    -0.14658       8     8     0
   0.04099     0.09666     0.18300    -0.18262    -0.15894       8     8     0
   0.09666     0.09666     0.17931    -0.17582    -0.17582       8     8     0
   0.16894     0.09666     0.17261    -0.15678    -0.19116       8     8     0
   0.25000     0.09666     0.17618    -0.13153    -0.20726       8     8     0
   0.33106     0.09666     0.19448    -0.10010    -0.23050       8     8     0
   0.40334     0.09666     0.22298    -0.06329    -0.25795       8     8     0
   0.45901     0.09666     0.24954    -0.02936    -0.27922       8     8     0
   0.49204     0.09666     0.26404    -0.00775    -0.28895       8     8     0
   0.50000     0.09666     0.26709    -0.00253    -0.29066       8     8     0
   0.00000     0.16894     0.20050    -0.20052    -0.13476       8     8     0
   0.00796     0.16894     0.20027    -0.20207    -0.13657       8     8     0
   0.04099     0.16894     0.19443    -0.20347    -0.14455       8     8     0
   0.09666     0.16894     0.17261    -0.19116    -0.15678       8     8     0
   0.16894     0.16894     0.14312    -0.16635    -0.16635       8     8     0
   0.25000     0.16894     0.12690    -0.14379    -0.17290       8     8     0
   0.33106     0.16894     0.12939    -0.12267    -0.18597       8     8     0
   0.40334     0.16894     0.14956    -0.09659    -0.21046       8     8     0
   0.45901     0.16894     0.18073    -0.06783    -0.24041       8     8     0
   0.49204     0.16894     0.20593    -0.04569    -0.26270       8     8     0
   0.50000     0.16894     0.21267    -0.03971    -0.26842       8     8     0
   0.00000     0.25000     0.21459    -0.21460    -0.11026       8     8     0
   0.00796     0.25000     0.21465    -0.21749    -0.11141       8     8     0
   0.04099     0.25000     0.20788    -0.22222    -0.11794       8     8     0
   0.09666     0.25000     0.17618    -0.20726    -0.13153       8     8     0
   0.16894     0.25000     0.12690    -0.17290    -0.14379       8     8     0
   0.25000     0.25000     0.09107    -0.14667    -0.14667       8     8     0
   0.33106     0.25000     0.07377    -0.13309    -0.14666       8     8     0
   0.40334     0.25000     0.06920    -0.12193    -0.15275       8     8     0
   0.45901     0.25000     0.07791    -0.11068    -0.16676       8     8     0
   0.49204     0.25000     0.09009    -0.10018    -0.18122       8     8     0
   0.50000     0.25000     0.09380    -0.09678    -0.18553       8     8     0
   0.00000     0.33106     0.22095    -0.22086    -0.07922       8     8     0
   0.00796     0.33106     0.22333    -0.22647    -0.07948       8     8     0
   0.04099     0.33106     0.22444    -0.24055    -0.08380       8     8     0
   0.09666     0.33106     0.19448    -0.23050    -0.10010       8     8     0
   0.16894     0.33106     0.12939    -0.18597    -0.12267       8     8     0
   0.25000     0.33106     0.07377    -0.14666    -0.13309       8     8     0
   0.33106     0.33106     0.04520    -0.13123    -0.13123       8     8     0
   0.40334     0.33106     0.02820    -0.12575    -0.12836       8     8     0
   0.45901     0.33106     0.01896    -0.12459    -0.12775       8     8     0
   0.49204     0.33106     0.01512    -0.12365    -0.12950       8     8     0
   0.50000     0.33106     0.01408    -0.12283    -0.13048       8     8     0
   0.00000     0.40334     0.21513    -0.21500    -0.05147       8     8     0
   0.00796     0.40334     0.22106    -0.22387    -0.05025       8     8     0
   0.04099     0.40334     0.23715    -0.25172    -0.04909       8     8     0
   0.09666     0.40334     0.22298    -0.25795    -0.06329       8     8     0
   0.16894     0.40334     0.14956    -0.21046    -0.09659       8     8     0
   0.25000     0.40334     0.06920    -0.15275    -0.12193       8     8     0
   0.33106     0.40334     0.02820    -0.12836    -0.12575       8     8     0
   0.40334     0.40334     0.00637    -0.12164    -0.12164       8     8     0
   0.45901     0.40334    -0.00759    -0.12177    -0.11718       8     8     0
   0.49204     0.40334    -0.01529    -0.12364    -0.11519       8     8     0
   0.50000     0.40334    -0.01783    -0.12356    -0.11520       8     8     0
   0.00000     0.45901     0.19933    -0.19926    -0.03435       8     8     0
   0.00796     0.45901     0.20842    -0.21047    -0.03148       8     8     0
   0.04099     0.45901     0.23986    -0.25074    -0.02326       8     8     0
   0.09666     0.45901     0.24954    -0.27922    -0.02936       8     8     0
   0.16894     0.45901     0.18073    -0.24041    -0.06783       8     8     0
   0.25000     0.45901     0.07791    -0.16676    -0.11068       8     8     0
   0.33106     0.45901     0.01896    -0.12775    -0.12459       8     8     0
   0.40334     0.45901    -0.00759    -0.11718    -0.12177       8     8     0
   0.45901     0.45901    -0.02227    -0.11723    -0.11723       8     8     0
   0.49204     0.45901    -0.03016    -0.11982    -0.11435       8     8     0
   0.50000     0.45901    -0.03295    -0.11986    -0.11395       8     8     0
   0.00000     0.49204     0.18447    -0.18447    -0.02716       8     8     0
   0.00796     0.49204     0.19523    -0.19672    -0.02322       8     8     0
   0.04099     0.49204     0.23576    -0.24382    -0.00991       8     8     0
   0.09666     0.49204     0.26404    -0.28895    -0.00775       8     8     0
   0.16894     0.49204     0.20593    -0.26270    -0.04569       8     8     0
   0.25000     0.49204     0.09009    -0.18122    -0.10018       8     8     0
   0.33106     0.49204     0.01512    -0.12950    -0.12365       8     8     0
   0.40334     0.49204    -0.01529    -0.11519    -0.12364       8     8     0
   0.45901     0.49204    -0.03016    -0.11435    -0.11982       8     8     0
   0.49204     0.49204    -0.03801    -0.11657    -0.11657       8     8     0
   0.50000     0.49204    -0.04060    -0.11674    -0.11592       8     8     0
   0.00000     0.50000     0.18022    -0.18025    -0.02570       8     8     0
   0.00796     0.50000     0.19133    -0.19269    -0.02152       8     8     0
   0.04099     0.50000     0.23391    -0.24127    -0.00699       8     8     0
   0.09666     0.50000     0.26709    -0.29066    -0.00253       8     8     0
   0.16894     0.50000     0.21267    -0.26842    -0.03971       8     8     0
   0.25000     0.50000     0.09380    -0.18553    -0.09678       8     8     0
   0.33106     0.50000     0.01408    -0.13048    -0.12283       8     8     0
   0.40334     0.50000    -0.01783    -0.11520    -0.12356       8     8     0
   0.45901     0.50000    -0.03295    -0.11395    -0.11986       8     8     0
   0.49204     0.50000    -0.04060    -0.11592    -0.11674       8     8     0
   0.50000     0.50000    -0.04297    -0.11614    -0.11614       8     8     0
ZONE T= "IEL     2",  I=11,  J=11,  SOLUTIONTIME=   1.77020,  DATAPACKING = POINT
   0.00000     0.50000     0.18037    -0.18038    -0.02571       8     8     0
   0.00796     0.50000     0.19149    -0.19281    -0.02152       8     8     0
   0.04099     0.50000     0.23414    -0.24140    -0.00691       8     8     0
   0.09666     0.50000     0.26696    -0.29057    -0.00279       8     8     0
   0.16894     0.50000     0.21242    -0.26814    -0.04016       8     8     0
   0.25000     0.50000     0.09507    -0.18611    -0.09621       8     8     0
   0.33106     0.50000     0.01527    -0.13090    -0.12294       8     8     0
   0.40334     0.50000    -0.01878    -0.11381    -0.12614       8     8     0
   0.45901     0.50000    -0.03419    -0.11230    -0.12259       8     8     0
   0.49204     0.50000    -0.04133    -0.11485    -0.11834       8     8     0
   0.50000     0.50000    -0.04370    -0.11513    -0.11746       8     8     0
   0.00000     0.50796     0.17589    -0.17595    -0.02458       8     8     0
   0.00796     0.50796     0.18733    -0.18851    -0.02015       8     8     0
   0.04099     0.50796     0.23188    -0.23841    -0.00436       8     8     0
   0.09666     0.50796     0.27005    -0.29222     0.00255       8     8     0
   0.16894     0.50796     0.21975    -0.27431    -0.03373       8     8     0
   0.25000     0.50796     0.09861    -0.19017    -0.09372       8     8     0
   0.33106     0.50796     0.01461    -0.13136    -0.12302       8     8     0
   0.40334     0.50796    -0.01883    -0.11442    -0.12512       8     8     0
   0.45901     0.50796    -0.03449    -0.11276    -0.12174       8     8     0
   0.49204     0.50796    -0.04244    -0.11481    -0.11829       8     8     0
   0.50000     0.50796    -0.04481    -0.11517    -0.11748       8     8     0
   0.00000     0.54099     0.15560    -0.15579    -0.02117       8     8     0
   0.00796     0.54099     0.16798    -0.16856    -0.01587       8     8     0
   0.04099     0.54099     0.21920    -0.22274     0.00478       8     8     0
   0.09666     0.54099     0.27867    -0.29465     0.02294       8     8     0
   0.16894     0.54099     0.25114    -0.29943    -0.00578       8     8     0
   0.25000     0.54099     0.12230    -0.21363    -0.07624       8     8     0
   0.33106     0.54099     0.01585    -0.13772    -0.12141       8     8     0
   0.40334     0.54099    -0.02556    -0.11369    -0.12889       8     8     0
   0.45901     0.54099    -0.04298    -0.10987    -0.12538       8     8     0
   0.49204     0.54099    -0.05122    -0.11131    -0.12132       8     8     0
   0.50000     0.54099    -0.05292    -0.11223    -0.12019       8     8     0
   0.00000     0.59666     0.11642    -0.11683    -0.02037       8     8     0
   0.00796     0.59666     0.12876    -0.12856    -0.01433       8     8     0
   0.04099     0.59666     0.18462    -0.18405     0.01177       8     8     0
   0.09666     0.59666     0.27651    -0.28183     0.04976       8     8     0
   0.16894     0.59666     0.30427    -0.33728     0.04677       8     8     0
   0.25000     0.59666     0.18465    -0.26895    -0.03063       8     8     0
   0.33106     0.59666     0.03512    -0.16338    -0.10951       8     8     0
   0.40334     0.59666    -0.03644    -0.11561    -0.13542       8     8     0
   0.45901     0.59666    -0.06125    -0.10437    -0.13673       8     8     0
   0.49204     0.59666    -0.06771    -0.10569    -0.13475       8     8     0
   0.50000     0.59666    -0.06730    -0.10807    -0.13362       8     8     0
   0.00000     0.66894     0.06784    -0.06790    -0.02403       8     8     0
   0.00796     0.66894     0.07691    -0.07643    -0.01894       8     8     0
