TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.12020,  DATAPACKING = POINT
   0.00000     0.00000     0.36359     0.25531     0.25531       8     8     0
   0.00796     0.00000     0.40063     0.28226     0.28233       8     8     0
   0.04099     0.00000     0.56100     0.39688     0.39673       8     8     0
   0.09666     0.00000     0.83175     0.58815     0.58828       8     8     0
   0.16894     0.00000     1.00045     0.70744     0.70781       8     8     0
   0.25000     0.00000     0.80046     0.56603     0.56567       8     8     0
   0.33106     0.00000     0.40675     0.28752     0.28771       8     8     0
   0.40334     0.00000     0.15163     0.10730     0.10724       8     8     0
   0.45901     0.00000     0.05552     0.03934     0.03900       8     8     0
   0.49204     0.00000     0.02700     0.01863     0.01979       8     8     0
   0.50000     0.00000     0.02345     0.01585     0.01766       8     8     0
   0.00000     0.00796     0.40063     0.28233     0.28226       8     8     0
   0.00796     0.00796     0.43935     0.31031     0.31031       8     8     0
   0.04099     0.00796     0.60192     0.42599     0.42568       8     8     0
   0.09666     0.00796     0.86267     0.60983     0.60977       8     8     0
   0.16894     0.00796     0.99814     0.70582     0.70603       8     8     0
   0.25000     0.00796     0.76478     0.54087     0.54060       8     8     0
   0.33106     0.00796     0.37147     0.26252     0.26281       8     8     0
   0.40334     0.00796     0.13286     0.09410     0.09386       8     8     0
   0.45901     0.00796     0.04728     0.03340     0.03332       8     8     0
   0.49204     0.00796     0.02248     0.01565     0.01629       8     8     0
   0.50000     0.00796     0.01918     0.01336     0.01396       8     8     0
   0.00000     0.04099     0.56100     0.39673     0.39688       8     8     0
   0.00796     0.04099     0.60192     0.42568     0.42599       8     8     0
   0.04099     0.04099     0.76395     0.54043     0.54043       8     8     0
   0.09666     0.04099     0.96451     0.68189     0.68188       8     8     0
   0.16894     0.04099     0.94612     0.66892     0.66897       8     8     0
   0.25000     0.04099     0.60231     0.42610     0.42585       8     8     0
   0.33106     0.04099     0.24264     0.17133     0.17170       8     8     0
   0.40334     0.04099     0.07378     0.05242     0.05203       8     8     0
   0.45901     0.04099     0.02304     0.01609     0.01636       8     8     0
   0.49204     0.04099     0.01006     0.00720     0.00714       8     8     0
   0.50000     0.04099     0.00786     0.00630     0.00532       8     8     0
   0.00000     0.09666     0.83175     0.58828     0.58815       8     8     0
   0.00796     0.09666     0.86267     0.60977     0.60983       8     8     0
   0.04099     0.09666     0.96451     0.68188     0.68189       8     8     0
   0.09666     0.09666     0.98168     0.69439     0.69439       8     8     0
   0.16894     0.09666     0.72811     0.51468     0.51486       8     8     0
   0.25000     0.09666     0.33925     0.24002     0.23985       8     8     0
   0.33106     0.09666     0.09975     0.07041     0.07052       8     8     0
   0.40334     0.09666     0.02335     0.01662     0.01652       8     8     0
   0.45901     0.09666     0.00543     0.00375     0.00382       8     8     0
   0.49204     0.09666     0.00231     0.00165     0.00173       8     8     0
   0.50000     0.09666     0.00150     0.00149     0.00128       8     8     0
   0.00000     0.16894     1.00045     0.70781     0.70744       8     8     0
   0.00796     0.16894     0.99814     0.70603     0.70582       8     8     0
   0.04099     0.16894     0.94612     0.66897     0.66892       8     8     0
   0.09666     0.16894     0.72811     0.51486     0.51468       8     8     0
   0.16894     0.16894     0.37680     0.26644     0.26644       8     8     0
   0.25000     0.16894     0.11665     0.08247     0.08254       8     8     0
   0.33106     0.16894     0.02299     0.01630     0.01625       8     8     0
   0.40334     0.16894     0.00366     0.00255     0.00258       8     8     0
   0.45901     0.16894     0.00057     0.00043     0.00042       8     8     0
   0.49204     0.16894     0.00038     0.00025     0.00024       8     8     0
   0.50000     0.16894     0.00032     0.00013     0.00017       8     8     0
   0.00000     0.25000     0.80046     0.56567     0.56603       8     8     0
   0.00796     0.25000     0.76478     0.54060     0.54087       8     8     0
   0.04099     0.25000     0.60231     0.42585     0.42610       8     8     0
   0.09666     0.25000     0.33925     0.23985     0.24002       8     8     0
   0.16894     0.25000     0.11665     0.08254     0.08247       8     8     0
   0.25000     0.25000     0.02282     0.01609     0.01609       8     8     0
   0.33106     0.25000     0.00299     0.00215     0.00213       8     8     0
   0.40334     0.25000     0.00018     0.00010     0.00014       8     8     0
   0.45901     0.25000     0.00017     0.00014     0.00011       8     8     0
   0.49204     0.25000    -0.00002    -0.00003    -0.00001       8     8     0
   0.50000     0.25000     0.00008    -0.00006     0.00006       8     8     0
   0.00000     0.33106     0.40675     0.28771     0.28752       8     8     0
   0.00796     0.33106     0.37147     0.26281     0.26252       8     8     0
   0.04099     0.33106     0.24264     0.17170     0.17133       8     8     0
   0.09666     0.33106     0.09975     0.07052     0.07041       8     8     0
   0.16894     0.33106     0.02299     0.01625     0.01630       8     8     0
   0.25000     0.33106     0.00299     0.00213     0.00215       8     8     0
   0.33106     0.33106     0.00016     0.00011     0.00011       8     8     0
   0.40334     0.33106     0.00003     0.00003     0.00001       8     8     0
   0.45901     0.33106    -0.00000    -0.00001     0.00000       8     8     0
   0.49204     0.33106    -0.00003    -0.00001    -0.00003       8     8     0
   0.50000     0.33106    -0.00001     0.00000    -0.00004       8     8     0
   0.00000     0.40334     0.15163     0.10724     0.10730       8     8     0
   0.00796     0.40334     0.13286     0.09386     0.09410       8     8     0
   0.04099     0.40334     0.07378     0.05203     0.05242       8     8     0
   0.09666     0.40334     0.02335     0.01652     0.01662       8     8     0
   0.16894     0.40334     0.00366     0.00258     0.00255       8     8     0
   0.25000     0.40334     0.00018     0.00014     0.00010       8     8     0
   0.33106     0.40334     0.00003     0.00001     0.00003       8     8     0
   0.40334     0.40334     0.00002     0.00002     0.00002       8     8     0
   0.45901     0.40334    -0.00001    -0.00001    -0.00001       8     8     0
   0.49204     0.40334     0.00001     0.00001     0.00002       8     8     0
   0.50000     0.40334    -0.00002     0.00002     0.00000       8     8     0
   0.00000     0.45901     0.05552     0.03900     0.03934       8     8     0
   0.00796     0.45901     0.04728     0.03332     0.03340       8     8     0
   0.04099     0.45901     0.02304     0.01636     0.01609       8     8     0
   0.09666     0.45901     0.00543     0.00382     0.00375       8     8     0
   0.16894     0.45901     0.00057     0.00042     0.00043       8     8     0
   0.25000     0.45901     0.00017     0.00011     0.00014       8     8     0
   0.33106     0.45901    -0.00000     0.00000    -0.00001       8     8     0
   0.40334     0.45901    -0.00001    -0.00001    -0.00001       8     8     0
   0.45901     0.45901    -0.00001    -0.00000    -0.00000       8     8     0
   0.49204     0.45901    -0.00000    -0.00000    -0.00000       8     8     0
   0.50000     0.45901     0.00001    -0.00002     0.00001       8     8     0
   0.00000     0.49204     0.02700     0.01979     0.01863       8     8     0
   0.00796     0.49204     0.02248     0.01629     0.01565       8     8     0
   0.04099     0.49204     0.01006     0.00714     0.00720       8     8     0
   0.09666     0.49204     0.00231     0.00173     0.00165       8     8     0
   0.16894     0.49204     0.00038     0.00024     0.00025       8     8     0
   0.25000     0.49204    -0.00002    -0.00001    -0.00003       8     8     0
   0.33106     0.49204    -0.00003    -0.00003    -0.00001       8     8     0
   0.40334     0.49204     0.00001     0.00002     0.00001       8     8     0
   0.45901     0.49204    -0.00000    -0.00000    -0.00000       8     8     0
   0.49204     0.49204    -0.00001    -0.00001    -0.00001       8     8     0
   0.50000     0.49204    -0.00003     0.00003    -0.00003       8     8     0
   0.00000     0.50000     0.02345     0.01766     0.01585       8     8     0
   0.00796     0.50000     0.01918     0.01396     0.01336       8     8     0
   0.04099     0.50000     0.00786     0.00532     0.00630       8     8     0
   0.09666     0.50000     0.00150     0.00128     0.00149       8     8     0
   0.16894     0.50000     0.00032     0.00017     0.00013       8     8     0
   0.25000     0.50000     0.00008     0.00006    -0.00006       8     8     0
   0.33106     0.50000    -0.00001    -0.00004     0.00000       8     8     0
   0.40334     0.50000    -0.00002     0.00000     0.00002       8     8     0
   0.45901     0.50000     0.00001     0.00001    -0.00002       8     8     0
   0.49204     0.50000    -0.00003    -0.00003     0.00003       8     8     0
   0.50000     0.50000    -0.00008     0.00005     0.00005       8     8     0
ZONE T= "IEL     2",  I=11,  J=11,  SOLUTIONTIME=   0.12020,  DATAPACKING = POINT
   0.00000     0.50000     0.02292     0.01631     0.01642       8     8     0
   0.00796     0.50000     0.01900     0.01361     0.01354       8     8     0
   0.04099     0.50000     0.00825     0.00603     0.00575       8     8     0
   0.09666     0.50000     0.00169     0.00124     0.00117       8     8     0
   0.16894     0.50000     0.00029     0.00020     0.00022       8     8     0
   0.25000     0.50000     0.00002    -0.00001     0.00001       8     8     0
   0.33106     0.50000    -0.00001    -0.00000    -0.00001       8     8     0
   0.40334     0.50000     0.00000     0.00001     0.00000       8     8     0
   0.45901     0.50000    -0.00001    -0.00001    -0.00000       8     8     0
   0.49204     0.50000     0.00001     0.00001    -0.00000       8     8     0
   0.50000     0.50000     0.00000     0.00001    -0.00001       8     8     0
   0.00000     0.50796     0.01912     0.01351     0.01369       8     8     0
   0.00796     0.50796     0.01578     0.01121     0.01125       8     8     0
   0.04099     0.50796     0.00678     0.00489     0.00476       8     8     0
   0.09666     0.50796     0.00142     0.00101     0.00101       8     8     0
   0.16894     0.50796     0.00022     0.00015     0.00017       8     8     0
   0.25000     0.50796    -0.00001    -0.00001    -0.00001       8     8     0
   0.33106     0.50796    -0.00000     0.00000    -0.00001       8     8     0
   0.40334     0.50796     0.00000     0.00000     0.00000       8     8     0
   0.45901     0.50796    -0.00001    -0.00001    -0.00000       8     8     0
   0.49204     0.50796     0.00001     0.00001     0.00001       8     8     0
   0.50000     0.50796     0.00001     0.00001     0.00000       8     8     0
   0.00000     0.54099     0.00856     0.00594     0.00609       8     8     0
   0.00796     0.54099     0.00696     0.00483     0.00495       8     8     0
   0.04099     0.54099     0.00286     0.00197     0.00205       8     8     0
   0.09666     0.54099     0.00061     0.00040     0.00045       8     8     0
   0.16894     0.54099     0.00005     0.00003     0.00003       8     8     0
   0.25000     0.54099    -0.00003    -0.00001    -0.00002       8     8     0
   0.33106     0.54099     0.00001     0.00001     0.00000       8     8     0
   0.40334     0.54099    -0.00000    -0.00000    -0.00000       8     8     0
   0.45901     0.54099     0.00000     0.00000     0.00000       8     8     0
   0.49204     0.54099     0.00001     0.00000     0.00001       8     8     0
   0.50000     0.54099     0.00001    -0.00000     0.00001       8     8     0
   0.00000     0.59666     0.00179     0.00128     0.00126       8     8     0
   0.00796     0.59666     0.00143     0.00102     0.00100       8     8     0
   0.04099     0.59666     0.00052     0.00037     0.00036       8     8     0
   0.09666     0.59666     0.00005     0.00004     0.00003       8     8     0
   0.16894     0.59666    -0.00002    -0.00001    -0.00001       8     8     0
   0.25000     0.59666     0.00001     0.00000     0.00001       8     8     0
   0.33106     0.59666     0.00000     0.00000     0.00000       8     8     0
   0.40334     0.59666    -0.00000    -0.00000    -0.00000       8     8     0
   0.45901     0.59666     0.00000     0.00000     0.00000       8     8     0
   0.49204     0.59666    -0.00000    -0.00000    -0.00000       8     8     0
   0.50000     0.59666    -0.00000    -0.00000    -0.00000       8     8     0
   0.00000     0.66894     0.00018     0.00013     0.00013       8     8     0
   0.00796     0.66894     0.00014     0.00010     0.00010       8     8     0
   0.04099     0.66894     0.00003     0.00003     0.00002       8     8     0
   0.09666     0.66894     0.00001     0.00001     0.00001       8     8     0
   0.16894     0.66894     0.00001     0.00000     0.00001       8     8     0
   0.25000     0.66894    -0.00000    -0.00000    -0.00000       8     8     0
   0.33106     0.66894    -0.00000    -0.00000    -0.00000       8     8     0
   0.40334     0.66894    -0.00000    -0.00000     0.00000       8     8     0
   0.45901     0.66894    -0.00000    -0.00000    -0.00000       8     8     0
   0.49204     0.66894     0.00000     0.00000     0.00000       8     8     0
   0.50000     0.66894     0.00000     0.00000     0.00000       8     8     0
   0.00000     0.75000     0.00001     0.00001     0.00000       8     8     0
   0.00796     0.75000     0.00001     0.00000     0.00000       8     8     0
   0.04099     0.75000     0.00001     0.00000     0.00001       8     8     0
   0.09666     0.75000     0.00000    -0.00000     0.00000       8     8     0
   0.16894     0.75000    -0.00001    -0.00000    -0.00001       8     8     0
   0.25000     0.75000     0.00000     0.00000     0.00000       8     8     0
   0.33106     0.75000     0.00000     0.00000     0.00000       8     8     0
   0.40334     0.75000    -0.00000    -0.00000    -0.00000       8     8     0
   0.45901     0.75000     0.00000     0.00000     0.00000       8     8     0
   0.49204     0.75000    -0.00000    -0.00000    -0.00000       8     8     0
   0.50000     0.75000    -0.00000    -0.00000    -0.00000       8     8     0
   0.00000     0.83106     0.00000     0.00000     0.00000       8     8     0
   0.00796     0.83106    -0.00000     0.00000     0.00000       8     8     0
   0.04099     0.83106    -0.00001    -0.00000    -0.00001       8     8     0
   0.09666     0.83106    -0.00000    -0.00000    -0.00000       8     8     0
   0.16894     0.83106     0.00000     0.00000     0.00001       8     8     0
   0.25000     0.83106     0.00000    -0.00000     0.00000       8     8     0
   0.33106     0.83106    -0.00000    -0.00000    -0.00000       8     8     0
   0.40334     0.83106     0.00000     0.00000     0.00000       8     8     0
   0.45901     0.83106    -0.00000    -0.00000    -0.00000       8     8     0
   0.49204     0.83106     0.00000     0.00000     0.00000       8     8     0
   0.50000     0.83106     0.00000     0.00000     0.00000       8     8     0
   0.00000     0.90334     0.00000    -0.00000    -0.00000       8     8     0
   0.00796     0.90334     0.00000    -0.00000     0.00000       8     8     0
   0.04099     0.90334     0.00001    -0.00000     0.00001       8     8     0
   0.09666     0.90334     0.00001     0.00000     0.00001       8     8     0
   0.16894     0.90334    -0.00000    -0.00000    -0.00000       8     8     0
   0.25000     0.90334    -0.00000    -0.00000    -0.00000       8     8     0
   0.33106     0.90334     0.00000     0.00000     0.00000       8     8     0
   0.40334     0.90334    -0.00000    -0.00000    -0.00000       8     8     0
   0.45901     0.90334     0.00000     0.00000     0.00000       8     8     0
   0.49204     0.90334    -0.00000    -0.00000    -0.00000       8     8     0
   0.50000     0.90334    -0.00000    -0.00000    -0.00000       8     8     0
   0.00000     0.95901    -0.00001     0.00000    -0.00000       8     8     0
   0.00796     0.95901    -0.00001     0.00001    -0.00000       8     8     0
   0.04099     0.95901    -0.00001     0.00000    -0.00001       8     8     0
   0.09666     0.95901    -0.00002    -0.00001    -0.00001       8     8     0
   0.16894     0.95901    -0.00000    -0.00000     0.00000       8     8     0
   0.25000     0.95901     0.00000     0.00000     0.00000       8     8     0
   0.33106     0.95901    -0.00000    -0.00000    -0.00000       8     8     0
   0.40334     0.95901     0.00000     0.00000     0.00000       8     8     0
   0.45901     0.95901    -0.00000    -0.00000    -0.00000       8     8     0
   0.49204     0.95901    -0.00000    -0.00000     0.00000       8     8     0
   0.50000     0.95901    -0.00000     0.00000     0.00000       8     8     0
   0.00000     0.99204     0.00002    -0.00000     0.00000       8     8     0
   0.00796     0.99204     0.00001    -0.00001    -0.00000       8     8     0
   0.04099     0.99204     0.00001    -0.00001    -0.00002       8     8     0
   0.09666     0.99204     0.00002     0.00001    -0.00001       8     8     0
   0.16894     0.99204     0.00001     0.00000     0.00001       8     8     0
   0.25000     0.99204    -0.00001    -0.00000     0.00000       8     8     0
   0.33106     0.99204     0.00000     0.00000    -0.00000       8     8     0
   0.40334     0.99204    -0.00000    -0.00000     0.00000       8     8     0
   0.45901     0.99204     0.00000     0.00000    -0.00000       8     8     0
   0.49204     0.99204     0.00000     0.00000     0.00000       8     8     0
   0.50000     0.99204     0.00000    -0.00000     0.00000       8     8     0
   0.00000     1.00000     0.00003    -0.00001    -0.00001       8     8     0
   0.00796     1.00000     0.00002    -0.00001    -0.00001       8     8     0
   0.04099     1.00000     0.00003    -0.00001    -0.00002       8     8     0
   0.09666     1.00000     0.00005     0.00002    -0.00002       8     8     0
   0.16894     1.00000     0.00000     0.00000     0.00000       8     8     0
   0.25000     1.00000    -0.00001    -0.00000     0.00000       8     8     0
   0.33106     1.00000     0.00000     0.00000    -0.00000       8     8     0
   0.40334     1.00000    -0.00000    -0.00000     0.00000       8     8     0
   0.45901     1.00000     0.00000     0.00000    -0.00000       8     8     0
   0.49204     1.00000     0.00000     0.00000     0.00000       8     8     0
   0.50000     1.00000     0.00000    -0.00000    -0.00000       8     8     0
ZONE T= "IEL     3",  I=11,  J=11,  SOLUTIONTIME=   0.12020,  DATAPACKING = POINT
   0.50000     0.50000     0.00001     0.00001     0.00001       8     8     0
   0.50796     0.50000     0.00001     0.00001     0.00001       8     8     0
   0.54099     0.50000     0.00000    -0.00000     0.00000       8     8     0
   0.59666     0.50000    -0.00000    -0.00000    -0.00000       8     8     0
   0.66894     0.50000     0.00000     0.00000     0.00000       8     8     0
   0.75000     0.50000    -0.00000    -0.00000    -0.00000       8     8     0
   0.83106     0.50000     0.00000     0.00000     0.00000       8     8     0
   0.90334     0.50000    -0.00000    -0.00000    -0.00000       8     8     0
   0.95901     0.50000     0.00000     0.00000     0.00000       8     8     0
   0.99204     0.50000     0.00000     0.00000    -0.00000       8     8     0
   1.00000     0.50000    -0.00000     0.00000    -0.00000       8     8     0
   0.50000     0.50796     0.00001     0.00001     0.00001       8     8     0
   0.50796     0.50796     0.00001     0.00000     0.00000       8     8     0
   0.54099     0.50796    -0.00000    -0.00000    -0.00000       8     8     0
   0.59666     0.50796    -0.00000    -0.00000    -0.00000       8     8     0
   0.66894     0.50796     0.00000     0.00000     0.00000       8     8     0
   0.75000     0.50796    -0.00000    -0.00000    -0.00000       8     8     0
   0.83106     0.50796     0.00000     0.00000     0.00000       8     8     0
   0.90334     0.50796    -0.00000    -0.00000    -0.00000       8     8     0
   0.95901     0.50796     0.00000     0.00000     0.00000       8     8     0
   0.99204     0.50796    -0.00000     0.00000    -0.00000       8     8     0
   1.00000     0.50796    -0.00000     0.00000    -0.00000       8     8     0
   0.50000     0.54099     0.00000     0.00000    -0.00000       8     8     0
   0.50796     0.54099    -0.00000    -0.00000    -0.00000       8     8     0
   0.54099     0.54099    -0.00000    -0.00000    -0.00000       8     8     0
   0.59666     0.54099     0.00000     0.00000     0.00000       8     8     0
