TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.15020,  DATAPACKING = POINT
   0.00000     0.00000     0.20751     0.14700     0.14700       8     8     0
   0.00796     0.00000     0.23301     0.16530     0.16445       8     8     0
   0.04099     0.00000     0.35879     0.25363     0.25299       8     8     0
   0.09666     0.00000     0.62888     0.44453     0.44471       8     8     0
   0.16894     0.00000     0.93813     0.66366     0.66377       8     8     0
   0.25000     0.00000     0.95191     0.67277     0.67312       8     8     0
   0.33106     0.00000     0.61353     0.43414     0.43349       8     8     0
   0.40334     0.00000     0.28261     0.19945     0.20028       8     8     0
   0.45901     0.00000     0.12203     0.08690     0.08559       8     8     0
   0.49204     0.00000     0.06630     0.04603     0.04754       8     8     0
   0.50000     0.00000     0.05818     0.03850     0.04337       8     8     0
   0.00000     0.00796     0.23301     0.16445     0.16530       8     8     0
   0.00796     0.00796     0.26191     0.18555     0.18555       8     8     0
   0.04099     0.00796     0.39613     0.28032     0.28010       8     8     0
   0.09666     0.00796     0.66872     0.47257     0.47272       8     8     0
   0.16894     0.00796     0.95730     0.67721     0.67700       8     8     0
   0.25000     0.00796     0.93044     0.65765     0.65793       8     8     0
   0.33106     0.00796     0.57394     0.40608     0.40574       8     8     0
   0.40334     0.00796     0.25360     0.17903     0.17956       8     8     0
   0.45901     0.00796     0.10632     0.07563     0.07472       8     8     0
   0.49204     0.00796     0.05656     0.03941     0.04033       8     8     0
   0.50000     0.00796     0.04936     0.03292     0.03608       8     8     0
   0.00000     0.04099     0.35879     0.25299     0.25363       8     8     0
   0.00796     0.04099     0.39613     0.28010     0.28032       8     8     0
   0.04099     0.04099     0.55440     0.39236     0.39236       8     8     0
   0.09666     0.04099     0.82359     0.58203     0.58238       8     8     0
   0.16894     0.04099     0.99974     0.70710     0.70689       8     8     0
   0.25000     0.04099     0.80748     0.57093     0.57086       8     8     0
   0.33106     0.04099     0.41354     0.29240     0.29256       8     8     0
   0.40334     0.04099     0.15468     0.10940     0.10933       8     8     0
   0.45901     0.04099     0.05745     0.04066     0.04058       8     8     0
   0.49204     0.04099     0.02800     0.01976     0.01973       8     8     0
   0.50000     0.04099     0.02367     0.01651     0.01650       8     8     0
   0.00000     0.09666     0.62888     0.44471     0.44453       8     8     0
   0.00796     0.09666     0.66872     0.47272     0.47257       8     8     0
   0.04099     0.09666     0.82359     0.58238     0.58203       8     8     0
   0.09666     0.09666     0.98821     0.69882     0.69882       8     8     0
   0.16894     0.09666     0.90626     0.64070     0.64097       8     8     0
   0.25000     0.09666     0.53573     0.37897     0.37877       8     8     0
   0.33106     0.09666     0.20025     0.14142     0.14158       8     8     0
   0.40334     0.09666     0.05718     0.04060     0.04043       8     8     0
   0.45901     0.09666     0.01687     0.01181     0.01189       8     8     0
   0.49204     0.09666     0.00721     0.00515     0.00518       8     8     0
   0.50000     0.09666     0.00550     0.00442     0.00404       8     8     0
   0.00000     0.16894     0.93813     0.66377     0.66366       8     8     0
   0.00796     0.16894     0.95730     0.67700     0.67721       8     8     0
   0.04099     0.16894     0.99974     0.70689     0.70710       8     8     0
   0.09666     0.16894     0.90626     0.64097     0.64070       8     8     0
   0.16894     0.16894     0.57948     0.40963     0.40963       8     8     0
   0.25000     0.16894     0.22831     0.16152     0.16150       8     8     0
   0.33106     0.16894     0.05669     0.04004     0.04011       8     8     0
   0.40334     0.16894     0.01151     0.00817     0.00812       8     8     0
   0.45901     0.16894     0.00219     0.00153     0.00156       8     8     0
   0.49204     0.16894     0.00103     0.00072     0.00072       8     8     0
   0.50000     0.16894     0.00063     0.00060     0.00044       8     8     0
   0.00000     0.25000     0.95191     0.67312     0.67277       8     8     0
   0.00796     0.25000     0.93044     0.65793     0.65765       8     8     0
   0.04099     0.25000     0.80748     0.57086     0.57093       8     8     0
   0.09666     0.25000     0.53573     0.37877     0.37897       8     8     0
   0.16894     0.25000     0.22831     0.16150     0.16152       8     8     0
   0.25000     0.25000     0.05657     0.03994     0.03994       8     8     0
   0.33106     0.25000     0.00919     0.00655     0.00648       8     8     0
