TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.15020,  DATAPACKING = POINT
   0.00000     0.00000     0.00005    -0.00005    -0.00005       8     8     0
   0.00796     0.00000     0.00005    -0.00005    -0.00006       8     8     0
   0.04099     0.00000    -0.00002     0.00011     0.00003       8     8     0
   0.09666     0.00000     0.00001     0.00006    -0.00002       8     8     0
   0.16894     0.00000     0.00009    -0.00006    -0.00009       8     8     0
   0.25000     0.00000     0.00002     0.00009    -0.00001       8     8     0
   0.33106     0.00000     0.00043    -0.00041    -0.00045       8     8     0
   0.40334     0.00000     0.00413    -0.00441    -0.00413       8     8     0
   0.45901     0.00000     0.01626    -0.01775    -0.01627       8     8     0
   0.49204     0.00000     0.03202    -0.03536    -0.03211       8     8     0
   0.50000     0.00000     0.03719    -0.04117    -0.03730       8     8     0
   0.00000     0.00796     0.00005    -0.00006    -0.00005       8     8     0
   0.00796     0.00796     0.00006    -0.00007    -0.00007       8     8     0
   0.04099     0.00796    -0.00004     0.00006     0.00001       8     8     0
   0.09666     0.00796     0.00002     0.00000     0.00000       8     8     0
   0.16894     0.00796     0.00009    -0.00005    -0.00010       8     8     0
   0.25000     0.00796     0.00004     0.00011    -0.00004       8     8     0
   0.33106     0.00796     0.00058    -0.00054    -0.00044       8     8     0
   0.40334     0.00796     0.00494    -0.00529    -0.00399       8     8     0
   0.45901     0.00796     0.01884    -0.02058    -0.01564       8     8     0
   0.49204     0.00796     0.03623    -0.04009    -0.03086       8     8     0
   0.50000     0.00796     0.04179    -0.04639    -0.03587       8     8     0
   0.00000     0.04099    -0.00002     0.00003     0.00011       8     8     0
   0.00796     0.04099    -0.00004     0.00001     0.00006       8     8     0
   0.04099     0.04099    -0.00019     0.00010     0.00010       8     8     0
   0.09666     0.04099    -0.00009    -0.00007     0.00018       8     8     0
   0.16894     0.04099    -0.00014    -0.00006     0.00011       8     8     0
   0.25000     0.04099    -0.00013     0.00006     0.00009       8     8     0
   0.33106     0.04099     0.00106    -0.00101    -0.00032       8     8     0
   0.40334     0.04099     0.00796    -0.00846    -0.00314       8     8     0
   0.45901     0.04099     0.02835    -0.03095    -0.01229       8     8     0
   0.49204     0.04099     0.05178    -0.05733    -0.02448       8     8     0
   0.50000     0.04099     0.05881    -0.06539    -0.02854       8     8     0
   0.00000     0.09666     0.00001    -0.00002     0.00006       8     8     0
   0.00796     0.09666     0.00002     0.00000     0.00000       8     8     0
   0.04099     0.09666    -0.00009     0.00018    -0.00007       8     8     0
   0.09666     0.09666     0.00019    -0.00006    -0.00006       8     8     0
   0.16894     0.09666     0.00006    -0.00001    -0.00007       8     8     0
   0.25000     0.09666    -0.00017     0.00007     0.00007       8     8     0
   0.33106     0.09666     0.00142    -0.00153     0.00001       8     8     0
   0.40334     0.09666     0.01112    -0.01173    -0.00110       8     8     0
   0.45901     0.09666     0.03919    -0.04215    -0.00494       8     8     0
   0.49204     0.09666     0.07050    -0.07695    -0.01069       8     8     0
   0.50000     0.09666     0.07970    -0.08737    -0.01275       8     8     0
   0.00000     0.16894     0.00009    -0.00009    -0.00006       8     8     0
   0.00796     0.16894     0.00009    -0.00010    -0.00005       8     8     0
   0.04099     0.16894    -0.00014     0.00011    -0.00006       8     8     0
   0.09666     0.16894     0.00006    -0.00007    -0.00001       8     8     0
   0.16894     0.16894     0.00018    -0.00006    -0.00006       8     8     0
   0.25000     0.16894    -0.00005     0.00021    -0.00016       8     8     0
   0.33106     0.16894     0.00138    -0.00138     0.00020       8     8     0
   0.40334     0.16894     0.01137    -0.01180     0.00136       8     8     0
   0.45901     0.16894     0.04167    -0.04356     0.00410       8     8     0
   0.49204     0.16894     0.07784    -0.08213     0.00695       8     8     0
   0.50000     0.16894     0.08903    -0.09423     0.00773       8     8     0
   0.00000     0.25000     0.00002    -0.00001     0.00009       8     8     0
   0.00796     0.25000     0.00004    -0.00004     0.00011       8     8     0
   0.04099     0.25000    -0.00013     0.00009     0.00006       8     8     0
   0.09666     0.25000    -0.00017     0.00007     0.00007       8     8     0
   0.16894     0.25000    -0.00005    -0.00016     0.00021       8     8     0
   0.25000     0.25000    -0.00018     0.00005     0.00005       8     8     0
   0.33106     0.25000     0.00068    -0.00053     0.00006       8     8     0
   0.40334     0.25000     0.00801    -0.00781     0.00220       8     8     0
   0.45901     0.25000     0.03172    -0.03168     0.00874       8     8     0
   0.49204     0.25000     0.06347    -0.06375     0.01734       8     8     0
   0.50000     0.25000     0.07415    -0.07458     0.02025       8     8     0
   0.00000     0.33106     0.00043    -0.00045    -0.00041       8     8     0
   0.00796     0.33106     0.00058    -0.00044    -0.00054       8     8     0
   0.04099     0.33106     0.00106    -0.00032    -0.00101       8     8     0
