TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.88020,  DATAPACKING = POINT
   0.00000     0.00000     0.16702    -0.16701    -0.16701       8     8     0
   0.00796     0.00000     0.16745    -0.16718    -0.16744       8     8     0
   0.04099     0.00000     0.16792    -0.16638    -0.16791       8     8     0
   0.09666     0.00000     0.16606    -0.16095    -0.16604       8     8     0
   0.16894     0.00000     0.16397    -0.14838    -0.16394       8     8     0
   0.25000     0.00000     0.16765    -0.12799    -0.16765       8     8     0
   0.33106     0.00000     0.18167    -0.10075    -0.18170       8     8     0
   0.40334     0.00000     0.20442    -0.06924    -0.20449       8     8     0
   0.45901     0.00000     0.22702    -0.03982    -0.22713       8     8     0
   0.49204     0.00000     0.24110    -0.02076    -0.24117       8     8     0
   0.50000     0.00000     0.24444    -0.01608    -0.24448       8     8     0
   0.00000     0.00796     0.16745    -0.16744    -0.16718       8     8     0
   0.00796     0.00796     0.16759    -0.16749    -0.16749       8     8     0
   0.04099     0.00796     0.16700    -0.16628    -0.16745       8     8     0
   0.09666     0.00796     0.16376    -0.16059    -0.16483       8     8     0
   0.16894     0.00796     0.16022    -0.14831    -0.16190       8     8     0
   0.25000     0.00796     0.16240    -0.12878    -0.16472       8     8     0
   0.33106     0.00796     0.17511    -0.10270    -0.17818       8     8     0
   0.40334     0.00796     0.19735    -0.07226    -0.20125       8     8     0
   0.45901     0.00796     0.22065    -0.04334    -0.22511       8     8     0
   0.49204     0.00796     0.23587    -0.02427    -0.24055       8     8     0
   0.50000     0.00796     0.23959    -0.01954    -0.24430       8     8     0
   0.00000     0.04099     0.16792    -0.16791    -0.16638       8     8     0
   0.00796     0.04099     0.16700    -0.16745    -0.16628       8     8     0
   0.04099     0.04099     0.16251    -0.16466    -0.16466       8     8     0
   0.09666     0.04099     0.15415    -0.15808    -0.15966       8     8     0
   0.16894     0.04099     0.14503    -0.14705    -0.15369       8     8     0
   0.25000     0.04099     0.14084    -0.13108    -0.15271       8     8     0
   0.33106     0.04099     0.14681    -0.11024    -0.16236       8     8     0
   0.40334     0.04099     0.16392    -0.08531    -0.18353       8     8     0
   0.45901     0.04099     0.18672    -0.06008    -0.20918       8     8     0
   0.49204     0.04099     0.20452    -0.04221    -0.22803       8     8     0
   0.50000     0.04099     0.20925    -0.03759    -0.23292       8     8     0
   0.00000     0.09666     0.16606    -0.16604    -0.16095       8     8     0
   0.00796     0.09666     0.16376    -0.16483    -0.16059       8     8     0
   0.04099     0.09666     0.15415    -0.15966    -0.15808       8     8     0
   0.09666     0.09666     0.13904    -0.15162    -0.15162       8     8     0
   0.16894     0.09666     0.12298    -0.14237    -0.14309       8     8     0
   0.25000     0.09666     0.11021    -0.13130    -0.13738       8     8     0
   0.33106     0.09666     0.10428    -0.11817    -0.13884       8     8     0
   0.40334     0.09666     0.10843    -0.10352    -0.15033       8     8     0
   0.45901     0.09666     0.12182    -0.08788    -0.16898       8     8     0
   0.49204     0.09666     0.13562    -0.07537    -0.18494       8     8     0
   0.50000     0.09666     0.13969    -0.07188    -0.18935       8     8     0
   0.00000     0.16894     0.16397    -0.16394    -0.14838       8     8     0
   0.00796     0.16894     0.16022    -0.16190    -0.14831       8     8     0
   0.04099     0.16894     0.14503    -0.15369    -0.14705       8     8     0
   0.09666     0.16894     0.12298    -0.14309    -0.14237       8     8     0
   0.16894     0.16894     0.10131    -0.13455    -0.13455       8     8     0
   0.25000     0.16894     0.08271    -0.12661    -0.12654       8     8     0
   0.33106     0.16894     0.06863    -0.11918    -0.12128       8     8     0
   0.40334     0.16894     0.06089    -0.11349    -0.12101       8     8     0
   0.45901     0.16894     0.05941    -0.10788    -0.12547       8     8     0
   0.49204     0.16894     0.06204    -0.10324    -0.13119       8     8     0
   0.50000     0.16894     0.06333    -0.10198    -0.13307       8     8     0
   0.00000     0.25000     0.16765    -0.16765    -0.12799       8     8     0
   0.00796     0.25000     0.16240    -0.16472    -0.12878       8     8     0
   0.04099     0.25000     0.14084    -0.15271    -0.13108       8     8     0
   0.09666     0.25000     0.11021    -0.13738    -0.13130       8     8     0
   0.16894     0.25000     0.08271    -0.12654    -0.12661       8     8     0
   0.25000     0.25000     0.06194    -0.11918    -0.11918       8     8     0
   0.33106     0.25000     0.04632    -0.11384    -0.11215       8     8     0
   0.40334     0.25000     0.03421    -0.11109    -0.10646       8     8     0
   0.45901     0.25000     0.02551    -0.11006    -0.10331       8     8     0
   0.49204     0.25000     0.02140    -0.11028    -0.10249       8     8     0
   0.50000     0.25000     0.02067    -0.11053    -0.10243       8     8     0
   0.00000     0.33106     0.18167    -0.18170    -0.10075       8     8     0
   0.00796     0.33106     0.17511    -0.17818    -0.10270       8     8     0
   0.04099     0.33106     0.14681    -0.16236    -0.11024       8     8     0
   0.09666     0.33106     0.10428    -0.13884    -0.11817       8     8     0
   0.16894     0.33106     0.06863    -0.12128    -0.11918       8     8     0
   0.25000     0.33106     0.04632    -0.11215    -0.11384       8     8     0
   0.33106     0.33106     0.02927    -0.10644    -0.10644       8     8     0
   0.40334     0.33106     0.01659    -0.10478    -0.09994       8     8     0
