TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.27020,  DATAPACKING = POINT
   0.00000     0.00000     0.00000    -0.00000    -0.00000       8     8     0
   0.00796     0.00000     0.00001     0.00001    -0.00002       8     8     0
   0.04099     0.00000     0.00021    -0.00004    -0.00022       8     8     0
   0.09666     0.00000     0.00005     0.00016    -0.00006       8     8     0
   0.16894     0.00000     0.00018    -0.00004    -0.00019       8     8     0
   0.25000     0.00000     0.00124    -0.00128    -0.00117       8     8     0
   0.33106     0.00000     0.01079    -0.01176    -0.01080       8     8     0
   0.40334     0.00000     0.04311    -0.04758    -0.04311       8     8     0
   0.45901     0.00000     0.08469    -0.09653    -0.08439       8     8     0
   0.49204     0.00000     0.10882    -0.12770    -0.10850       8     8     0
   0.50000     0.00000     0.11357    -0.13437    -0.11332       8     8     0
   0.00000     0.00796     0.00001    -0.00002     0.00001       8     8     0
   0.00796     0.00796     0.00004    -0.00002    -0.00002       8     8     0
   0.04099     0.00796     0.00022    -0.00010    -0.00023       8     8     0
   0.09666     0.00796     0.00006     0.00017    -0.00007       8     8     0
   0.16894     0.00796     0.00026    -0.00008    -0.00021       8     8     0
   0.25000     0.00796     0.00144    -0.00157    -0.00113       8     8     0
   0.33106     0.00796     0.01257    -0.01378    -0.01039       8     8     0
   0.40334     0.00796     0.04756    -0.05266    -0.04171       8     8     0
   0.45901     0.00796     0.08952    -0.10246    -0.08185       8     8     0
   0.49204     0.00796     0.11256    -0.13273    -0.10532       8     8     0
   0.50000     0.00796     0.11698    -0.13912    -0.11001       8     8     0
   0.00000     0.04099     0.00021    -0.00022    -0.00004       8     8     0
   0.00796     0.04099     0.00022    -0.00023    -0.00010       8     8     0
   0.04099     0.04099     0.00028    -0.00028    -0.00028       8     8     0
   0.09666     0.04099    -0.00004     0.00016    -0.00012       8     8     0
   0.16894     0.04099     0.00065    -0.00025    -0.00040       8     8     0
   0.25000     0.04099     0.00287    -0.00247    -0.00135       8     8     0
   0.33106     0.04099     0.01979    -0.02104    -0.00874       8     8     0
   0.40334     0.04099     0.06470    -0.07193    -0.03473       8     8     0
   0.45901     0.04099     0.10891    -0.12598    -0.06950       8     8     0
   0.49204     0.04099     0.12811    -0.15326    -0.09083       8     8     0
   0.50000     0.04099     0.13123    -0.15849    -0.09527       8     8     0
   0.00000     0.09666     0.00005    -0.00006     0.00016       8     8     0
   0.00796     0.09666     0.00006    -0.00007     0.00017       8     8     0
   0.04099     0.09666    -0.00004    -0.00012     0.00016       8     8     0
   0.09666     0.09666    -0.00072     0.00038     0.00038       8     8     0
   0.16894     0.09666     0.00006    -0.00056     0.00044       8     8     0
   0.25000     0.09666     0.00335    -0.00381    -0.00020       8     8     0
   0.33106     0.09666     0.02807    -0.02965    -0.00425       8     8     0
   0.40334     0.09666     0.08801    -0.09654    -0.01990       8     8     0
   0.45901     0.09666     0.13899    -0.15961    -0.04509       8     8     0
   0.49204     0.09666     0.15541    -0.18562    -0.06352       8     8     0
   0.50000     0.09666     0.15712    -0.18978    -0.06781       8     8     0
   0.00000     0.16894     0.00018    -0.00019    -0.00004       8     8     0
   0.00796     0.16894     0.00026    -0.00021    -0.00008       8     8     0
   0.04099     0.16894     0.00065    -0.00040    -0.00025       8     8     0
   0.09666     0.16894     0.00006     0.00044    -0.00056       8     8     0
   0.16894     0.16894     0.00087    -0.00034    -0.00034       8     8     0
   0.25000     0.16894     0.00391    -0.00399     0.00024       8     8     0
   0.33106     0.16894     0.03093    -0.03252     0.00191       8     8     0
   0.40334     0.16894     0.10452    -0.11191     0.00184       8     8     0
   0.45901     0.16894     0.17206    -0.19135    -0.00826       8     8     0
   0.49204     0.16894     0.19431    -0.22432    -0.02182       8     8     0
   0.50000     0.16894     0.19618    -0.22905    -0.02586       8     8     0
   0.00000     0.25000     0.00124    -0.00117    -0.00128       8     8     0
   0.00796     0.25000     0.00144    -0.00113    -0.00157       8     8     0
   0.04099     0.25000     0.00287    -0.00135    -0.00247       8     8     0
   0.09666     0.25000     0.00335    -0.00020    -0.00381       8     8     0
   0.16894     0.25000     0.00391     0.00024    -0.00399       8     8     0
   0.25000     0.25000     0.00596    -0.00223    -0.00223       8     8     0
   0.33106     0.25000     0.02693    -0.02522     0.00407       8     8     0
   0.40334     0.25000     0.10102    -0.10305     0.01993       8     8     0
   0.45901     0.25000     0.19084    -0.20100     0.03302       8     8     0
   0.49204     0.25000     0.23406    -0.25341     0.03266       8     8     0
   0.50000     0.25000     0.24031    -0.26245     0.03073       8     8     0
   0.00000     0.33106     0.01079    -0.01080    -0.01176       8     8     0
   0.00796     0.33106     0.01257    -0.01039    -0.01378       8     8     0
   0.04099     0.33106     0.01979    -0.00874    -0.02104       8     8     0
   0.09666     0.33106     0.02807    -0.00425    -0.02965       8     8     0
   0.16894     0.33106     0.03093     0.00191    -0.03252       8     8     0
   0.25000     0.33106     0.02693     0.00407    -0.02522       8     8     0
   0.33106     0.33106     0.03076    -0.00963    -0.00963       8     8     0
   0.40334     0.33106     0.08149    -0.06916     0.01848       8     8     0
   0.45901     0.33106     0.17435    -0.16781     0.05427       8     8     0
   0.49204     0.33106     0.24082    -0.23935     0.07555       8     8     0
   0.50000     0.33106     0.25513    -0.25539     0.07935       8     8     0
   0.00000     0.40334     0.04311    -0.04311    -0.04758       8     8     0
