TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.90020,  DATAPACKING = POINT
   0.00000     0.00000     0.16741    -0.16740    -0.16740       8     8     0
   0.00796     0.00000     0.16718    -0.16725    -0.16717       8     8     0
   0.04099     0.00000     0.16525    -0.16547    -0.16525       8     8     0
   0.09666     0.00000     0.16028    -0.15957    -0.16026       8     8     0
   0.16894     0.00000     0.15479    -0.14785    -0.15476       8     8     0
   0.25000     0.00000     0.15474    -0.12958    -0.15472       8     8     0
   0.33106     0.00000     0.16527    -0.10536    -0.16524       8     8     0
   0.40334     0.00000     0.18600    -0.07669    -0.18607       8     8     0
   0.45901     0.00000     0.20948    -0.04892    -0.20963       8     8     0
   0.49204     0.00000     0.22589    -0.03018    -0.22601       8     8     0
   0.50000     0.00000     0.23002    -0.02544    -0.23012       8     8     0
   0.00000     0.00796     0.16718    -0.16717    -0.16725       8     8     0
   0.00796     0.00796     0.16673    -0.16693    -0.16693       8     8     0
   0.04099     0.00796     0.16399    -0.16487    -0.16460       8     8     0
   0.09666     0.00796     0.15796    -0.15882    -0.15901       8     8     0
   0.16894     0.00796     0.15127    -0.14742    -0.15279       8     8     0
   0.25000     0.00796     0.14977    -0.13000    -0.15184       8     8     0
   0.33106     0.00796     0.15871    -0.10698    -0.16146       8     8     0
   0.40334     0.00796     0.17826    -0.07961    -0.18187       8     8     0
   0.45901     0.00796     0.20153    -0.05275    -0.20586       8     8     0
   0.49204     0.00796     0.21837    -0.03434    -0.22309       8     8     0
   0.50000     0.00796     0.22269    -0.02965    -0.22750       8     8     0
   0.00000     0.04099     0.16525    -0.16525    -0.16547       8     8     0
   0.00796     0.04099     0.16399    -0.16460    -0.16487       8     8     0
   0.04099     0.04099     0.15836    -0.16140    -0.16140       8     8     0
   0.09666     0.04099     0.14854    -0.15488    -0.15399       8     8     0
   0.16894     0.04099     0.13743    -0.14476    -0.14532       8     8     0
   0.25000     0.04099     0.13033    -0.13071    -0.14094       8     8     0
   0.33106     0.04099     0.13211    -0.11268    -0.14611       8     8     0
   0.40334     0.04099     0.14451    -0.09125    -0.16272       8     8     0
   0.45901     0.04099     0.16401    -0.06949    -0.18572       8     8     0
   0.49204     0.04099     0.18043    -0.05360    -0.20403       8     8     0
   0.50000     0.04099     0.18489    -0.04936    -0.20895       8     8     0
   0.00000     0.09666     0.16028    -0.16026    -0.15957       8     8     0
   0.00796     0.09666     0.15796    -0.15901    -0.15882       8     8     0
   0.04099     0.09666     0.14854    -0.15399    -0.15488       8     8     0
   0.09666     0.09666     0.13396    -0.14665    -0.14665       8     8     0
   0.16894     0.09666     0.11787    -0.13843    -0.13647       8     8     0
   0.25000     0.09666     0.10377    -0.12862    -0.12860       8     8     0
   0.33106     0.09666     0.09503    -0.11734    -0.12680       8     8     0
   0.40334     0.09666     0.09462    -0.10561    -0.13408       8     8     0
   0.45901     0.09666     0.10233    -0.09357    -0.14828       8     8     0
   0.49204     0.09666     0.11180    -0.08385    -0.16124       8     8     0
   0.50000     0.09666     0.11476    -0.08110    -0.16495       8     8     0
   0.00000     0.16894     0.15479    -0.15476    -0.14785       8     8     0
   0.00796     0.16894     0.15127    -0.15279    -0.14742       8     8     0
   0.04099     0.16894     0.13743    -0.14532    -0.14476       8     8     0
   0.09666     0.16894     0.11787    -0.13647    -0.13843       8     8     0
   0.16894     0.16894     0.09764    -0.12942    -0.12942       8     8     0
   0.25000     0.16894     0.07900    -0.12251    -0.12061       8     8     0
   0.33106     0.16894     0.06453    -0.11624    -0.11460       8     8     0
   0.40334     0.16894     0.05480    -0.11161    -0.11266       8     8     0
   0.45901     0.16894     0.04993    -0.10767    -0.11440       8     8     0
   0.49204     0.16894     0.04962    -0.10485    -0.11779       8     8     0
   0.50000     0.16894     0.05005    -0.10413    -0.11902       8     8     0
   0.00000     0.25000     0.15474    -0.15472    -0.12958       8     8     0
   0.00796     0.25000     0.14977    -0.15184    -0.13000       8     8     0
   0.04099     0.25000     0.13033    -0.14094    -0.13071       8     8     0
   0.09666     0.25000     0.10377    -0.12860    -0.12862       8     8     0
   0.16894     0.25000     0.07900    -0.12061    -0.12251       8     8     0
   0.25000     0.25000     0.05907    -0.11490    -0.11490       8     8     0
   0.33106     0.25000     0.04375    -0.11038    -0.10768       8     8     0
   0.40334     0.25000     0.03153    -0.10778    -0.10170       8     8     0
   0.45901     0.25000     0.02296    -0.10726    -0.09830       8     8     0
   0.49204     0.25000     0.01849    -0.10774    -0.09695       8     8     0
   0.50000     0.25000     0.01743    -0.10791    -0.09665       8     8     0
   0.00000     0.33106     0.16527    -0.16524    -0.10536       8     8     0
   0.00796     0.33106     0.15871    -0.16146    -0.10698       8     8     0
   0.04099     0.33106     0.13211    -0.14611    -0.11268       8     8     0
   0.09666     0.33106     0.09503    -0.12680    -0.11734       8     8     0
   0.16894     0.33106     0.06453    -0.11460    -0.11624       8     8     0
   0.25000     0.33106     0.04375    -0.10768    -0.11038       8     8     0
   0.33106     0.33106     0.02752    -0.10272    -0.10272       8     8     0
   0.40334     0.33106     0.01599    -0.10169    -0.09650       8     8     0
