TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.32020,  DATAPACKING = POINT
   0.00000     0.00000     0.00014    -0.00016    -0.00016       8     8     0
   0.00796     0.00000     0.00016    -0.00015    -0.00018       8     8     0
   0.04099     0.00000     0.00004     0.00003    -0.00008       8     8     0
   0.09666     0.00000    -0.00005     0.00015    -0.00003       8     8     0
   0.16894     0.00000     0.00073    -0.00057    -0.00079       8     8     0
   0.25000     0.00000     0.00483    -0.00473    -0.00484       8     8     0
   0.33106     0.00000     0.02786    -0.03000    -0.02778       8     8     0
   0.40334     0.00000     0.07360    -0.08300    -0.07333       8     8     0
   0.45901     0.00000     0.11029    -0.13028    -0.11031       8     8     0
   0.49204     0.00000     0.12408    -0.15201    -0.12458       8     8     0
   0.50000     0.00000     0.12635    -0.15625    -0.12696       8     8     0
   0.00000     0.00796     0.00016    -0.00018    -0.00015       8     8     0
   0.00796     0.00796     0.00017    -0.00018    -0.00018       8     8     0
   0.04099     0.00796     0.00003     0.00001    -0.00009       8     8     0
   0.09666     0.00796     0.00003     0.00007    -0.00000       8     8     0
   0.16894     0.00796     0.00090    -0.00065    -0.00079       8     8     0
   0.25000     0.00796     0.00578    -0.00566    -0.00474       8     8     0
   0.33106     0.00796     0.03126    -0.03381    -0.02698       8     8     0
   0.40334     0.00796     0.07817    -0.08862    -0.07123       8     8     0
   0.45901     0.00796     0.11323    -0.13451    -0.10712       8     8     0
   0.49204     0.00796     0.12542    -0.15457    -0.12101       8     8     0
   0.50000     0.00796     0.12736    -0.15846    -0.12336       8     8     0
   0.00000     0.04099     0.00004    -0.00008     0.00003       8     8     0
   0.00796     0.04099     0.00003    -0.00009     0.00001       8     8     0
   0.04099     0.04099    -0.00041     0.00017     0.00017       8     8     0
   0.09666     0.04099    -0.00035    -0.00008     0.00048       8     8     0
   0.16894     0.04099     0.00067    -0.00119    -0.00009       8     8     0
   0.25000     0.04099     0.00879    -0.00936    -0.00363       8     8     0
   0.33106     0.04099     0.04464    -0.04805    -0.02284       8     8     0
   0.40334     0.04099     0.09715    -0.11033    -0.06144       8     8     0
   0.45901     0.04099     0.12560    -0.15131    -0.09399       8     8     0
   0.49204     0.04099     0.13079    -0.16475    -0.10757       8     8     0
   0.50000     0.04099     0.13128    -0.16722    -0.11002       8     8     0
   0.00000     0.09666    -0.00005    -0.00003     0.00015       8     8     0
   0.00796     0.09666     0.00003    -0.00000     0.00007       8     8     0
   0.04099     0.09666    -0.00035     0.00048    -0.00008       8     8     0
   0.09666     0.09666     0.00019     0.00001     0.00001       8     8     0
   0.16894     0.09666     0.00147    -0.00156    -0.00011       8     8     0
   0.25000     0.09666     0.01236    -0.01364    -0.00134       8     8     0
   0.33106     0.09666     0.06113    -0.06667    -0.01238       8     8     0
   0.40334     0.09666     0.12498    -0.14179    -0.04052       8     8     0
   0.45901     0.09666     0.14853    -0.17924    -0.06993       8     8     0
   0.49204     0.09666     0.14499    -0.18461    -0.08521       8     8     0
   0.50000     0.09666     0.14343    -0.18516    -0.08826       8     8     0
   0.00000     0.16894     0.00073    -0.00079    -0.00057       8     8     0
   0.00796     0.16894     0.00090    -0.00079    -0.00065       8     8     0
   0.04099     0.16894     0.00067    -0.00009    -0.00119       8     8     0
   0.09666     0.16894     0.00147    -0.00011    -0.00156       8     8     0
   0.16894     0.16894     0.00363    -0.00166    -0.00166       8     8     0
   0.25000     0.16894     0.01559    -0.01427    -0.00078       8     8     0
   0.33106     0.16894     0.07346    -0.07685     0.00057       8     8     0
   0.40334     0.16894     0.15480    -0.17103    -0.00934       8     8     0
   0.45901     0.16894     0.18462    -0.21700    -0.03261       8     8     0
   0.49204     0.16894     0.17682    -0.21986    -0.05088       8     8     0
   0.50000     0.16894     0.17362    -0.21918    -0.05508       8     8     0
   0.00000     0.25000     0.00483    -0.00484    -0.00473       8     8     0
   0.00796     0.25000     0.00578    -0.00474    -0.00566       8     8     0
   0.04099     0.25000     0.00879    -0.00363    -0.00936       8     8     0
   0.09666     0.25000     0.01236    -0.00134    -0.01364       8     8     0
   0.16894     0.25000     0.01559    -0.00078    -0.01427       8     8     0
   0.25000     0.25000     0.02262    -0.00919    -0.00919       8     8     0
   0.33106     0.25000     0.07514    -0.06763     0.00611       8     8     0
   0.40334     0.25000     0.17466    -0.17937     0.02282       8     8     0
   0.45901     0.25000     0.23180    -0.25438     0.01809       8     8     0
   0.49204     0.25000     0.23367    -0.27026     0.00199       8     8     0
   0.50000     0.25000     0.23079    -0.27091    -0.00301       8     8     0
   0.00000     0.33106     0.02786    -0.02778    -0.03000       8     8     0
   0.00796     0.33106     0.03126    -0.02698    -0.03381       8     8     0
   0.04099     0.33106     0.04464    -0.02284    -0.04805       8     8     0
   0.09666     0.33106     0.06113    -0.01238    -0.06667       8     8     0
   0.16894     0.33106     0.07346     0.00057    -0.07685       8     8     0
   0.25000     0.33106     0.07514     0.00611    -0.06763       8     8     0
   0.33106     0.33106     0.09804    -0.03263    -0.03263       8     8     0
   0.40334     0.33106     0.18440    -0.14389     0.02101       8     8     0
   0.45901     0.33106     0.27200    -0.25624     0.05730       8     8     0
   0.49204     0.33106     0.30226    -0.30510     0.06263       8     8     0
   0.50000     0.33106     0.30464    -0.31242     0.06106       8     8     0
   0.00000     0.40334     0.07360    -0.07333    -0.08300       8     8     0
   0.00796     0.40334     0.07817    -0.07123    -0.08862       8     8     0
   0.04099     0.40334     0.09715    -0.06144    -0.11033       8     8     0
   0.09666     0.40334     0.12498    -0.04052    -0.14179       8     8     0
   0.16894     0.40334     0.15480    -0.00934    -0.17103       8     8     0
   0.25000     0.40334     0.17466     0.02282    -0.17937       8     8     0
   0.33106     0.40334     0.18440     0.02101    -0.14389       8     8     0
   0.40334     0.40334     0.22897    -0.06107    -0.06107       8     8     0
   0.45901     0.40334     0.30840    -0.18773     0.02602       8     8     0
   0.49204     0.40334     0.35906    -0.27005     0.07171       8     8     0
   0.50000     0.40334     0.36839    -0.28742     0.08004       8     8     0
   0.00000     0.45901     0.11029    -0.11031    -0.13028       8     8     0
   0.00796     0.45901     0.11323    -0.10712    -0.13451       8     8     0
   0.04099     0.45901     0.12560    -0.09399    -0.15131       8     8     0
   0.09666     0.45901     0.14853    -0.06993    -0.17924       8     8     0
   0.16894     0.45901     0.18462    -0.03261    -0.21700       8     8     0
   0.25000     0.45901     0.23180     0.01809    -0.25438       8     8     0
   0.33106     0.45901     0.27200     0.05730    -0.25624       8     8     0
   0.40334     0.45901     0.30840     0.02602    -0.18773       8     8     0
   0.45901     0.45901     0.36409    -0.07886    -0.07886       8     8     0
   0.49204     0.45901     0.41155    -0.17111    -0.00095       8     8     0
   0.50000     0.45901     0.42299    -0.19450     0.01748       8     8     0
   0.00000     0.49204     0.12408    -0.12458    -0.15201       8     8     0
   0.00796     0.49204     0.12542    -0.12101    -0.15457       8     8     0
   0.04099     0.49204     0.13079    -0.10757    -0.16475       8     8     0
