TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.91020,  DATAPACKING = POINT
   0.00000     0.00000     0.16702    -0.16701    -0.16701       8     8     0
   0.00796     0.00000     0.16652    -0.16673    -0.16651       8     8     0
   0.04099     0.00000     0.16362    -0.16457    -0.16362       8     8     0
   0.09666     0.00000     0.15739    -0.15854    -0.15737       8     8     0
   0.16894     0.00000     0.15043    -0.14725    -0.15040       8     8     0
   0.25000     0.00000     0.14861    -0.13004    -0.14857       8     8     0
   0.33106     0.00000     0.15715    -0.10733    -0.15711       8     8     0
   0.40334     0.00000     0.17626    -0.08026    -0.17634       8     8     0
   0.45901     0.00000     0.19937    -0.05370    -0.19952       8     8     0
   0.49204     0.00000     0.21627    -0.03544    -0.21639       8     8     0
   0.50000     0.00000     0.22060    -0.03076    -0.22072       8     8     0
   0.00000     0.00796     0.16652    -0.16651    -0.16673       8     8     0
   0.00796     0.00796     0.16583    -0.16616    -0.16616       8     8     0
   0.04099     0.00796     0.16224    -0.16376    -0.16291       8     8     0
   0.09666     0.00796     0.15510    -0.15763    -0.15613       8     8     0
   0.16894     0.00796     0.14706    -0.14666    -0.14851       8     8     0
   0.25000     0.00796     0.14386    -0.13026    -0.14579       8     8     0
   0.33106     0.00796     0.15076    -0.10874    -0.15334       8     8     0
   0.40334     0.00796     0.16845    -0.08304    -0.17188       8     8     0
   0.45901     0.00796     0.19095    -0.05754    -0.19513       8     8     0
   0.49204     0.00796     0.20793    -0.03976    -0.21258       8     8     0
   0.50000     0.00796     0.21236    -0.03516    -0.21713       8     8     0
   0.00000     0.04099     0.16362    -0.16362    -0.16457       8     8     0
   0.00796     0.04099     0.16224    -0.16291    -0.16376       8     8     0
   0.04099     0.04099     0.15621    -0.15958    -0.15958       8     8     0
   0.09666     0.04099     0.14586    -0.15311    -0.15124       8     8     0
   0.16894     0.04099     0.13399    -0.14341    -0.14150       8     8     0
   0.25000     0.04099     0.12567    -0.13022    -0.13564       8     8     0
   0.33106     0.04099     0.12547    -0.11344    -0.13866       8     8     0
   0.40334     0.04099     0.13549    -0.09371    -0.15282       8     8     0
   0.45901     0.04099     0.15297    -0.07373    -0.17397       8     8     0
   0.49204     0.04099     0.16820    -0.05894    -0.19145       8     8     0
   0.50000     0.04099     0.17239    -0.05494    -0.19620       8     8     0
   0.00000     0.09666     0.15739    -0.15737    -0.15854       8     8     0
   0.00796     0.09666     0.15510    -0.15613    -0.15763       8     8     0
   0.04099     0.09666     0.14586    -0.15124    -0.15311       8     8     0
   0.09666     0.09666     0.13162    -0.14422    -0.14422       8     8     0
   0.16894     0.09666     0.11561    -0.13641    -0.13342       8     8     0
   0.25000     0.09666     0.10102    -0.12713    -0.12465       8     8     0
   0.33106     0.09666     0.09124    -0.11662    -0.12150       8     8     0
   0.40334     0.09666     0.08898    -0.10607    -0.12691       8     8     0
   0.45901     0.09666     0.09409    -0.09552    -0.13891       8     8     0
   0.49204     0.09666     0.10147    -0.08706    -0.15031       8     8     0
   0.50000     0.09666     0.10388    -0.08468    -0.15365       8     8     0
   0.00000     0.16894     0.15043    -0.15040    -0.14725       8     8     0
   0.00796     0.16894     0.14706    -0.14851    -0.14666       8     8     0
   0.04099     0.16894     0.13399    -0.14150    -0.14341       8     8     0
   0.09666     0.16894     0.11561    -0.13342    -0.13641       8     8     0
   0.16894     0.16894     0.09599    -0.12690    -0.12690       8     8     0
   0.25000     0.16894     0.07744    -0.12047    -0.11777       8     8     0
   0.33106     0.16894     0.06291    -0.11468    -0.11152       8     8     0
   0.40334     0.16894     0.05242    -0.11037    -0.10896       8     8     0
   0.45901     0.16894     0.04632    -0.10705    -0.10973       8     8     0
   0.49204     0.16894     0.04491    -0.10496    -0.11225       8     8     0
   0.50000     0.16894     0.04498    -0.10444    -0.11322       8     8     0
   0.00000     0.25000     0.14861    -0.14857    -0.13004       8     8     0
   0.00796     0.25000     0.14386    -0.14579    -0.13026       8     8     0
   0.04099     0.25000     0.12567    -0.13564    -0.13022       8     8     0
   0.09666     0.25000     0.10102    -0.12465    -0.12713       8     8     0
   0.16894     0.25000     0.07744    -0.11777    -0.12047       8     8     0
   0.25000     0.25000     0.05786    -0.11280    -0.11280       8     8     0
   0.33106     0.25000     0.04257    -0.10863    -0.10548       8     8     0
   0.40334     0.25000     0.03038    -0.10616    -0.09950       8     8     0
   0.45901     0.25000     0.02198    -0.10586    -0.09611       8     8     0
   0.49204     0.25000     0.01735    -0.10633    -0.09457       8     8     0
   0.50000     0.25000     0.01615    -0.10642    -0.09418       8     8     0
   0.00000     0.33106     0.15715    -0.15711    -0.10733       8     8     0
   0.00796     0.33106     0.15076    -0.15334    -0.10874       8     8     0
   0.04099     0.33106     0.12547    -0.13866    -0.11344       8     8     0
   0.09666     0.33106     0.09124    -0.12150    -0.11662       8     8     0
   0.16894     0.33106     0.06291    -0.11152    -0.11468       8     8     0
