TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.99020,  DATAPACKING = POINT
   0.00000     0.00000     0.15565    -0.15564    -0.15564       8     8     0
   0.00796     0.00000     0.15410    -0.15486    -0.15409       8     8     0
   0.04099     0.00000     0.14752    -0.15138    -0.14753       8     8     0
   0.09666     0.00000     0.13641    -0.14529    -0.13644       8     8     0
   0.16894     0.00000     0.12325    -0.13701    -0.12325       8     8     0
   0.25000     0.00000     0.11176    -0.12626    -0.11175       8     8     0
   0.33106     0.00000     0.10597    -0.11329    -0.10597       8     8     0
   0.40334     0.00000     0.10864    -0.09889    -0.10853       8     8     0
   0.45901     0.00000     0.11777    -0.08448    -0.11769       8     8     0
   0.49204     0.00000     0.12703    -0.07370    -0.12704       8     8     0
   0.50000     0.00000     0.12980    -0.07077    -0.12983       8     8     0
   0.00000     0.00796     0.15410    -0.15409    -0.15486       8     8     0
   0.00796     0.00796     0.15251    -0.15330    -0.15330       8     8     0
   0.04099     0.00796     0.14582    -0.14983    -0.14668       8     8     0
   0.09666     0.00796     0.13459    -0.14377    -0.13547       8     8     0
   0.16894     0.00796     0.12121    -0.13565    -0.12218       8     8     0
   0.25000     0.00796     0.10921    -0.12534    -0.11035       8     8     0
   0.33106     0.00796     0.10251    -0.11309    -0.10392       8     8     0
   0.40334     0.00796     0.10375    -0.09964    -0.10555       8     8     0
   0.45901     0.00796     0.11125    -0.08628    -0.11360       8     8     0
   0.49204     0.00796     0.11937    -0.07634    -0.12222       8     8     0
   0.50000     0.00796     0.12185    -0.07365    -0.12485       8     8     0
   0.00000     0.04099     0.14752    -0.14753    -0.15138       8     8     0
   0.00796     0.04099     0.14582    -0.14668    -0.14983       8     8     0
   0.04099     0.04099     0.13875    -0.14312    -0.14312       8     8     0
   0.09666     0.04099     0.12728    -0.13731    -0.13186       8     8     0
   0.16894     0.04099     0.11334    -0.12993    -0.11838       8     8     0
   0.25000     0.04099     0.09963    -0.12113    -0.10564       8     8     0
   0.33106     0.04099     0.09012    -0.11144    -0.09749       8     8     0
   0.40334     0.04099     0.08648    -0.10141    -0.09591       8     8     0
   0.45901     0.04099     0.08755    -0.09180    -0.09978       8     8     0
   0.49204     0.04099     0.09094    -0.08512    -0.10549       8     8     0
   0.50000     0.04099     0.09225    -0.08343    -0.10744       8     8     0
   0.00000     0.09666     0.13641    -0.13644    -0.14529       8     8     0
   0.00796     0.09666     0.13459    -0.13547    -0.14377       8     8     0
   0.04099     0.09666     0.12728    -0.13186    -0.13731       8     8     0
   0.09666     0.09666     0.11559    -0.12648    -0.12648       8     8     0
   0.16894     0.09666     0.10087    -0.12009    -0.11318       8     8     0
   0.25000     0.09666     0.08597    -0.11372    -0.10074       8     8     0
   0.33106     0.09666     0.07377    -0.10724    -0.09211       8     8     0
   0.40334     0.09666     0.06444    -0.10078    -0.08771       8     8     0
   0.45901     0.09666     0.05875    -0.09615    -0.08768       8     8     0
   0.49204     0.09666     0.05645    -0.09366    -0.08989       8     8     0
   0.50000     0.09666     0.05600    -0.09303    -0.09070       8     8     0
   0.00000     0.16894     0.12325    -0.12325    -0.13701       8     8     0
   0.00796     0.16894     0.12121    -0.12218    -0.13565       8     8     0
   0.04099     0.16894     0.11334    -0.11838    -0.12993       8     8     0
   0.09666     0.16894     0.10087    -0.11318    -0.12009       8     8     0
   0.16894     0.16894     0.08559    -0.10840    -0.10840       8     8     0
   0.25000     0.16894     0.06978    -0.10485    -0.09782       8     8     0
   0.33106     0.16894     0.05494    -0.10106    -0.08967       8     8     0
   0.40334     0.16894     0.04309    -0.09793    -0.08511       8     8     0
   0.45901     0.16894     0.03466    -0.09676    -0.08361       8     8     0
   0.49204     0.16894     0.02915    -0.09627    -0.08314       8     8     0
   0.50000     0.16894     0.02767    -0.09608    -0.08302       8     8     0
   0.00000     0.25000     0.11176    -0.11175    -0.12626       8     8     0
   0.00796     0.25000     0.10921    -0.11035    -0.12534       8     8     0
   0.04099     0.25000     0.09963    -0.10564    -0.12113       8     8     0
   0.09666     0.25000     0.08597    -0.10074    -0.11372       8     8     0
   0.16894     0.25000     0.06978    -0.09782    -0.10485       8     8     0
   0.25000     0.25000     0.05214    -0.09611    -0.09611       8     8     0
   0.33106     0.25000     0.03720    -0.09487    -0.08927       8     8     0
   0.40334     0.25000     0.02599    -0.09408    -0.08477       8     8     0
   0.45901     0.25000     0.01697    -0.09351    -0.08142       8     8     0
   0.49204     0.25000     0.01220    -0.09409    -0.07998       8     8     0
   0.50000     0.25000     0.01138    -0.09456    -0.07989       8     8     0
   0.00000     0.33106     0.10597    -0.10597    -0.11329       8     8     0
   0.00796     0.33106     0.10251    -0.10392    -0.11309       8     8     0
   0.04099     0.33106     0.09012    -0.09749    -0.11144       8     8     0
   0.09666     0.33106     0.07377    -0.09211    -0.10724       8     8     0
   0.16894     0.33106     0.05494    -0.08967    -0.10106       8     8     0
   0.25000     0.33106     0.03720    -0.08927    -0.09487       8     8     0
   0.33106     0.33106     0.02435    -0.08925    -0.08925       8     8     0
   0.40334     0.33106     0.01365    -0.08825    -0.08366       8     8     0
   0.45901     0.33106     0.00924    -0.09083    -0.08178       8     8     0
   0.49204     0.33106     0.01177    -0.09651    -0.08431       8     8     0
   0.50000     0.33106     0.01313    -0.09847    -0.08555       8     8     0
   0.00000     0.40334     0.10864    -0.10853    -0.09889       8     8     0
   0.00796     0.40334     0.10375    -0.10555    -0.09964       8     8     0
   0.04099     0.40334     0.08648    -0.09591    -0.10141       8     8     0
   0.09666     0.40334     0.06444    -0.08771    -0.10078       8     8     0
   0.16894     0.40334     0.04309    -0.08511    -0.09793       8     8     0
   0.25000     0.40334     0.02599    -0.08477    -0.09408       8     8     0
   0.33106     0.40334     0.01365    -0.08366    -0.08825       8     8     0
   0.40334     0.40334     0.01008    -0.08690    -0.08690       8     8     0
   0.45901     0.40334     0.02480    -0.10279    -0.09818       8     8     0
   0.49204     0.40334     0.04823    -0.12300    -0.11544       8     8     0
   0.50000     0.40334     0.05606    -0.12938    -0.12132       8     8     0
   0.00000     0.45901     0.11777    -0.11769    -0.08448       8     8     0
   0.00796     0.45901     0.11125    -0.11360    -0.08628       8     8     0
   0.04099     0.45901     0.08755    -0.09978    -0.09180       8     8     0
   0.09666     0.45901     0.05875    -0.08768    -0.09615       8     8     0
   0.16894     0.45901     0.03466    -0.08361    -0.09676       8     8     0
   0.25000     0.45901     0.01697    -0.08142    -0.09351       8     8     0
   0.33106     0.45901     0.00924    -0.08178    -0.09083       8     8     0
   0.40334     0.45901     0.02480    -0.09818    -0.10279       8     8     0
   0.45901     0.45901     0.07560    -0.13947    -0.13947       8     8     0
   0.49204     0.45901     0.13545    -0.18534    -0.18255       8     8     0
   0.50000     0.45901     0.15432    -0.19957    -0.19625       8     8     0
   0.00000     0.49204     0.12703    -0.12704    -0.07370       8     8     0
   0.00796     0.49204     0.11937    -0.12222    -0.07634       8     8     0
   0.04099     0.49204     0.09094    -0.10549    -0.08512       8     8     0
   0.09666     0.49204     0.05645    -0.08989    -0.09366       8     8     0
   0.16894     0.49204     0.02915    -0.08314    -0.09627       8     8     0
   0.25000     0.49204     0.01220    -0.07998    -0.09409       8     8     0
   0.33106     0.49204     0.01177    -0.08431    -0.09651       8     8     0
   0.40334     0.49204     0.04823    -0.11544    -0.12300       8     8     0
   0.45901     0.49204     0.13545    -0.18255    -0.18534       8     8     0
   0.49204     0.49204     0.22674    -0.25059    -0.25059       8     8     0
   0.50000     0.49204     0.25379    -0.27063    -0.26999       8     8     0
   0.00000     0.50000     0.12980    -0.12983    -0.07077       8     8     0
   0.00796     0.50000     0.12185    -0.12485    -0.07365       8     8     0
   0.04099     0.50000     0.09225    -0.10744    -0.08343       8     8     0
   0.09666     0.50000     0.05600    -0.09070    -0.09303       8     8     0
   0.16894     0.50000     0.02767    -0.08302    -0.09608       8     8     0
   0.25000     0.50000     0.01138    -0.07989    -0.09456       8     8     0
   0.33106     0.50000     0.01313    -0.08555    -0.09847       8     8     0
   0.40334     0.50000     0.05606    -0.12132    -0.12938       8     8     0
   0.45901     0.50000     0.15432    -0.19625    -0.19957       8     8     0
   0.49204     0.50000     0.25379    -0.26999    -0.27063       8     8     0
   0.50000     0.50000     0.28266    -0.29128    -0.29128       8     8     0
ZONE T= "IEL     2",  I=11,  J=11,  SOLUTIONTIME=   1.99020,  DATAPACKING = POINT
   0.00000     0.50000     0.13008    -0.13009    -0.07050       8     8     0
   0.00796     0.50000     0.12207    -0.12507    -0.07343       8     8     0
   0.04099     0.50000     0.09214    -0.10743    -0.08341       8     8     0
   0.09666     0.50000     0.05558    -0.09040    -0.09348       8     8     0
   0.16894     0.50000     0.02760    -0.08286    -0.09642       8     8     0
   0.25000     0.50000     0.01169    -0.08002    -0.09409       8     8     0
   0.33106     0.50000     0.01343    -0.08574    -0.09825       8     8     0
   0.40334     0.50000     0.05627    -0.12145    -0.12967       8     8     0
   0.45901     0.50000     0.15404    -0.19602    -0.19971       8     8     0
   0.49204     0.50000     0.25329    -0.26965    -0.27081       8     8     0
   0.50000     0.50000     0.28222    -0.29102    -0.29156       8     8     0
   0.00000     0.50796     0.13284    -0.13288    -0.06772       8     8     0
   0.00796     0.50796     0.12458    -0.12769    -0.07081       8     8     0
   0.04099     0.50796     0.09363    -0.10942    -0.08150       8     8     0
   0.09666     0.50796     0.05561    -0.09156    -0.09242       8     8     0
   0.16894     0.50796     0.02649    -0.08311    -0.09631       8     8     0
   0.25000     0.50796     0.01057    -0.07975    -0.09498       8     8     0
   0.33106     0.50796     0.01479    -0.08689    -0.10052       8     8     0
   0.40334     0.50796     0.06536    -0.12807    -0.13687       8     8     0
   0.45901     0.50796     0.17501    -0.21109    -0.21512       8     8     0
   0.49204     0.50796     0.28269    -0.29067    -0.29202       8     8     0
   0.50000     0.50796     0.31348    -0.31335    -0.31404       8     8     0
   0.00000     0.54099     0.14786    -0.14795    -0.05376       8     8     0
   0.00796     0.54099     0.13833    -0.14207    -0.05788       8     8     0
   0.04099     0.54099     0.10174    -0.12051    -0.07310       8     8     0
   0.09666     0.54099     0.05492    -0.09674    -0.08939       8     8     0
   0.16894     0.54099     0.02104    -0.08350    -0.09615       8     8     0
   0.25000     0.54099     0.00871    -0.08037    -0.09838       8     8     0
   0.33106     0.54099     0.02840    -0.09754    -0.11499       8     8     0
   0.40334     0.54099     0.11915    -0.16735    -0.17903       8     8     0
   0.45901     0.54099     0.28131    -0.28771    -0.29406       8     8     0
   0.49204     0.54099     0.42010    -0.38924    -0.39281       8     8     0
   0.50000     0.54099     0.45677    -0.41602    -0.41880       8     8     0
   0.00000     0.59666     0.18383    -0.18373    -0.02357       8     8     0
   0.00796     0.59666     0.17222    -0.17723    -0.02940       8     8     0
   0.04099     0.59666     0.12489    -0.14994    -0.05311       8     8     0
   0.09666     0.59666     0.05855    -0.11181    -0.08193       8     8     0
   0.16894     0.59666     0.01602    -0.08799    -0.09947       8     8     0
   0.25000     0.59666     0.01527    -0.08858    -0.11183       8     8     0
   0.33106     0.59666     0.08257    -0.13891    -0.16130       8     8     0
   0.40334     0.59666     0.27649    -0.28205    -0.29765       8     8     0
   0.45901     0.59666     0.52483    -0.46344    -0.47373       8     8     0
   0.49204     0.59666     0.68395    -0.57955    -0.58696       8     8     0
   0.50000     0.59666     0.71963    -0.60559    -0.61193       8     8     0
   0.00000     0.66894     0.24580    -0.24584     0.02946       8     8     0
   0.00796     0.66894     0.23392    -0.24047     0.02199       8     8     0
   0.04099     0.66894     0.17772    -0.21059    -0.01128       8     8     0
   0.09666     0.66894     0.08783    -0.15360    -0.06339       8     8     0
   0.16894     0.66894     0.02790    -0.10842    -0.10800       8     8     0
   0.25000     0.66894     0.06343    -0.12924    -0.16006       8     8     0
   0.33106     0.66894     0.26429    -0.27419    -0.30431       8     8     0
   0.40334     0.66894     0.58811    -0.51223    -0.52897       8     8     0
   0.45901     0.66894     0.81680    -0.68380    -0.68683       8     8     0
   0.49204     0.66894     0.88625    -0.74060    -0.73384       8     8     0
   0.50000     0.66894     0.89410    -0.74845    -0.73822       8     8     0
   0.00000     0.75000     0.31453    -0.31489     0.09816       8     8     0
   0.00796     0.75000     0.30974    -0.31584     0.09212       8     8     0
   0.04099     0.75000     0.27312    -0.30368     0.05943       8     8     0
   0.09666     0.75000     0.18448    -0.24610    -0.01832       8     8     0
   0.16894     0.75000     0.11759    -0.18865    -0.13219       8     8     0
   0.25000     0.75000     0.24658    -0.27461    -0.30138       8     8     0
   0.33106     0.75000     0.57164    -0.51564    -0.53575       8     8     0
   0.40334     0.75000     0.79260    -0.69425    -0.67762       8     8     0
   0.45901     0.75000     0.75844    -0.69222    -0.63923       8     8     0
   0.49204     0.75000     0.64498    -0.62699    -0.55123       8     8     0
   0.50000     0.75000     0.61072    -0.60689    -0.52545       8     8     0
   0.00000     0.83106     0.33626    -0.33604     0.13781       8     8     0
   0.00796     0.83106     0.34733    -0.34833     0.13866       8     8     0
   0.04099     0.83106     0.38020    -0.38527     0.12809       8     8     0
   0.09666     0.83106     0.38439    -0.39934     0.04707       8     8     0
   0.16894     0.83106     0.38933    -0.40700    -0.17282       8     8     0
   0.25000     0.83106     0.53648    -0.52142    -0.47054       8     8     0
   0.33106     0.83106     0.67830    -0.64886    -0.61541       8     8     0
   0.40334     0.83106     0.53888    -0.58243    -0.49613       8     8     0
   0.45901     0.83106     0.26610    -0.41485    -0.28384       8     8     0
   0.49204     0.83106     0.08736    -0.30191    -0.14785       8     8     0
   0.50000     0.83106     0.04372    -0.27369    -0.11631       8     8     0
   0.00000     0.90334     0.29874    -0.29832     0.11410       8     8     0
   0.00796     0.90334     0.32598    -0.31994     0.12003       8     8     0
   0.04099     0.90334     0.44257    -0.41254     0.13034       8     8     0
   0.09666     0.90334     0.62120    -0.56298     0.07191       8     8     0
   0.16894     0.90334     0.76292    -0.70180    -0.16667       8     8     0
   0.25000     0.90334     0.72897    -0.71805    -0.44273       8     8     0
   0.33106     0.90334     0.45264    -0.55541    -0.43200       8     8     0
   0.40334     0.90334     0.08482    -0.31468    -0.20153       8     8     0
   0.45901     0.90334    -0.16152    -0.14916    -0.01901       8     8     0
   0.49204     0.90334    -0.26368    -0.07994     0.06124       8     8     0
