TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.10020,  DATAPACKING = POINT
   0.00000     0.00000     0.49553     0.34833     0.34833       8     8     0
   0.00796     0.00000     0.53695     0.37827     0.37885       8     8     0
   0.04099     0.00000     0.70414     0.49824     0.49838       8     8     0
   0.09666     0.00000     0.93383     0.66052     0.66048       8     8     0
   0.16894     0.00000     0.97442     0.68884     0.68926       8     8     0
   0.25000     0.00000     0.66558     0.47085     0.47025       8     8     0
   0.33106     0.00000     0.28858     0.20376     0.20431       8     8     0
   0.40334     0.00000     0.09343     0.06639     0.06586       8     8     0
   0.45901     0.00000     0.03052     0.02132     0.02170       8     8     0
   0.49204     0.00000     0.01391     0.00983     0.01017       8     8     0
   0.50000     0.00000     0.01152     0.00890     0.00802       8     8     0
   0.00000     0.00796     0.53695     0.37885     0.37827       8     8     0
   0.00796     0.00796     0.57826     0.40832     0.40832       8     8     0
   0.04099     0.00796     0.74222     0.52512     0.52491       8     8     0
   0.09666     0.00796     0.95368     0.67437     0.67420       8     8     0
   0.16894     0.00796     0.95772     0.67705     0.67743       8     8     0
   0.25000     0.00796     0.62614     0.44300     0.44254       8     8     0
   0.33106     0.00796     0.25929     0.18303     0.18354       8     8     0
   0.40334     0.00796     0.08065     0.05736     0.05682       8     8     0
   0.45901     0.00796     0.02555     0.01778     0.01820       8     8     0
   0.49204     0.00796     0.01141     0.00814     0.00826       8     8     0
   0.50000     0.00796     0.00916     0.00741     0.00620       8     8     0
   0.00000     0.04099     0.70414     0.49838     0.49824       8     8     0
   0.00796     0.04099     0.74222     0.52491     0.52512       8     8     0
   0.04099     0.04099     0.88316     0.62451     0.62451       8     8     0
   0.09666     0.04099     0.99968     0.70692     0.70675       8     8     0
   0.16894     0.04099     0.85093     0.60151     0.60166       8     8     0
   0.25000     0.04099     0.46214     0.32703     0.32681       8     8     0
   0.33106     0.04099     0.15866     0.11194     0.11225       8     8     0
   0.40334     0.04099     0.04214     0.03006     0.02970       8     8     0
   0.45901     0.04099     0.01148     0.00787     0.00821       8     8     0
   0.49204     0.04099     0.00485     0.00356     0.00346       8     8     0
   0.50000     0.04099     0.00338     0.00332     0.00225       8     8     0
   0.00000     0.09666     0.93383     0.66048     0.66052       8     8     0
   0.00796     0.09666     0.95368     0.67420     0.67437       8     8     0
   0.04099     0.09666     0.99968     0.70675     0.70692       8     8     0
   0.09666     0.09666     0.91182     0.64498     0.64498       8     8     0
   0.16894     0.09666     0.58727     0.41514     0.41519       8     8     0
   0.25000     0.09666     0.23332     0.16503     0.16498       8     8     0
   0.33106     0.09666     0.05858     0.04138     0.04139       8     8     0
   0.40334     0.09666     0.01195     0.00848     0.00847       8     8     0
   0.45901     0.09666     0.00228     0.00158     0.00162       8     8     0
   0.49204     0.09666     0.00114     0.00081     0.00086       8     8     0
   0.50000     0.09666     0.00072     0.00070     0.00068       8     8     0
   0.00000     0.16894     0.97442     0.68926     0.68884       8     8     0
   0.00796     0.16894     0.95772     0.67743     0.67705       8     8     0
   0.04099     0.16894     0.85093     0.60166     0.60151       8     8     0
   0.09666     0.16894     0.58727     0.41519     0.41514       8     8     0
   0.16894     0.16894     0.26380     0.18659     0.18659       8     8     0
   0.25000     0.16894     0.06953     0.04911     0.04919       8     8     0
   0.33106     0.16894     0.01181     0.00841     0.00834       8     8     0
   0.40334     0.16894     0.00150     0.00100     0.00106       8     8     0
   0.45901     0.16894     0.00031     0.00026     0.00022       8     8     0
   0.49204     0.16894     0.00018     0.00011     0.00010       8     8     0
   0.50000     0.16894     0.00024    -0.00001     0.00012       8     8     0
   0.00000     0.25000     0.66558     0.47025     0.47085       8     8     0
   0.00796     0.25000     0.62614     0.44254     0.44300       8     8     0
   0.04099     0.25000     0.46214     0.32681     0.32703       8     8     0
   0.09666     0.25000     0.23332     0.16498     0.16503       8     8     0
   0.16894     0.25000     0.06953     0.04919     0.04911       8     8     0
   0.25000     0.25000     0.01168     0.00823     0.00823       8     8     0
   0.33106     0.25000     0.00129     0.00093     0.00093       8     8     0
   0.40334     0.25000     0.00006     0.00003     0.00004       8     8     0
   0.45901     0.25000     0.00011     0.00009     0.00007       8     8     0
   0.49204     0.25000    -0.00006    -0.00005    -0.00004       8     8     0
   0.50000     0.25000     0.00001    -0.00006     0.00001       8     8     0
   0.00000     0.33106     0.28858     0.20431     0.20376       8     8     0
   0.00796     0.33106     0.25929     0.18354     0.18303       8     8     0
   0.04099     0.33106     0.15866     0.11225     0.11194       8     8     0
   0.09666     0.33106     0.05858     0.04139     0.04138       8     8     0
   0.16894     0.33106     0.01181     0.00834     0.00841       8     8     0
   0.25000     0.33106     0.00129     0.00093     0.00093       8     8     0
