TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.92020,  DATAPACKING = POINT
   0.00000     0.00000     0.16630    -0.16630    -0.16630       8     8     0
   0.00796     0.00000     0.16557    -0.16591    -0.16557       8     8     0
   0.04099     0.00000     0.16186    -0.16343    -0.16184       8     8     0
   0.09666     0.00000     0.15453    -0.15731    -0.15451       8     8     0
   0.16894     0.00000     0.14626    -0.14645    -0.14624       8     8     0
   0.25000     0.00000     0.14277    -0.13026    -0.14272       8     8     0
   0.33106     0.00000     0.14927    -0.10903    -0.14921       8     8     0
   0.40334     0.00000     0.16647    -0.08364    -0.16653       8     8     0
   0.45901     0.00000     0.18873    -0.05848    -0.18885       8     8     0
   0.49204     0.00000     0.20568    -0.04088    -0.20579       8     8     0
   0.50000     0.00000     0.21010    -0.03630    -0.21021       8     8     0
   0.00000     0.00796     0.16557    -0.16557    -0.16591       8     8     0
   0.00796     0.00796     0.16468    -0.16511    -0.16511       8     8     0
   0.04099     0.00796     0.16037    -0.16245    -0.16109       8     8     0
   0.09666     0.00796     0.15228    -0.15626    -0.15330       8     8     0
   0.16894     0.00796     0.14306    -0.14571    -0.14444       8     8     0
   0.25000     0.00796     0.13828    -0.13030    -0.14009       8     8     0
   0.33106     0.00796     0.14313    -0.11023    -0.14554       8     8     0
   0.40334     0.00796     0.15873    -0.08623    -0.16197       8     8     0
   0.45901     0.00796     0.18004    -0.06224    -0.18405       8     8     0
   0.49204     0.00796     0.19676    -0.04524    -0.20128       8     8     0
   0.50000     0.00796     0.20118    -0.04078    -0.20585       8     8     0
   0.00000     0.04099     0.16186    -0.16184    -0.16343       8     8     0
   0.00796     0.04099     0.16037    -0.16109    -0.16245       8     8     0
   0.04099     0.04099     0.15404    -0.15768    -0.15768       8     8     0
   0.09666     0.04099     0.14327    -0.15126    -0.14856       8     8     0
   0.16894     0.04099     0.13079    -0.14194    -0.13792       8     8     0
   0.25000     0.04099     0.12138    -0.12954    -0.13074       8     8     0
   0.33106     0.04099     0.11935    -0.11392    -0.13172       8     8     0
   0.40334     0.04099     0.12708    -0.09581    -0.14343       8     8     0
   0.45901     0.04099     0.14238    -0.07757    -0.16251       8     8     0
   0.49204     0.04099     0.15619    -0.06390    -0.17883       8     8     0
   0.50000     0.04099     0.16003    -0.06016    -0.18335       8     8     0
   0.00000     0.09666     0.15453    -0.15451    -0.15731       8     8     0
   0.00796     0.09666     0.15228    -0.15330    -0.15626       8     8     0
   0.04099     0.09666     0.14327    -0.14856    -0.15126       8     8     0
   0.09666     0.09666     0.12939    -0.14184    -0.14184       8     8     0
   0.16894     0.09666     0.11349    -0.13437    -0.13052       8     8     0
   0.25000     0.09666     0.09854    -0.12554    -0.12095       8     8     0
   0.33106     0.09666     0.08795    -0.11573    -0.11665       8     8     0
   0.40334     0.09666     0.08411    -0.10619    -0.12035       8     8     0
   0.45901     0.09666     0.08684    -0.09691    -0.13024       8     8     0
   0.49204     0.09666     0.09226    -0.08961    -0.14011       8     8     0
   0.50000     0.09666     0.09417    -0.08757    -0.14308       8     8     0
   0.00000     0.16894     0.14626    -0.14624    -0.14645       8     8     0
   0.00796     0.16894     0.14306    -0.14444    -0.14571       8     8     0
   0.04099     0.16894     0.13079    -0.13792    -0.14194       8     8     0
   0.09666     0.16894     0.11349    -0.13052    -0.13437       8     8     0
   0.16894     0.16894     0.09444    -0.12441    -0.12441       8     8     0
   0.25000     0.16894     0.07606    -0.11843    -0.11501       8     8     0
   0.33106     0.16894     0.06151    -0.11309    -0.10857       8     8     0
   0.40334     0.16894     0.05040    -0.10898    -0.10549       8     8     0
   0.45901     0.16894     0.04337    -0.10619    -0.10553       8     8     0
   0.49204     0.16894     0.04106    -0.10470    -0.10736       8     8     0
   0.50000     0.16894     0.04081    -0.10433    -0.10810       8     8     0
   0.00000     0.25000     0.14277    -0.14272    -0.13026       8     8     0
   0.00796     0.25000     0.13828    -0.14009    -0.13030       8     8     0
   0.04099     0.25000     0.12138    -0.13074    -0.12954       8     8     0
   0.09666     0.25000     0.09854    -0.12095    -0.12554       8     8     0
   0.16894     0.25000     0.07606    -0.11501    -0.11843       8     8     0
   0.25000     0.25000     0.05680    -0.11072    -0.11072       8     8     0
   0.33106     0.25000     0.04146    -0.10688    -0.10331       8     8     0
   0.40334     0.25000     0.02938    -0.10457    -0.09741       8     8     0
