TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.69020,  DATAPACKING = POINT
   0.00000     0.00000     0.06235    -0.06234    -0.06234       8     8     0
   0.00796     0.00000     0.06851    -0.06544    -0.06849       8     8     0
   0.04099     0.00000     0.09454    -0.07886    -0.09454       8     8     0
   0.09666     0.00000     0.13537    -0.10001    -0.13537       8     8     0
   0.16894     0.00000     0.16990    -0.11399    -0.16981       8     8     0
   0.25000     0.00000     0.17778    -0.10857    -0.17770       8     8     0
   0.33106     0.00000     0.16082    -0.09356    -0.16090       8     8     0
   0.40334     0.00000     0.13210    -0.08153    -0.13227       8     8     0
   0.45901     0.00000     0.10518    -0.07471    -0.10540       8     8     0
   0.49204     0.00000     0.08912    -0.07153    -0.08933       8     8     0
   0.50000     0.00000     0.08538    -0.07080    -0.08556       8     8     0
   0.00000     0.00796     0.06851    -0.06849    -0.06544       8     8     0
   0.00796     0.00796     0.07483    -0.07169    -0.07169       8     8     0
   0.04099     0.00796     0.10134    -0.08523    -0.09805       8     8     0
   0.09666     0.00796     0.14197    -0.10528    -0.13942       8     8     0
   0.16894     0.00796     0.17556    -0.11640    -0.17510       8     8     0
   0.25000     0.00796     0.18364    -0.10807    -0.18490       8     8     0
   0.33106     0.00796     0.16817    -0.09109    -0.16968       8     8     0
   0.40334     0.00796     0.14013    -0.07778    -0.14130       8     8     0
   0.45901     0.00796     0.11269    -0.07055    -0.11352       8     8     0
   0.49204     0.00796     0.09582    -0.06746    -0.09655       8     8     0
   0.50000     0.00796     0.09180    -0.06676    -0.09256       8     8     0
   0.00000     0.04099     0.09454    -0.09454    -0.07886       8     8     0
   0.00796     0.04099     0.10134    -0.09805    -0.08523       8     8     0
   0.04099     0.04099     0.12883    -0.11189    -0.11189       8     8     0
   0.09666     0.04099     0.16764    -0.12781    -0.15440       8     8     0
   0.16894     0.04099     0.19707    -0.12817    -0.19462       8     8     0
   0.25000     0.04099     0.20666    -0.10823    -0.21322       8     8     0
   0.33106     0.04099     0.19953    -0.08237    -0.20750       8     8     0
   0.40334     0.04099     0.17764    -0.06252    -0.18392       8     8     0
   0.45901     0.04099     0.15033    -0.05232    -0.15492       8     8     0
   0.49204     0.04099     0.13099    -0.04876    -0.13500       8     8     0
   0.50000     0.04099     0.12603    -0.04804    -0.13012       8     8     0
   0.00000     0.09666     0.13537    -0.13537    -0.10001       8     8     0
   0.00796     0.09666     0.14197    -0.13942    -0.10528       8     8     0
   0.04099     0.09666     0.16764    -0.15440    -0.12781       8     8     0
   0.09666     0.09666     0.19900    -0.16640    -0.16640       8     8     0
   0.16894     0.09666     0.21668    -0.15371    -0.20921       8     8     0
   0.25000     0.09666     0.22520    -0.11857    -0.24103       8     8     0
   0.33106     0.09666     0.23562    -0.07910    -0.25745       8     8     0
   0.40334     0.09666     0.23752    -0.04439    -0.25656       8     8     0
   0.45901     0.09666     0.22631    -0.02236    -0.24073       8     8     0
   0.49204     0.09666     0.21248    -0.01309    -0.22419       8     8     0
   0.50000     0.09666     0.20804    -0.01113    -0.21950       8     8     0
   0.00000     0.16894     0.16990    -0.16981    -0.11399       8     8     0
   0.00796     0.16894     0.17556    -0.17510    -0.11640       8     8     0
   0.04099     0.16894     0.19707    -0.19462    -0.12817       8     8     0
   0.09666     0.16894     0.21668    -0.20921    -0.15371       8     8     0
   0.16894     0.16894     0.21122    -0.19007    -0.19007       8     8     0
   0.25000     0.16894     0.20031    -0.14558    -0.22614       8     8     0
   0.33106     0.16894     0.21536    -0.10039    -0.25991       8     8     0
   0.40334     0.16894     0.24609    -0.05467    -0.29152       8     8     0
   0.45901     0.16894     0.27210    -0.01542    -0.31138       8     8     0
   0.49204     0.16894     0.28392     0.00772    -0.31755       8     8     0
   0.50000     0.16894     0.28554     0.01349    -0.31820       8     8     0
   0.00000     0.25000     0.17778    -0.17770    -0.10857       8     8     0
   0.00796     0.25000     0.18364    -0.18490    -0.10807       8     8     0
   0.04099     0.25000     0.20666    -0.21322    -0.10823       8     8     0
   0.09666     0.25000     0.22520    -0.24103    -0.11857       8     8     0
   0.16894     0.25000     0.20031    -0.22614    -0.14558       8     8     0
   0.25000     0.25000     0.15199    -0.17683    -0.17683       8     8     0
   0.33106     0.25000     0.13694    -0.13601    -0.20459       8     8     0
   0.40334     0.25000     0.15851    -0.10052    -0.23918       8     8     0
   0.45901     0.25000     0.19639    -0.06316    -0.27776       8     8     0
   0.49204     0.25000     0.22741    -0.03516    -0.30509       8     8     0
   0.50000     0.25000     0.23521    -0.02728    -0.31216       8     8     0
   0.00000     0.33106     0.16082    -0.16090    -0.09356       8     8     0
   0.00796     0.33106     0.16817    -0.16968    -0.09109       8     8     0
   0.04099     0.33106     0.19953    -0.20750    -0.08237       8     8     0
   0.09666     0.33106     0.23562    -0.25745    -0.07910       8     8     0
   0.16894     0.33106     0.21536    -0.25991    -0.10039       8     8     0
   0.25000     0.33106     0.13694    -0.20459    -0.13601       8     8     0
   0.33106     0.33106     0.07921    -0.15825    -0.15825       8     8     0
   0.40334     0.33106     0.06387    -0.13673    -0.17293       8     8     0
   0.45901     0.33106     0.07249    -0.11952    -0.19359       8     8     0
   0.49204     0.33106     0.08926    -0.10541    -0.21344       8     8     0
   0.50000     0.33106     0.09472    -0.10112    -0.21941       8     8     0
   0.00000     0.40334     0.13210    -0.13227    -0.08153       8     8     0
   0.00796     0.40334     0.14013    -0.14130    -0.07778       8     8     0
   0.04099     0.40334     0.17764    -0.18392    -0.06252       8     8     0
   0.09666     0.40334     0.23752    -0.25656    -0.04439       8     8     0
   0.16894     0.40334     0.24609    -0.29152    -0.05467       8     8     0
   0.25000     0.40334     0.15851    -0.23918    -0.10052       8     8     0
   0.33106     0.40334     0.06387    -0.17293    -0.13673       8     8     0
   0.40334     0.40334     0.02052    -0.14746    -0.14746       8     8     0
   0.45901     0.40334     0.00425    -0.14033    -0.15260       8     8     0
   0.49204     0.40334     0.00118    -0.13814    -0.15757       8     8     0
   0.50000     0.40334     0.00193    -0.13823    -0.15900       8     8     0
   0.00000     0.45901     0.10518    -0.10540    -0.07471       8     8     0
   0.00796     0.45901     0.11269    -0.11352    -0.07055       8     8     0
   0.04099     0.45901     0.15033    -0.15492    -0.05232       8     8     0
   0.09666     0.45901     0.22631    -0.24073    -0.02236       8     8     0
   0.16894     0.45901     0.27210    -0.31138    -0.01542       8     8     0
   0.25000     0.45901     0.19639    -0.27776    -0.06316       8     8     0
   0.33106     0.45901     0.07249    -0.19359    -0.11952       8     8     0
   0.40334     0.45901     0.00425    -0.15260    -0.14033       8     8     0
   0.45901     0.45901    -0.02506    -0.14277    -0.14277       8     8     0
   0.49204     0.45901    -0.03663    -0.14293    -0.14206       8     8     0
   0.50000     0.45901    -0.03746    -0.14487    -0.14130       8     8     0
   0.00000     0.49204     0.08912    -0.08933    -0.07153       8     8     0
   0.00796     0.49204     0.09582    -0.09655    -0.06746       8     8     0
   0.04099     0.49204     0.13099    -0.13500    -0.04876       8     8     0
   0.09666     0.49204     0.21248    -0.22419    -0.01309       8     8     0
   0.16894     0.49204     0.28392    -0.31755     0.00772       8     8     0
   0.25000     0.49204     0.22741    -0.30509    -0.03516       8     8     0
   0.33106     0.49204     0.08926    -0.21344    -0.10541       8     8     0
   0.40334     0.49204     0.00118    -0.15757    -0.13814       8     8     0
   0.45901     0.49204    -0.03663    -0.14206    -0.14293       8     8     0
   0.49204     0.49204    -0.05159    -0.14146    -0.14146       8     8     0
   0.50000     0.49204    -0.05295    -0.14375    -0.14014       8     8     0
   0.00000     0.50000     0.08538    -0.08556    -0.07080       8     8     0
   0.00796     0.50000     0.09180    -0.09256    -0.06676       8     8     0
   0.04099     0.50000     0.12603    -0.13012    -0.04804       8     8     0
   0.09666     0.50000     0.20804    -0.21950    -0.01113       8     8     0
   0.16894     0.50000     0.28554    -0.31820     0.01349       8     8     0
   0.25000     0.50000     0.23521    -0.31216    -0.02728       8     8     0
   0.33106     0.50000     0.09472    -0.21941    -0.10112       8     8     0
   0.40334     0.50000     0.00193    -0.15900    -0.13823       8     8     0
