TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.54020,  DATAPACKING = POINT
   0.00000     0.00000     0.00312    -0.00314    -0.00314       8     8     0
   0.00796     0.00000     0.00376    -0.00345    -0.00377       8     8     0
   0.04099     0.00000     0.00741    -0.00584    -0.00746       8     8     0
   0.09666     0.00000     0.01971    -0.01691    -0.01974       8     8     0
   0.16894     0.00000     0.05120    -0.05012    -0.05123       8     8     0
   0.25000     0.00000     0.09124    -0.09817    -0.09133       8     8     0
   0.33106     0.00000     0.10777    -0.12761    -0.10752       8     8     0
   0.40334     0.00000     0.09851    -0.13055    -0.09809       8     8     0
   0.45901     0.00000     0.08429    -0.12449    -0.08432       8     8     0
   0.49204     0.00000     0.07493    -0.11896    -0.07528       8     8     0
   0.50000     0.00000     0.07254    -0.11731    -0.07293       8     8     0
   0.00000     0.00796     0.00376    -0.00377    -0.00345       8     8     0
   0.00796     0.00796     0.00454    -0.00416    -0.00416       8     8     0
   0.04099     0.00796     0.00892    -0.00704    -0.00808       8     8     0
   0.09666     0.00796     0.02292    -0.01943    -0.02046       8     8     0
   0.16894     0.00796     0.05602    -0.05418    -0.05140       8     8     0
   0.25000     0.00796     0.09466    -0.10130    -0.09042       8     8     0
   0.33106     0.00796     0.10769    -0.12768    -0.10628       8     8     0
   0.40334     0.00796     0.09674    -0.12887    -0.09722       8     8     0
   0.45901     0.00796     0.08248    -0.12244    -0.08367       8     8     0
   0.49204     0.00796     0.07332    -0.11687    -0.07480       8     8     0
   0.50000     0.00796     0.07103    -0.11528    -0.07252       8     8     0
   0.00000     0.04099     0.00741    -0.00746    -0.00584       8     8     0
   0.00796     0.04099     0.00892    -0.00808    -0.00704       8     8     0
   0.04099     0.04099     0.01672    -0.01248    -0.01248       8     8     0
   0.09666     0.04099     0.03821    -0.02978    -0.02579       8     8     0
   0.16894     0.04099     0.07841    -0.07027    -0.05477       8     8     0
   0.25000     0.04099     0.11184    -0.11334    -0.08985       8     8     0
   0.33106     0.04099     0.11142    -0.12769    -0.10405       8     8     0
   0.40334     0.04099     0.09339    -0.12199    -0.09597       8     8     0
   0.45901     0.04099     0.07738    -0.11384    -0.08346       8     8     0
   0.49204     0.04099     0.06781    -0.10825    -0.07511       8     8     0
   0.50000     0.04099     0.06567    -0.10697    -0.07298       8     8     0
   0.00000     0.09666     0.01971    -0.01974    -0.01691       8     8     0
   0.00796     0.09666     0.02292    -0.02046    -0.01943       8     8     0
   0.04099     0.09666     0.03821    -0.02579    -0.02978       8     8     0
   0.09666     0.09666     0.07468    -0.04786    -0.04786       8     8     0
   0.16894     0.09666     0.13098    -0.09468    -0.07656       8     8     0
   0.25000     0.09666     0.16096    -0.13068    -0.10774       8     8     0
   0.33106     0.09666     0.13737    -0.12665    -0.11791       8     8     0
   0.40334     0.09666     0.10088    -0.11073    -0.10605       8     8     0
   0.45901     0.09666     0.07703    -0.10026    -0.09146       8     8     0
   0.49204     0.09666     0.06505    -0.09447    -0.08255       8     8     0
   0.50000     0.09666     0.06280    -0.09353    -0.08028       8     8     0
   0.00000     0.16894     0.05120    -0.05123    -0.05012       8     8     0
   0.00796     0.16894     0.05602    -0.05140    -0.05418       8     8     0
   0.04099     0.16894     0.07841    -0.05477    -0.07027       8     8     0
   0.09666     0.16894     0.13098    -0.07656    -0.09468       8     8     0
   0.16894     0.16894     0.21449    -0.12714    -0.12714       8     8     0
   0.25000     0.16894     0.26265    -0.15503    -0.16607       8     8     0
   0.33106     0.16894     0.22832    -0.12345    -0.18669       8     8     0
   0.40334     0.16894     0.16714    -0.08658    -0.17239       8     8     0
   0.45901     0.16894     0.12225    -0.07163    -0.14545       8     8     0
   0.49204     0.16894     0.09805    -0.06691    -0.12721       8     8     0
   0.50000     0.16894     0.09312    -0.06659    -0.12258       8     8     0
   0.00000     0.25000     0.09124    -0.09133    -0.09817       8     8     0
   0.00796     0.25000     0.09466    -0.09042    -0.10130       8     8     0
   0.04099     0.25000     0.11184    -0.08985    -0.11334       8     8     0
   0.09666     0.25000     0.16096    -0.10774    -0.13068       8     8     0
   0.16894     0.25000     0.26265    -0.16607    -0.15503       8     8     0
   0.25000     0.25000     0.35121    -0.20384    -0.20384       8     8     0
   0.33106     0.25000     0.34617    -0.14822    -0.26683       8     8     0
   0.40334     0.25000     0.29507    -0.06603    -0.29500       8     8     0
   0.45901     0.25000     0.25011    -0.02316    -0.28191       8     8     0
   0.49204     0.25000     0.21936    -0.00906    -0.26093       8     8     0
   0.50000     0.25000     0.21161    -0.00700    -0.25454       8     8     0
   0.00000     0.33106     0.10777    -0.10752    -0.12761       8     8     0
   0.00796     0.33106     0.10769    -0.10628    -0.12768       8     8     0
   0.04099     0.33106     0.11142    -0.10405    -0.12769       8     8     0
   0.09666     0.33106     0.13737    -0.11791    -0.12665       8     8     0
   0.16894     0.33106     0.22832    -0.18669    -0.12345       8     8     0
   0.25000     0.33106     0.34617    -0.26683    -0.14822       8     8     0
   0.33106     0.33106     0.37821    -0.23498    -0.23498       8     8     0
   0.40334     0.33106     0.35307    -0.11648    -0.33582       8     8     0
   0.45901     0.33106     0.34320    -0.02256    -0.39010       8     8     0
   0.49204     0.33106     0.33878     0.02343    -0.40444       8     8     0
   0.50000     0.33106     0.33616     0.03400    -0.40588       8     8     0
   0.00000     0.40334     0.09851    -0.09809    -0.13055       8     8     0
   0.00796     0.40334     0.09674    -0.09722    -0.12887       8     8     0
   0.04099     0.40334     0.09339    -0.09597    -0.12199       8     8     0
   0.09666     0.40334     0.10088    -0.10605    -0.11073       8     8     0
   0.16894     0.40334     0.16714    -0.17239    -0.08658       8     8     0
   0.25000     0.40334     0.29507    -0.29500    -0.06603       8     8     0
   0.33106     0.40334     0.35307    -0.33582    -0.11648       8     8     0
   0.40334     0.40334     0.31697    -0.23850    -0.23850       8     8     0
   0.45901     0.40334     0.30172    -0.11875    -0.34922       8     8     0
   0.49204     0.40334     0.31341    -0.04430    -0.40929       8     8     0
   0.50000     0.40334     0.31635    -0.02470    -0.42322       8     8     0
   0.00000     0.45901     0.08429    -0.08432    -0.12449       8     8     0
   0.00796     0.45901     0.08248    -0.08367    -0.12244       8     8     0
   0.04099     0.45901     0.07738    -0.08346    -0.11384       8     8     0
   0.09666     0.45901     0.07703    -0.09146    -0.10026       8     8     0
   0.16894     0.45901     0.12225    -0.14545    -0.07163       8     8     0
   0.25000     0.45901     0.25011    -0.28191    -0.02316       8     8     0
   0.33106     0.45901     0.34320    -0.39010    -0.02256       8     8     0
   0.40334     0.45901     0.30172    -0.34922    -0.11875       8     8     0
   0.45901     0.45901     0.24197    -0.24026    -0.24026       8     8     0
   0.49204     0.45901     0.22914    -0.16045    -0.31892       8     8     0
   0.50000     0.45901     0.22834    -0.13867    -0.33873       8     8     0
   0.00000     0.49204     0.07493    -0.07528    -0.11896       8     8     0
   0.00796     0.49204     0.07332    -0.07480    -0.11687       8     8     0
   0.04099     0.49204     0.06781    -0.07511    -0.10825       8     8     0
   0.09666     0.49204     0.06505    -0.08255    -0.09447       8     8     0
   0.16894     0.49204     0.09805    -0.12721    -0.06691       8     8     0
   0.25000     0.49204     0.21936    -0.26093    -0.00906       8     8     0
   0.33106     0.49204     0.33878    -0.40444     0.02343       8     8     0
   0.40334     0.49204     0.31341    -0.40929    -0.04430       8     8     0
   0.45901     0.49204     0.22914    -0.31892    -0.16045       8     8     0
   0.49204     0.49204     0.19091    -0.24294    -0.24294       8     8     0
   0.50000     0.49204     0.18457    -0.22225    -0.26407       8     8     0
   0.00000     0.50000     0.07254    -0.07293    -0.11731       8     8     0
   0.00796     0.50000     0.07103    -0.07252    -0.11528       8     8     0
   0.04099     0.50000     0.06567    -0.07298    -0.10697       8     8     0
   0.09666     0.50000     0.06280    -0.08028    -0.09353       8     8     0
   0.16894     0.50000     0.09312    -0.12258    -0.06659       8     8     0
   0.25000     0.50000     0.21161    -0.25454    -0.00700       8     8     0
   0.33106     0.50000     0.33616    -0.40588     0.03400       8     8     0
   0.40334     0.50000     0.31635    -0.42322    -0.02470       8     8     0
   0.45901     0.50000     0.22834    -0.33873    -0.13867       8     8     0
   0.49204     0.50000     0.18457    -0.26407    -0.22225       8     8     0
   0.50000     0.50000     0.17693    -0.24373    -0.24373       8     8     0
ZONE T= "IEL     2",  I=11,  J=11,  SOLUTIONTIME=   1.54020,  DATAPACKING = POINT
   0.00000     0.50000     0.07274    -0.07319    -0.11754       8     8     0
   0.00796     0.50000     0.07119    -0.07271    -0.11546       8     8     0
   0.04099     0.50000     0.06555    -0.07306    -0.10698       8     8     0
   0.09666     0.50000     0.06248    -0.08052    -0.09315       8     8     0
   0.16894     0.50000     0.09274    -0.12287    -0.06620       8     8     0
   0.25000     0.50000     0.21179    -0.25464    -0.00718       8     8     0
   0.33106     0.50000     0.33806    -0.40568     0.03294       8     8     0
   0.40334     0.50000     0.31813    -0.42201    -0.02755       8     8     0
   0.45901     0.50000     0.22792    -0.33657    -0.14242       8     8     0
   0.49204     0.50000     0.18315    -0.26222    -0.22496       8     8     0
   0.50000     0.50000     0.17549    -0.24219    -0.24590       8     8     0
   0.00000     0.50796     0.07057    -0.07105    -0.11604       8     8     0
   0.00796     0.50796     0.06906    -0.07063    -0.11396       8     8     0
   0.04099     0.50796     0.06340    -0.07110    -0.10552       8     8     0
   0.09666     0.50796     0.05988    -0.07844    -0.09185       8     8     0
   0.16894     0.50796     0.08750    -0.11860    -0.06550       8     8     0
   0.25000     0.50796     0.20384    -0.24802    -0.00560       8     8     0
   0.33106     0.50796     0.33592    -0.40540     0.04118       8     8     0
   0.40334     0.50796     0.32459    -0.43459    -0.00986       8     8     0
   0.45901     0.50796     0.23257    -0.35679    -0.12023       8     8     0
   0.49204     0.50796     0.18130    -0.28445    -0.20284       8     8     0
   0.50000     0.50796     0.17176    -0.26480    -0.22408       8     8     0
   0.00000     0.54099     0.06178    -0.06236    -0.10945       8     8     0
   0.00796     0.54099     0.06044    -0.06217    -0.10741       8     8     0
   0.04099     0.54099     0.05456    -0.06302    -0.09951       8     8     0
   0.09666     0.54099     0.05001    -0.07028    -0.08633       8     8     0
   0.16894     0.54099     0.06745    -0.10189    -0.06309       8     8     0
   0.25000     0.54099     0.16934    -0.21766    -0.00316       8     8     0
   0.33106     0.54099     0.32320    -0.39521     0.06890       8     8     0
   0.40334     0.54099     0.35299    -0.47623     0.05671       8     8     0
   0.45901     0.54099     0.26157    -0.43223    -0.03453       8     8     0
   0.49204     0.54099     0.18883    -0.37185    -0.11380       8     8     0
   0.50000     0.54099     0.17297    -0.35523    -0.13448       8     8     0
   0.00000     0.59666     0.04841    -0.04867    -0.09719       8     8     0
   0.00796     0.59666     0.04719    -0.04905    -0.09525       8     8     0
   0.04099     0.59666     0.04133    -0.05073    -0.08852       8     8     0
   0.09666     0.59666     0.03564    -0.05777    -0.07696       8     8     0
   0.16894     0.59666     0.04072    -0.07919    -0.05909       8     8     0
   0.25000     0.59666     0.10952    -0.16318    -0.00947       8     8     0
   0.33106     0.59666     0.27444    -0.34386     0.08651       8     8     0
   0.40334     0.59666     0.39133    -0.50388     0.14375       8     8     0
   0.45901     0.59666     0.35456    -0.53638     0.10503       8     8     0
   0.49204     0.59666     0.27642    -0.50909     0.04320       8     8     0
   0.50000     0.59666     0.25507    -0.49963     0.02572       8     8     0
   0.00000     0.66894     0.03327    -0.03291    -0.08015       8     8     0
   0.00796     0.66894     0.03217    -0.03401    -0.07854       8     8     0
   0.04099     0.66894     0.02784    -0.03771    -0.07275       8     8     0
   0.09666     0.66894     0.02147    -0.04471    -0.06420       8     8     0
   0.16894     0.66894     0.01815    -0.05974    -0.05208       8     8     0
