TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.19020,  DATAPACKING = POINT
   0.00000     0.00000     0.08382     0.06193     0.06193       8     8     0
   0.00796     0.00000     0.09485     0.06905     0.06799       8     8     0
   0.04099     0.00000     0.16359     0.11563     0.11485       8     8     0
   0.09666     0.00000     0.35482     0.25086     0.25066       8     8     0
   0.16894     0.00000     0.70805     0.50089     0.50063       8     8     0
   0.25000     0.00000     0.98848     0.69862     0.69960       8     8     0
   0.33106     0.00000     0.87458     0.61881     0.61782       8     8     0
   0.40334     0.00000     0.53436     0.37738     0.37827       8     8     0
   0.45901     0.00000     0.28629     0.20293     0.20215       8     8     0
   0.49204     0.00000     0.17887     0.12634     0.12605       8     8     0
   0.50000     0.00000     0.15799     0.11029     0.11231       8     8     0
   0.00000     0.00796     0.09485     0.06799     0.06905       8     8     0
   0.00796     0.00796     0.10819     0.07725     0.07725       8     8     0
   0.04099     0.00796     0.18671     0.13176     0.13185       8     8     0
   0.09666     0.00796     0.39181     0.27706     0.27730       8     8     0
   0.16894     0.00796     0.74578     0.52757     0.52711       8     8     0
   0.25000     0.00796     0.99553     0.70359     0.70426       8     8     0
   0.33106     0.00796     0.84384     0.59712     0.59631       8     8     0
   0.40334     0.00796     0.49537     0.34977     0.35069       8     8     0
   0.45901     0.00796     0.25716     0.18235     0.18156       8     8     0
   0.49204     0.00796     0.15770     0.11130     0.11118       8     8     0
   0.50000     0.00796     0.13902     0.09667     0.09883       8     8     0
   0.00000     0.04099     0.16359     0.11485     0.11563       8     8     0
   0.00796     0.04099     0.18671     0.13185     0.13176       8     8     0
   0.04099     0.04099     0.29851     0.21095     0.21095       8     8     0
   0.09666     0.04099     0.54958     0.38841     0.38885       8     8     0
   0.16894     0.04099     0.88615     0.62693     0.62658       8     8     0
   0.25000     0.04099     0.98306     0.69477     0.69509       8     8     0
   0.33106     0.04099     0.69257     0.49011     0.48964       8     8     0
   0.40334     0.04099     0.34390     0.24277     0.24338       8     8     0
   0.45901     0.04099     0.15764     0.11184     0.11136       8     8     0
   0.49204     0.04099     0.08936     0.06303     0.06303       8     8     0
   0.50000     0.04099     0.07794     0.05371     0.05521       8     8     0
   0.00000     0.09666     0.35482     0.25066     0.25086       8     8     0
   0.00796     0.09666     0.39181     0.27730     0.27706       8     8     0
   0.04099     0.09666     0.54958     0.38885     0.38841       8     8     0
   0.09666     0.09666     0.82023     0.57970     0.57970       8     8     0
   0.16894     0.09666     0.99993     0.70726     0.70718       8     8     0
   0.25000     0.09666     0.81111     0.57344     0.57361       8     8     0
   0.33106     0.09666     0.41773     0.29541     0.29535       8     8     0
   0.40334     0.09666     0.15688     0.11092     0.11091       8     8     0
   0.45901     0.09666     0.05854     0.04141     0.04138       8     8     0
   0.49204     0.09666     0.02878     0.02041     0.02030       8     8     0
   0.50000     0.09666     0.02427     0.01706     0.01706       8     8     0
   0.00000     0.16894     0.70805     0.50063     0.50089       8     8     0
   0.00796     0.16894     0.74578     0.52711     0.52757       8     8     0
   0.04099     0.16894     0.88615     0.62658     0.62693       8     8     0
   0.09666     0.16894     0.99993     0.70718     0.70726       8     8     0
   0.16894     0.16894     0.84754     0.59915     0.59915       8     8     0
   0.25000     0.16894     0.45927     0.32492     0.32469       8     8     0
   0.33106     0.16894     0.15696     0.11084     0.11105       8     8     0
   0.40334     0.16894     0.04156     0.02951     0.02940       8     8     0
   0.45901     0.16894     0.01138     0.00797     0.00801       8     8     0
   0.49204     0.16894     0.00478     0.00340     0.00341       8     8     0
   0.50000     0.16894     0.00353     0.00292     0.00258       8     8     0
   0.00000     0.25000     0.98848     0.69960     0.69862       8     8     0
   0.00796     0.25000     0.99553     0.70426     0.70359       8     8     0
   0.04099     0.25000     0.98306     0.69509     0.69477       8     8     0
   0.09666     0.25000     0.81111     0.57361     0.57344       8     8     0
   0.16894     0.25000     0.45927     0.32469     0.32492       8     8     0
   0.25000     0.25000     0.15718     0.11117     0.11117       8     8     0
   0.33106     0.25000     0.03406     0.02407     0.02403       8     8     0
   0.40334     0.25000     0.00616     0.00435     0.00434       8     8     0
   0.45901     0.25000     0.00101     0.00071     0.00074       8     8     0
   0.49204     0.25000     0.00053     0.00038     0.00038       8     8     0
   0.50000     0.25000     0.00031     0.00028     0.00018       8     8     0
   0.00000     0.33106     0.87458     0.61782     0.61881       8     8     0
   0.00796     0.33106     0.84384     0.59631     0.59712       8     8     0
   0.04099     0.33106     0.69257     0.48964     0.49011       8     8     0
   0.09666     0.33106     0.41773     0.29535     0.29541       8     8     0
   0.16894     0.33106     0.15696     0.11105     0.11084       8     8     0
   0.25000     0.33106     0.03406     0.02403     0.02407       8     8     0
   0.33106     0.33106     0.00501     0.00359     0.00359       8     8     0
   0.40334     0.33106     0.00037     0.00023     0.00027       8     8     0
   0.45901     0.33106     0.00016     0.00014     0.00010       8     8     0
   0.49204     0.33106     0.00001    -0.00001     0.00001       8     8     0
   0.50000     0.33106     0.00013    -0.00007     0.00011       8     8     0
   0.00000     0.40334     0.53436     0.37827     0.37738       8     8     0
   0.00796     0.40334     0.49537     0.35069     0.34977       8     8     0
   0.04099     0.40334     0.34390     0.24338     0.24277       8     8     0
   0.09666     0.40334     0.15688     0.11091     0.11092       8     8     0
   0.16894     0.40334     0.04156     0.02940     0.02951       8     8     0
   0.25000     0.40334     0.00616     0.00434     0.00435       8     8     0
   0.33106     0.40334     0.00037     0.00027     0.00023       8     8     0
   0.40334     0.40334     0.00003     0.00002     0.00002       8     8     0
   0.45901     0.40334     0.00007     0.00005     0.00007       8     8     0
   0.49204     0.40334    -0.00002    -0.00001    -0.00002       8     8     0
   0.50000     0.40334     0.00002    -0.00002    -0.00001       8     8     0
   0.00000     0.45901     0.28629     0.20215     0.20293       8     8     0
   0.00796     0.45901     0.25716     0.18156     0.18235       8     8     0
   0.04099     0.45901     0.15764     0.11136     0.11184       8     8     0
   0.09666     0.45901     0.05854     0.04138     0.04141       8     8     0
   0.16894     0.45901     0.01138     0.00801     0.00797       8     8     0
   0.25000     0.45901     0.00101     0.00074     0.00071       8     8     0
   0.33106     0.45901     0.00016     0.00010     0.00014       8     8     0
   0.40334     0.45901     0.00007     0.00007     0.00005       8     8     0
   0.45901     0.45901    -0.00004    -0.00004    -0.00004       8     8     0
   0.49204     0.45901    -0.00002    -0.00001    -0.00001       8     8     0
   0.50000     0.45901    -0.00006     0.00003    -0.00002       8     8     0
   0.00000     0.49204     0.17887     0.12605     0.12634       8     8     0
   0.00796     0.49204     0.15770     0.11118     0.11130       8     8     0
   0.04099     0.49204     0.08936     0.06303     0.06303       8     8     0
   0.09666     0.49204     0.02878     0.02030     0.02041       8     8     0
   0.16894     0.49204     0.00478     0.00341     0.00340       8     8     0
   0.25000     0.49204     0.00053     0.00038     0.00038       8     8     0
   0.33106     0.49204     0.00001     0.00001    -0.00001       8     8     0
   0.40334     0.49204    -0.00002    -0.00002    -0.00001       8     8     0
   0.45901     0.49204    -0.00002    -0.00001    -0.00001       8     8     0
   0.49204     0.49204     0.00005     0.00002     0.00002       8     8     0
   0.50000     0.49204     0.00004    -0.00001     0.00004       8     8     0
   0.00000     0.50000     0.15799     0.11231     0.11029       8     8     0
   0.00796     0.50000     0.13902     0.09883     0.09667       8     8     0
   0.04099     0.50000     0.07794     0.05521     0.05371       8     8     0
   0.09666     0.50000     0.02427     0.01706     0.01706       8     8     0
   0.16894     0.50000     0.00353     0.00258     0.00292       8     8     0
