TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.32020,  DATAPACKING = POINT
   0.00000     0.00000    -0.00041    -0.00109    -0.00109       8     8     0
   0.00796     0.00000     0.00000    -0.00051    -0.00032       8     8     0
   0.04099     0.00000     0.00196     0.00137     0.00151       8     8     0
   0.09666     0.00000     0.01480     0.01053     0.01087       8     8     0
   0.16894     0.00000     0.06211     0.04396     0.04430       8     8     0
   0.25000     0.00000     0.23787     0.16821     0.16731       8     8     0
   0.33106     0.00000     0.59805     0.42283     0.42305       8     8     0
   0.40334     0.00000     0.92035     0.65079     0.65129       8     8     0
   0.45901     0.00000     0.99936     0.70689     0.70620       8     8     0
   0.49204     0.00000     0.94730     0.66914     0.67054       8     8     0
   0.50000     0.00000     0.92574     0.65326     0.65602       8     8     0
   0.00000     0.00796     0.00000    -0.00032    -0.00051       8     8     0
   0.00796     0.00796     0.00119     0.00091     0.00091       8     8     0
   0.04099     0.00796     0.00346     0.00275     0.00270       8     8     0
   0.09666     0.00796     0.01534     0.01071     0.01068       8     8     0
   0.16894     0.00796     0.07117     0.05039     0.05051       8     8     0
   0.25000     0.00796     0.26810     0.18959     0.18930       8     8     0
   0.33106     0.00796     0.63850     0.45141     0.45169       8     8     0
   0.40334     0.00796     0.94196     0.66614     0.66602       8     8     0
   0.45901     0.00796     0.99339     0.70253     0.70212       8     8     0
   0.49204     0.00796     0.92526     0.65383     0.65472       8     8     0
   0.50000     0.00796     0.90007     0.63571     0.63714       8     8     0
   0.00000     0.04099     0.00196     0.00151     0.00137       8     8     0
   0.00796     0.04099     0.00346     0.00270     0.00275       8     8     0
   0.04099     0.04099     0.00794     0.00596     0.00596       8     8     0
   0.09666     0.04099     0.03180     0.02224     0.02245       8     8     0
   0.16894     0.04099     0.12952     0.09158     0.09154       8     8     0
   0.25000     0.04099     0.40392     0.28581     0.28556       8     8     0
   0.33106     0.04099     0.79707     0.56331     0.56392       8     8     0
   0.40334     0.04099     0.99739     0.70559     0.70498       8     8     0
   0.45901     0.04099     0.92644     0.65489     0.65498       8     8     0
   0.49204     0.04099     0.79996     0.56575     0.56570       8     8     0
   0.50000     0.04099     0.76325     0.54047     0.53947       8     8     0
   0.00000     0.09666     0.01480     0.01087     0.01053       8     8     0
   0.00796     0.09666     0.01534     0.01068     0.01071       8     8     0
   0.04099     0.09666     0.03180     0.02245     0.02224       8     8     0
   0.09666     0.09666     0.09780     0.06939     0.06939       8     8     0
   0.16894     0.09666     0.29576     0.20882     0.20928       8     8     0
   0.25000     0.09666     0.67692     0.47899     0.47842       8     8     0
   0.33106     0.09666     0.97809     0.69130     0.69161       8     8     0
   0.40334     0.09666     0.92652     0.65543     0.65528       8     8     0
   0.45901     0.09666     0.69274     0.48967     0.48982       8     8     0
   0.49204     0.09666     0.52712     0.37276     0.37284       8     8     0
   0.50000     0.09666     0.48727     0.34541     0.34477       8     8     0
   0.00000     0.16894     0.06211     0.04430     0.04396       8     8     0
   0.00796     0.16894     0.07117     0.05051     0.05039       8     8     0
   0.04099     0.16894     0.12952     0.09154     0.09158       8     8     0
   0.09666     0.16894     0.29576     0.20928     0.20882       8     8     0
   0.16894     0.16894     0.63333     0.44777     0.44777       8     8     0
   0.25000     0.16894     0.96108     0.67951     0.67989       8     8     0
   0.33106     0.16894     0.92535     0.65447     0.65423       8     8     0
   0.40334     0.16894     0.61017     0.43132     0.43129       8     8     0
   0.45901     0.16894     0.34515     0.24414     0.24411       8     8     0
   0.49204     0.16894     0.22294     0.15755     0.15772       8     8     0
   0.50000     0.16894     0.19845     0.13993     0.14041       8     8     0
   0.00000     0.25000     0.23787     0.16731     0.16821       8     8     0
   0.00796     0.25000     0.26810     0.18930     0.18959       8     8     0
   0.04099     0.25000     0.40392     0.28556     0.28581       8     8     0
   0.09666     0.25000     0.67692     0.47842     0.47899       8     8     0
   0.16894     0.25000     0.96108     0.67989     0.67951       8     8     0
   0.25000     0.25000     0.92472     0.65364     0.65364       8     8     0
   0.33106     0.25000     0.56672     0.40089     0.40083       8     8     0
   0.40334     0.25000     0.24769     0.17502     0.17527       8     8     0
   0.45901     0.25000     0.10303     0.07293     0.07282       8     8     0
   0.49204     0.25000     0.05491     0.03878     0.03877       8     8     0
   0.50000     0.25000     0.04720     0.03283     0.03333       8     8     0
   0.00000     0.33106     0.59805     0.42305     0.42283       8     8     0
   0.00796     0.33106     0.63850     0.45169     0.45141       8     8     0
   0.04099     0.33106     0.79707     0.56392     0.56331       8     8     0
   0.09666     0.33106     0.97809     0.69161     0.69130       8     8     0
   0.16894     0.33106     0.92535     0.65423     0.65447       8     8     0
   0.25000     0.33106     0.56672     0.40083     0.40089       8     8     0
   0.33106     0.33106     0.21845     0.15436     0.15436       8     8     0
   0.40334     0.33106     0.06389     0.04527     0.04509       8     8     0
   0.45901     0.33106     0.01972     0.01388     0.01398       8     8     0
   0.49204     0.33106     0.00875     0.00624     0.00623       8     8     0
   0.50000     0.33106     0.00698     0.00526     0.00495       8     8     0
   0.00000     0.40334     0.92035     0.65129     0.65079       8     8     0
   0.00796     0.40334     0.94196     0.66602     0.66614       8     8     0
   0.04099     0.40334     0.99739     0.70498     0.70559       8     8     0
   0.09666     0.40334     0.92652     0.65528     0.65543       8     8     0
   0.16894     0.40334     0.61017     0.43129     0.43132       8     8     0
   0.25000     0.40334     0.24769     0.17527     0.17502       8     8     0
   0.33106     0.40334     0.06389     0.04509     0.04527       8     8     0
   0.40334     0.40334     0.01377     0.00980     0.00980       8     8     0
   0.45901     0.40334     0.00268     0.00184     0.00186       8     8     0
   0.49204     0.40334     0.00104     0.00077     0.00070       8     8     0
   0.50000     0.40334     0.00046     0.00067     0.00030       8     8     0
   0.00000     0.45901     0.99936     0.70620     0.70689       8     8     0
   0.00796     0.45901     0.99339     0.70212     0.70253       8     8     0
   0.04099     0.45901     0.92644     0.65498     0.65489       8     8     0
   0.09666     0.45901     0.69274     0.48982     0.48967       8     8     0
   0.16894     0.45901     0.34515     0.24411     0.24414       8     8     0
   0.25000     0.45901     0.10303     0.07282     0.07293       8     8     0
   0.33106     0.45901     0.01972     0.01398     0.01388       8     8     0
   0.40334     0.45901     0.00268     0.00186     0.00184       8     8     0
   0.45901     0.45901     0.00034     0.00027     0.00027       8     8     0
   0.49204     0.45901     0.00031     0.00020     0.00026       8     8     0
   0.50000     0.45901     0.00033     0.00009     0.00027       8     8     0
   0.00000     0.49204     0.94730     0.67054     0.66914       8     8     0
   0.00796     0.49204     0.92526     0.65472     0.65383       8     8     0
   0.04099     0.49204     0.79996     0.56570     0.56575       8     8     0
   0.09666     0.49204     0.52712     0.37284     0.37276       8     8     0
   0.16894     0.49204     0.22294     0.15772     0.15755       8     8     0
   0.25000     0.49204     0.05491     0.03877     0.03878       8     8     0
   0.33106     0.49204     0.00875     0.00623     0.00624       8     8     0
   0.40334     0.49204     0.00104     0.00070     0.00077       8     8     0
   0.45901     0.49204     0.00031     0.00026     0.00020       8     8     0
   0.49204     0.49204     0.00010     0.00004     0.00004       8     8     0
   0.50000     0.49204     0.00017    -0.00004     0.00009       8     8     0
   0.00000     0.50000     0.92574     0.65602     0.65326       8     8     0
   0.00796     0.50000     0.90007     0.63714     0.63571       8     8     0
   0.04099     0.50000     0.76325     0.53947     0.54047       8     8     0
   0.09666     0.50000     0.48727     0.34477     0.34541       8     8     0
   0.16894     0.50000     0.19845     0.14041     0.13993       8     8     0
   0.25000     0.50000     0.04720     0.03333     0.03283       8     8     0
   0.33106     0.50000     0.00698     0.00495     0.00526       8     8     0
   0.40334     0.50000     0.00046     0.00030     0.00067       8     8     0
   0.45901     0.50000     0.00033     0.00027     0.00009       8     8     0
   0.49204     0.50000     0.00017     0.00009    -0.00004       8     8     0
   0.50000     0.50000     0.00021     0.00007     0.00007       8     8     0
ZONE T= "IEL     2",  I=11,  J=11,  SOLUTIONTIME=   0.32020,  DATAPACKING = POINT
   0.00000     0.50000     0.92485     0.65464     0.65389       8     8     0
   0.00796     0.50000     0.89934     0.63653     0.63577       8     8     0
   0.04099     0.50000     0.76317     0.53985     0.53936       8     8     0
   0.09666     0.50000     0.48761     0.34482     0.34466       8     8     0
   0.16894     0.50000     0.19829     0.14031     0.14024       8     8     0
