TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.61020,  DATAPACKING = POINT
   0.00000     0.00000     0.01638    -0.01640    -0.01640       8     8     0
   0.00796     0.00000     0.01926    -0.01788    -0.01929       8     8     0
   0.04099     0.00000     0.03310    -0.02609    -0.03309       8     8     0
   0.09666     0.00000     0.06287    -0.04866    -0.06289       8     8     0
   0.16894     0.00000     0.10180    -0.08521    -0.10192       8     8     0
   0.25000     0.00000     0.12202    -0.11334    -0.12209       8     8     0
   0.33106     0.00000     0.11200    -0.11871    -0.11203       8     8     0
   0.40334     0.00000     0.09160    -0.11252    -0.09165       8     8     0
   0.45901     0.00000     0.07502    -0.10488    -0.07485       8     8     0
   0.49204     0.00000     0.06565    -0.09979    -0.06532       8     8     0
   0.50000     0.00000     0.06367    -0.09870    -0.06333       8     8     0
   0.00000     0.00796     0.01926    -0.01929    -0.01788       8     8     0
   0.00796     0.00796     0.02251    -0.02095    -0.02095       8     8     0
   0.04099     0.00796     0.03786    -0.02995    -0.03541       8     8     0
   0.09666     0.00796     0.06968    -0.05333    -0.06582       8     8     0
   0.16894     0.00796     0.10887    -0.08877    -0.10510       8     8     0
   0.25000     0.00796     0.12677    -0.11360    -0.12521       8     8     0
   0.33106     0.00796     0.11442    -0.11662    -0.11469       8     8     0
   0.40334     0.00796     0.09262    -0.11009    -0.09354       8     8     0
   0.45901     0.00796     0.07508    -0.10262    -0.07625       8     8     0
   0.49204     0.00796     0.06530    -0.09770    -0.06657       8     8     0
   0.50000     0.00796     0.06326    -0.09668    -0.06456       8     8     0
   0.00000     0.04099     0.03310    -0.03309    -0.02609       8     8     0
   0.00796     0.04099     0.03786    -0.03541    -0.02995       8     8     0
   0.04099     0.04099     0.05960    -0.04716    -0.04716       8     8     0
   0.09666     0.04099     0.10025    -0.07335    -0.08062       8     8     0
   0.16894     0.04099     0.14173    -0.10384    -0.12233       8     8     0
   0.25000     0.04099     0.15224    -0.11495    -0.14421       8     8     0
   0.33106     0.04099     0.13131    -0.10777    -0.13293       8     8     0
   0.40334     0.04099     0.10319    -0.09888    -0.10804       8     8     0
   0.45901     0.04099     0.08114    -0.09178    -0.08719       8     8     0
   0.49204     0.04099     0.06932    -0.08754    -0.07579       8     8     0
   0.50000     0.04099     0.06689    -0.08676    -0.07340       8     8     0
   0.00000     0.09666     0.06287    -0.06289    -0.04866       8     8     0
   0.00796     0.09666     0.06968    -0.06582    -0.05333       8     8     0
   0.04099     0.09666     0.10025    -0.08062    -0.07335       8     8     0
   0.09666     0.09666     0.15474    -0.11046    -0.11046       8     8     0
   0.16894     0.09666     0.20412    -0.13345    -0.15906       8     8     0
   0.25000     0.09666     0.21169    -0.12110    -0.19321       8     8     0
   0.33106     0.09666     0.18634    -0.09196    -0.19096       8     8     0
   0.40334     0.09666     0.15184    -0.07405    -0.16327       8     8     0
   0.45901     0.09666     0.11946    -0.06619    -0.13310       8     8     0
   0.49204     0.09666     0.10003    -0.06361    -0.11439       8     8     0
   0.50000     0.09666     0.09580    -0.06348    -0.11010       8     8     0
   0.00000     0.16894     0.10180    -0.10192    -0.08521       8     8     0
   0.00796     0.16894     0.10887    -0.10510    -0.08877       8     8     0
   0.04099     0.16894     0.14173    -0.12233    -0.10384       8     8     0
   0.09666     0.16894     0.20412    -0.15906    -0.13345       8     8     0
   0.16894     0.16894     0.26171    -0.18275    -0.18275       8     8     0
   0.25000     0.16894     0.27222    -0.14949    -0.23870       8     8     0
   0.33106     0.16894     0.25872    -0.08774    -0.27119       8     8     0
   0.40334     0.16894     0.24452    -0.04388    -0.26946       8     8     0
