TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.46020,  DATAPACKING = POINT
   0.00000     0.00000     0.00040     0.00008     0.00008       8     8     0
   0.00796     0.00000     0.00020    -0.00004     0.00001       8     8     0
   0.04099     0.00000     0.00045     0.00059     0.00042       8     8     0
   0.09666     0.00000     0.00007     0.00027    -0.00002       8     8     0
   0.16894     0.00000    -0.00128    -0.00107    -0.00147       8     8     0
   0.25000     0.00000     0.00434     0.00318     0.00336       8     8     0
   0.33106     0.00000     0.03124     0.02199     0.02278       8     8     0
   0.40334     0.00000     0.11881     0.08415     0.08348       8     8     0
   0.45901     0.00000     0.27654     0.19538     0.19509       8     8     0
   0.49204     0.00000     0.41557     0.29383     0.29346       8     8     0
   0.50000     0.00000     0.45297     0.32068     0.31960       8     8     0
   0.00000     0.00796     0.00020     0.00001    -0.00004       8     8     0
   0.00796     0.00796     0.00009    -0.00011    -0.00011       8     8     0
   0.04099     0.00796     0.00003     0.00009    -0.00001       8     8     0
   0.09666     0.00796    -0.00004     0.00004    -0.00005       8     8     0
   0.16894     0.00796     0.00037     0.00016     0.00009       8     8     0
   0.25000     0.00796     0.00497     0.00360     0.00364       8     8     0
   0.33106     0.00796     0.03440     0.02423     0.02441       8     8     0
   0.40334     0.00796     0.13676     0.09684     0.09649       8     8     0
   0.45901     0.00796     0.30965     0.21879     0.21913       8     8     0
   0.49204     0.00796     0.45462     0.32144     0.32151       8     8     0
   0.50000     0.00796     0.49285     0.34884     0.34829       8     8     0
   0.00000     0.04099     0.00045     0.00042     0.00059       8     8     0
   0.00796     0.04099     0.00003    -0.00001     0.00009       8     8     0
   0.04099     0.04099    -0.00015    -0.00012    -0.00012       8     8     0
   0.09666     0.04099     0.00028     0.00023     0.00026       8     8     0
   0.16894     0.04099     0.00144     0.00094     0.00090       8     8     0
   0.25000     0.04099     0.01085     0.00775     0.00779       8     8     0
   0.33106     0.04099     0.06746     0.04763     0.04759       8     8     0
   0.40334     0.04099     0.22895     0.16200     0.16174       8     8     0
   0.45901     0.04099     0.45459     0.32134     0.32169       8     8     0
   0.49204     0.04099     0.61793     0.43685     0.43723       8     8     0
   0.50000     0.04099     0.65777     0.46525     0.46538       8     8     0
   0.00000     0.09666     0.00007    -0.00002     0.00027       8     8     0
   0.00796     0.09666    -0.00004    -0.00005     0.00004       8     8     0
   0.04099     0.09666     0.00028     0.00026     0.00023       8     8     0
   0.09666     0.09666     0.00022     0.00031     0.00031       8     8     0
