TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.16020,  DATAPACKING = POINT
   0.00000     0.00000     0.16812     0.11999     0.11999       8     8     0
   0.00796     0.00000     0.18949     0.13509     0.13403       8     8     0
   0.04099     0.00000     0.30065     0.21247     0.21172       8     8     0
   0.09666     0.00000     0.55683     0.39357     0.39370       8     8     0
   0.16894     0.00000     0.89303     0.63180     0.63181       8     8     0
   0.25000     0.00000     0.98105     0.69331     0.69390       8     8     0
   0.33106     0.00000     0.68443     0.48436     0.48349       8     8     0
   0.40334     0.00000     0.33833     0.23874     0.23977       8     8     0
   0.45901     0.00000     0.15421     0.10974     0.10832       8     8     0
   0.49204     0.00000     0.08687     0.06063     0.06189       8     8     0
   0.50000     0.00000     0.07625     0.05110     0.05608       8     8     0
   0.00000     0.00796     0.18949     0.13403     0.13509       8     8     0
   0.00796     0.00796     0.21434     0.15213     0.15213       8     8     0
   0.04099     0.00796     0.33513     0.23706     0.23693       8     8     0
   0.09666     0.00796     0.59743     0.42219     0.42240       8     8     0
   0.16894     0.00796     0.91827     0.64966     0.64932       8     8     0
   0.25000     0.00796     0.96615     0.68282     0.68327       8     8     0
   0.33106     0.00796     0.64531     0.45666     0.45611       8     8     0
   0.40334     0.00796     0.30608     0.21601     0.21676       8     8     0
   0.45901     0.00796     0.13537     0.09628     0.09522       8     8     0
   0.49204     0.00796     0.07474     0.05226     0.05304       8     8     0
   0.50000     0.00796     0.06535     0.04392     0.04743       8     8     0
   0.00000     0.04099     0.30065     0.21172     0.21247       8     8     0
   0.00796     0.04099     0.33513     0.23693     0.23706       8     8     0
   0.04099     0.04099     0.48476     0.34306     0.34306       8     8     0
   0.09666     0.04099     0.75996     0.53702     0.53746       8     8     0
   0.16894     0.04099     0.99044     0.70060     0.70031       8     8     0
   0.25000     0.04099     0.86600     0.61221     0.61224       8     8     0
   0.33106     0.04099     0.48039     0.33978     0.33979       8     8     0
   0.40334     0.04099     0.19276     0.13621     0.13631       8     8     0
   0.45901     0.04099     0.07553     0.05355     0.05332       8     8     0
   0.49204     0.04099     0.03828     0.02699     0.02696       8     8     0
   0.50000     0.04099     0.03275     0.02253     0.02298       8     8     0
   0.00000     0.09666     0.55683     0.39370     0.39357       8     8     0
   0.00796     0.09666     0.59743     0.42240     0.42219       8     8     0
   0.04099     0.09666     0.75996     0.53746     0.53702       8     8     0
   0.09666     0.09666     0.96320     0.68104     0.68104       8     8     0
   0.16894     0.09666     0.94829     0.67049     0.67071       8     8     0
   0.25000     0.09666     0.60674     0.42915     0.42900       8     8     0
   0.33106     0.09666     0.24574     0.17361     0.17374       8     8     0
   0.40334     0.09666     0.07505     0.05322     0.05306       8     8     0
   0.45901     0.09666     0.02362     0.01660     0.01667       8     8     0
   0.49204     0.09666     0.01040     0.00741     0.00741       8     8     0
   0.50000     0.09666     0.00824     0.00627     0.00592       8     8     0
   0.00000     0.16894     0.89303     0.63181     0.63180       8     8     0
   0.00796     0.16894     0.91827     0.64932     0.64966       8     8     0
   0.04099     0.16894     0.99044     0.70031     0.70060       8     8     0
   0.09666     0.16894     0.94829     0.67071     0.67049       8     8     0
   0.16894     0.16894     0.65060     0.45989     0.45989       8     8     0
   0.25000     0.16894     0.27768     0.19647     0.19639       8     8     0
   0.33106     0.16894     0.07462     0.05268     0.05280       8     8     0
   0.40334     0.16894     0.01622     0.01153     0.01146       8     8     0
   0.45901     0.16894     0.00343     0.00238     0.00242       8     8     0
   0.49204     0.16894     0.00150     0.00105     0.00106       8     8     0
   0.50000     0.16894     0.00094     0.00091     0.00068       8     8     0
   0.00000     0.25000     0.98105     0.69390     0.69331       8     8     0
   0.00796     0.25000     0.96615     0.68327     0.68282       8     8     0
   0.04099     0.25000     0.86600     0.61224     0.61221       8     8     0
   0.09666     0.25000     0.60674     0.42900     0.42915       8     8     0
   0.16894     0.25000     0.27768     0.19639     0.19647       8     8     0
   0.25000     0.25000     0.07456     0.05267     0.05267       8     8     0
   0.33106     0.25000     0.01299     0.00923     0.00916       8     8     0
   0.40334     0.25000     0.00174     0.00119     0.00124       8     8     0
   0.45901     0.25000     0.00030     0.00024     0.00023       8     8     0
   0.49204     0.25000     0.00017     0.00012     0.00013       8     8     0
   0.50000     0.25000     0.00019     0.00003     0.00012       8     8     0
