TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.56020,  DATAPACKING = POINT
   0.00000     0.00000    -0.00017    -0.00012    -0.00012       8     8     0
   0.00796     0.00000    -0.00006    -0.00002     0.00001       8     8     0
   0.04099     0.00000    -0.00003     0.00002    -0.00002       8     8     0
   0.09666     0.00000     0.00002     0.00007     0.00006       8     8     0
   0.16894     0.00000     0.00063     0.00049     0.00074       8     8     0
   0.25000     0.00000    -0.00037    -0.00027    -0.00050       8     8     0
   0.33106     0.00000    -0.00089    -0.00062    -0.00106       8     8     0
   0.40334     0.00000     0.00627     0.00438     0.00487       8     8     0
   0.45901     0.00000     0.02397     0.01699     0.01761       8     8     0
   0.49204     0.00000     0.04583     0.03242     0.03292       8     8     0
   0.50000     0.00000     0.05332     0.03762     0.03824       8     8     0
   0.00000     0.00796    -0.00006     0.00001    -0.00002       8     8     0
   0.00796     0.00796    -0.00003     0.00003     0.00003       8     8     0
   0.04099     0.00796     0.00000     0.00003    -0.00000       8     8     0
   0.09666     0.00796     0.00003     0.00004     0.00005       8     8     0
   0.16894     0.00796    -0.00002    -0.00001     0.00012       8     8     0
   0.25000     0.00796    -0.00006    -0.00003    -0.00014       8     8     0
   0.33106     0.00796     0.00082     0.00058     0.00052       8     8     0
   0.40334     0.00796     0.00675     0.00473     0.00490       8     8     0
   0.45901     0.00796     0.02570     0.01824     0.01822       8     8     0
   0.49204     0.00796     0.05171     0.03663     0.03663       8     8     0
   0.50000     0.00796     0.06061     0.04289     0.04298       8     8     0
   0.00000     0.04099    -0.00003    -0.00002     0.00002       8     8     0
   0.00796     0.04099     0.00000    -0.00000     0.00003       8     8     0
   0.04099     0.04099     0.00003    -0.00002    -0.00002       8     8     0
   0.09666     0.04099    -0.00002    -0.00004    -0.00004       8     8     0
   0.16894     0.04099    -0.00012    -0.00009    -0.00004       8     8     0
   0.25000     0.04099     0.00040     0.00029     0.00027       8     8     0
   0.33106     0.04099     0.00232     0.00165     0.00167       8     8     0
   0.40334     0.04099     0.01453     0.01022     0.01032       8     8     0
   0.45901     0.04099     0.05156     0.03656     0.03641       8     8     0
   0.49204     0.04099     0.09761     0.06922     0.06887       8     8     0
   0.50000     0.04099     0.11248     0.07970     0.07934       8     8     0
   0.00000     0.09666     0.00002     0.00006     0.00007       8     8     0
   0.00796     0.09666     0.00003     0.00005     0.00004       8     8     0
   0.04099     0.09666    -0.00002    -0.00004    -0.00004       8     8     0
   0.09666     0.09666     0.00018     0.00009     0.00009       8     8     0
   0.16894     0.09666     0.00011     0.00011     0.00010       8     8     0
   0.25000     0.09666     0.00073     0.00053     0.00056       8     8     0
   0.33106     0.09666     0.00997     0.00701     0.00690       8     8     0
   0.40334     0.09666     0.05233     0.03700     0.03700       8     8     0
   0.45901     0.09666     0.14408     0.10190     0.10210       8     8     0
   0.49204     0.09666     0.23771     0.16825     0.16829       8     8     0
   0.50000     0.09666     0.26522     0.18779     0.18772       8     8     0
   0.00000     0.16894     0.00063     0.00074     0.00049       8     8     0
   0.00796     0.16894    -0.00002     0.00012    -0.00001       8     8     0
   0.04099     0.16894    -0.00012    -0.00004    -0.00009       8     8     0
   0.09666     0.16894     0.00011     0.00010     0.00011       8     8     0
   0.16894     0.16894     0.00049     0.00025     0.00025       8     8     0
   0.25000     0.16894     0.00853     0.00612     0.00606       8     8     0
   0.33106     0.16894     0.05169     0.03648     0.03677       8     8     0
   0.40334     0.16894     0.18649     0.13193     0.13172       8     8     0
   0.45901     0.16894     0.39220     0.27729     0.27696       8     8     0
   0.49204     0.16894     0.55064     0.38936     0.38921       8     8     0
   0.50000     0.16894     0.59057     0.41777     0.41754       8     8     0
   0.00000     0.25000    -0.00037    -0.00050    -0.00027       8     8     0
   0.00796     0.25000    -0.00006    -0.00014    -0.00003       8     8     0
   0.04099     0.25000     0.00040     0.00027     0.00029       8     8     0
   0.09666     0.25000     0.00073     0.00056     0.00053       8     8     0
   0.16894     0.25000     0.00853     0.00606     0.00612       8     8     0
   0.25000     0.25000     0.05138     0.03623     0.03623       8     8     0
   0.33106     0.25000     0.21281     0.15061     0.15033       8     8     0
   0.40334     0.25000     0.51328     0.36284     0.36316       8     8     0
   0.45901     0.25000     0.78698     0.55655     0.55674       8     8     0
   0.49204     0.25000     0.91613     0.64769     0.64789       8     8     0
   0.50000     0.25000     0.93987     0.66415     0.66463       8     8     0
   0.00000     0.33106    -0.00089    -0.00106    -0.00062       8     8     0
   0.00796     0.33106     0.00082     0.00052     0.00058       8     8     0
   0.04099     0.33106     0.00232     0.00167     0.00165       8     8     0
   0.09666     0.33106     0.00997     0.00690     0.00701       8     8     0
   0.16894     0.33106     0.05169     0.03677     0.03648       8     8     0
   0.25000     0.33106     0.21281     0.15033     0.15061       8     8     0
   0.33106     0.33106     0.55739     0.39420     0.39420       8     8     0
   0.40334     0.33106     0.88957     0.62899     0.62880       8     8     0
   0.45901     0.33106     0.99896     0.70638     0.70623       8     8     0
   0.49204     0.33106     0.96707     0.68383     0.68383       8     8     0
   0.50000     0.33106     0.94914     0.67095     0.67119       8     8     0
   0.00000     0.40334     0.00627     0.00487     0.00438       8     8     0
   0.00796     0.40334     0.00675     0.00490     0.00473       8     8     0
   0.04099     0.40334     0.01453     0.01032     0.01022       8     8     0
   0.09666     0.40334     0.05233     0.03700     0.03700       8     8     0
   0.16894     0.40334     0.18649     0.13172     0.13193       8     8     0
   0.25000     0.40334     0.51328     0.36316     0.36284       8     8     0
   0.33106     0.40334     0.88957     0.62880     0.62899       8     8     0
   0.40334     0.40334     0.99265     0.70209     0.70209       8     8     0
   0.45901     0.40334     0.84448     0.59700     0.59724       8     8     0
   0.49204     0.40334     0.69265     0.48989     0.48973       8     8     0
   0.50000     0.40334     0.65241     0.46202     0.46124       8     8     0
   0.00000     0.45901     0.02397     0.01761     0.01699       8     8     0
   0.00796     0.45901     0.02570     0.01822     0.01824       8     8     0
   0.04099     0.45901     0.05156     0.03641     0.03656       8     8     0
   0.09666     0.45901     0.14408     0.10210     0.10190       8     8     0
   0.16894     0.45901     0.39220     0.27696     0.27729       8     8     0
   0.25000     0.45901     0.78698     0.55674     0.55655       8     8     0
   0.33106     0.45901     0.99896     0.70623     0.70638       8     8     0
   0.40334     0.45901     0.84448     0.59724     0.59700       8     8     0
   0.45901     0.45901     0.57762     0.40837     0.40837       8     8     0
   0.49204     0.45901     0.41688     0.29480     0.29482       8     8     0
   0.50000     0.45901     0.38045     0.26953     0.26908       8     8     0
   0.00000     0.49204     0.04583     0.03292     0.03242       8     8     0
   0.00796     0.49204     0.05171     0.03663     0.03663       8     8     0
   0.04099     0.49204     0.09761     0.06887     0.06922       8     8     0
   0.09666     0.49204     0.23771     0.16829     0.16825       8     8     0
   0.16894     0.49204     0.55064     0.38921     0.38936       8     8     0
   0.25000     0.49204     0.91613     0.64789     0.64769       8     8     0
   0.33106     0.49204     0.96707     0.68383     0.68383       8     8     0
   0.40334     0.49204     0.69265     0.48973     0.48989       8     8     0
   0.45901     0.49204     0.41688     0.29482     0.29480       8     8     0
   0.49204     0.49204     0.27915     0.19738     0.19738       8     8     0
   0.50000     0.49204     0.25032     0.17704     0.17702       8     8     0
   0.00000     0.50000     0.05332     0.03824     0.03762       8     8     0
   0.00796     0.50000     0.06061     0.04298     0.04289       8     8     0
   0.04099     0.50000     0.11248     0.07934     0.07970       8     8     0
   0.09666     0.50000     0.26522     0.18772     0.18779       8     8     0
   0.16894     0.50000     0.59057     0.41754     0.41777       8     8     0
   0.25000     0.50000     0.93987     0.66463     0.66415       8     8     0
   0.33106     0.50000     0.94914     0.67119     0.67095       8     8     0
   0.40334     0.50000     0.65241     0.46124     0.46202       8     8     0
   0.45901     0.50000     0.38045     0.26908     0.26953       8     8     0
   0.49204     0.50000     0.25032     0.17702     0.17704       8     8     0
   0.50000     0.50000     0.22365     0.15810     0.15810       8     8     0
ZONE T= "IEL     2",  I=11,  J=11,  SOLUTIONTIME=   0.56020,  DATAPACKING = POINT
   0.00000     0.50000     0.05418     0.04062     0.03864       8     8     0
   0.00796     0.50000     0.06186     0.04488     0.04421       8     8     0
   0.04099     0.50000     0.11221     0.07904     0.07944       8     8     0
   0.09666     0.50000     0.26265     0.18587     0.18506       8     8     0
   0.16894     0.50000     0.59080     0.41760     0.41779       8     8     0
   0.25000     0.50000     0.94126     0.66561     0.66600       8     8     0
   0.33106     0.50000     0.94862     0.67081     0.67066       8     8     0
   0.40334     0.50000     0.65224     0.46114     0.46106       8     8     0
   0.45901     0.50000     0.38082     0.26935     0.26928       8     8     0
   0.49204     0.50000     0.25048     0.17703     0.17719       8     8     0
   0.50000     0.50000     0.22379     0.15811     0.15838       8     8     0
   0.00000     0.50796     0.06155     0.04421     0.04470       8     8     0
   0.00796     0.50796     0.07054     0.04992     0.05065       8     8     0
   0.04099     0.50796     0.12875     0.09058     0.09109       8     8     0
   0.09666     0.50796     0.29470     0.20860     0.20837       8     8     0
   0.16894     0.50796     0.63115     0.44622     0.44626       8     8     0
   0.25000     0.50796     0.95956     0.67852     0.67853       8     8     0
   0.33106     0.50796     0.92700     0.65555     0.65550       8     8     0
   0.40334     0.50796     0.61254     0.43303     0.43310       8     8     0
   0.45901     0.50796     0.34646     0.24507     0.24498       8     8     0
   0.49204     0.50796     0.22369     0.15809     0.15816       8     8     0
   0.50000     0.50796     0.19903     0.14050     0.14071       8     8     0
   0.00000     0.54099     0.11164     0.07805     0.07805       8     8     0
   0.00796     0.54099     0.12860     0.09062     0.09020       8     8     0
   0.04099     0.54099     0.21713     0.15360     0.15327       8     8     0
   0.09666     0.54099     0.43625     0.30852     0.30859       8     8     0
   0.16894     0.54099     0.79069     0.55937     0.55916       8     8     0
   0.25000     0.54099     0.99920     0.70630     0.70643       8     8     0
   0.33106     0.54099     0.80297     0.56799     0.56781       8     8     0
   0.40334     0.54099     0.44825     0.31677     0.31700       8     8     0
   0.45901     0.54099     0.22349     0.15818     0.15802       8     8     0
   0.49204     0.54099     0.13388     0.09458     0.09465       8     8     0
   0.50000     0.54099     0.11744     0.08233     0.08301       8     8     0
   0.00000     0.59666     0.26254     0.18550     0.18591       8     8     0
   0.00796     0.59666     0.29471     0.20872     0.20868       8     8     0
   0.04099     0.59666     0.43645     0.30877     0.30866       8     8     0
   0.09666     0.59666     0.71191     0.50311     0.50308       8     8     0
   0.16894     0.59666     0.97643     0.69068     0.69043       8     8     0
   0.25000     0.59666     0.90228     0.63776     0.63820       8     8     0
   0.33106     0.59666     0.52978     0.37476     0.37456       8     8     0
   0.40334     0.59666     0.22314     0.15770     0.15774       8     8     0
   0.45901     0.59666     0.09074     0.06423     0.06417       8     8     0
   0.49204     0.59666     0.04769     0.03367     0.03374       8     8     0
   0.50000     0.59666     0.04094     0.02843     0.02899       8     8     0
   0.00000     0.66894     0.59080     0.41722     0.41799       8     8     0
   0.00796     0.66894     0.63115     0.44586     0.44640       8     8     0
   0.04099     0.66894     0.79081     0.55918     0.55932       8     8     0
   0.09666     0.66894     0.97647     0.69044     0.69079       8     8     0
   0.16894     0.66894     0.92964     0.65727     0.65730       8     8     0
   0.25000     0.66894     0.57362     0.40574     0.40545       8     8     0
   0.33106     0.66894     0.22374     0.15811     0.15826       8     8     0
   0.40334     0.66894     0.06620     0.04690     0.04684       8     8     0
   0.45901     0.66894     0.02036     0.01431     0.01440       8     8     0
   0.49204     0.66894     0.00892     0.00636     0.00628       8     8     0
   0.50000     0.66894     0.00705     0.00534     0.00494       8     8     0
   0.00000     0.75000     0.94122     0.66650     0.66489       8     8     0
   0.00796     0.75000     0.95980     0.67915     0.67825       8     8     0
   0.04099     0.75000     0.99948     0.70677     0.70653       8     8     0
   0.09666     0.75000     0.90203     0.63799     0.63761       8     8     0
   0.16894     0.75000     0.57356     0.40548     0.40568       8     8     0
   0.25000     0.75000     0.22420     0.15864     0.15864       8     8     0
   0.33106     0.75000     0.05525     0.03899     0.03903       8     8     0
   0.40334     0.75000     0.01122     0.00798     0.00792       8     8     0
   0.45901     0.75000     0.00212     0.00147     0.00148       8     8     0
   0.49204     0.75000     0.00094     0.00069     0.00070       8     8     0
   0.50000     0.75000     0.00050     0.00059     0.00041       8     8     0
   0.00000     0.83106     0.94918     0.67048     0.67217       8     8     0
   0.00796     0.83106     0.92721     0.65509     0.65624       8     8     0
   0.04099     0.83106     0.80262     0.56725     0.56754       8     8     0
   0.09666     0.83106     0.52981     0.37456     0.37463       8     8     0
   0.16894     0.83106     0.22399     0.15841     0.15822       8     8     0
   0.25000     0.83106     0.05525     0.03898     0.03900       8     8     0
   0.33106     0.83106     0.00903     0.00644     0.00643       8     8     0
   0.40334     0.83106     0.00096     0.00064     0.00069       8     8     0
   0.45901     0.83106     0.00021     0.00018     0.00017       8     8     0
   0.49204     0.83106     0.00011     0.00005     0.00003       8     8     0
   0.50000     0.83106     0.00020    -0.00004     0.00006       8     8     0
   0.00000     0.90334     0.65242     0.45917     0.45731       8     8     0
   0.00796     0.90334     0.61344     0.43170     0.42935       8     8     0
   0.04099     0.90334     0.45067     0.31717     0.31393       8     8     0
   0.09666     0.90334     0.22500     0.15860     0.15639       8     8     0
   0.16894     0.90334     0.06643     0.04700     0.04664       8     8     0
   0.25000     0.90334     0.01112     0.00786     0.00788       8     8     0
   0.33106     0.90334     0.00101     0.00074     0.00065       8     8     0
   0.40334     0.90334     0.00005     0.00001     0.00003       8     8     0
   0.45901     0.90334     0.00015     0.00011     0.00007       8     8     0
   0.49204     0.90334    -0.00006    -0.00004     0.00007       8     8     0
   0.50000     0.90334     0.00001    -0.00004     0.00019       8     8     0
   0.00000     0.95901     0.39527     0.25427     0.25175       8     8     0
   0.00796     0.95901     0.36456     0.23509     0.22259       8     8     0
   0.04099     0.95901     0.24477     0.16164     0.13383       8     8     0
