TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.31020,  DATAPACKING = POINT
   0.00000     0.00000     0.00014    -0.00015    -0.00015       8     8     0
   0.00796     0.00000     0.00016    -0.00014    -0.00018       8     8     0
   0.04099     0.00000     0.00013    -0.00001    -0.00016       8     8     0
   0.09666     0.00000    -0.00002     0.00019    -0.00006       8     8     0
   0.16894     0.00000     0.00066    -0.00042    -0.00071       8     8     0
   0.25000     0.00000     0.00380    -0.00365    -0.00378       8     8     0
   0.33106     0.00000     0.02360    -0.02542    -0.02354       8     8     0
   0.40334     0.00000     0.06744    -0.07573    -0.06722       8     8     0
   0.45901     0.00000     0.10631    -0.12462    -0.10622       8     8     0
   0.49204     0.00000     0.12247    -0.14864    -0.12281       8     8     0
   0.50000     0.00000     0.12521    -0.15338    -0.12570       8     8     0
   0.00000     0.00796     0.00016    -0.00018    -0.00014       8     8     0
   0.00796     0.00796     0.00018    -0.00018    -0.00018       8     8     0
   0.04099     0.00796     0.00012    -0.00004    -0.00017       8     8     0
   0.09666     0.00796     0.00005     0.00013    -0.00004       8     8     0
   0.16894     0.00796     0.00081    -0.00049    -0.00072       8     8     0
   0.25000     0.00796     0.00455    -0.00440    -0.00372       8     8     0
   0.33106     0.00796     0.02669    -0.02888    -0.02283       8     8     0
   0.40334     0.00796     0.07213    -0.08140    -0.06525       8     8     0
   0.45901     0.00796     0.10971    -0.12927    -0.10313       8     8     0
   0.49204     0.00796     0.12431    -0.15171    -0.11926       8     8     0
   0.50000     0.00796     0.12674    -0.15612    -0.12209       8     8     0
   0.00000     0.04099     0.00013    -0.00016    -0.00001       8     8     0
   0.00796     0.04099     0.00012    -0.00017    -0.00004       8     8     0
   0.04099     0.04099    -0.00028     0.00006     0.00006       8     8     0
   0.09666     0.04099    -0.00035     0.00001     0.00039       8     8     0
   0.16894     0.04099     0.00064    -0.00096    -0.00015       8     8     0
   0.25000     0.04099     0.00708    -0.00729    -0.00298       8     8     0
   0.33106     0.04099     0.03896    -0.04167    -0.01936       8     8     0
   0.40334     0.04099     0.09135    -0.10322    -0.05593       8     8     0
   0.45901     0.04099     0.12384    -0.14793    -0.08990       8     8     0
