TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.94020,  DATAPACKING = POINT
   0.00000     0.00000     0.16408    -0.16408    -0.16408       8     8     0
   0.00796     0.00000     0.16299    -0.16351    -0.16298       8     8     0
   0.04099     0.00000     0.15801    -0.16058    -0.15800       8     8     0
   0.09666     0.00000     0.14899    -0.15438    -0.14898       8     8     0
   0.16894     0.00000     0.13858    -0.14434    -0.13857       8     8     0
   0.25000     0.00000     0.13214    -0.13005    -0.13207       8     8     0
   0.33106     0.00000     0.13454    -0.11159    -0.13448       8     8     0
   0.40334     0.00000     0.14746    -0.08961    -0.14748       8     8     0
   0.45901     0.00000     0.16690    -0.06760    -0.16694       8     8     0
   0.49204     0.00000     0.18277    -0.05170    -0.18284       8     8     0
   0.50000     0.00000     0.18702    -0.04744    -0.18712       8     8     0
   0.00000     0.00796     0.16299    -0.16298    -0.16351       8     8     0
   0.00796     0.00796     0.16178    -0.16238    -0.16238       8     8     0
   0.04099     0.00796     0.15640    -0.15934    -0.15719       8     8     0
   0.09666     0.00796     0.14685    -0.15311    -0.14783       8     8     0
   0.16894     0.00796     0.13575    -0.14335    -0.13699       8     8     0
   0.25000     0.00796     0.12823    -0.12975    -0.12981       8     8     0
   0.33106     0.00796     0.12909    -0.11234    -0.13117       8     8     0
   0.40334     0.00796     0.14024    -0.09172    -0.14305       8     8     0
   0.45901     0.00796     0.15822    -0.07098    -0.16178       8     8     0
   0.49204     0.00796     0.17335    -0.05586    -0.17751       8     8     0
   0.50000     0.00796     0.17747    -0.05179    -0.18180       8     8     0
   0.00000     0.04099     0.15801    -0.15800    -0.16058       8     8     0
   0.00796     0.04099     0.15640    -0.15719    -0.15934       8     8     0
   0.04099     0.04099     0.14966    -0.15367    -0.15367       8     8     0
   0.09666     0.04099     0.13833    -0.14738    -0.14343       8     8     0
   0.16894     0.04099     0.12502    -0.13876    -0.13145       8     8     0
   0.25000     0.04099     0.11384    -0.12771    -0.12206       8     8     0
   0.33106     0.04099     0.10866    -0.11410    -0.11944       8     8     0
   0.40334     0.04099     0.11227    -0.09897    -0.12654       8     8     0
   0.45901     0.04099     0.12304    -0.08389    -0.14105       8     8     0
   0.49204     0.04099     0.13361    -0.07243    -0.15447       8     8     0
   0.50000     0.04099     0.13668    -0.06927    -0.15832       8     8     0
   0.00000     0.09666     0.14899    -0.14898    -0.15438       8     8     0
   0.00796     0.09666     0.14685    -0.14783    -0.15311       8     8     0
   0.04099     0.09666     0.13833    -0.14343    -0.14738       8     8     0
   0.09666     0.09666     0.12518    -0.13723    -0.13723       8     8     0
   0.16894     0.09666     0.10960    -0.13026    -0.12511       8     8     0
   0.25000     0.09666     0.09421    -0.12222    -0.11423       8     8     0
   0.33106     0.09666     0.08261    -0.11362    -0.10816       8     8     0
   0.40334     0.09666     0.07633    -0.10555    -0.10890       8     8     0
   0.45901     0.09666     0.07514    -0.09823    -0.11498       8     8     0
   0.49204     0.09666     0.07727    -0.09291    -0.12207       8     8     0
   0.50000     0.09666     0.07829    -0.09149    -0.12434       8     8     0
   0.00000     0.16894     0.13858    -0.13857    -0.14434       8     8     0
   0.00796     0.16894     0.13575    -0.13699    -0.14335       8     8     0
   0.04099     0.16894     0.12502    -0.13145    -0.13876       8     8     0
