TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.80020,  DATAPACKING = POINT
   0.00000     0.00000     0.14387    -0.14388    -0.14388       8     8     0
   0.00796     0.00000     0.14803    -0.14590    -0.14805       8     8     0
   0.04099     0.00000     0.16318    -0.15195    -0.16317       8     8     0
   0.09666     0.00000     0.18139    -0.15327    -0.18139       8     8     0
   0.16894     0.00000     0.19663    -0.14090    -0.19668       8     8     0
   0.25000     0.00000     0.21103    -0.11503    -0.21107       8     8     0
   0.33106     0.00000     0.22498    -0.08174    -0.22497       8     8     0
   0.40334     0.00000     0.23227    -0.04912    -0.23218       8     8     0
   0.45901     0.00000     0.22927    -0.02604    -0.22907       8     8     0
   0.49204     0.00000     0.22175    -0.01468    -0.22155       8     8     0
   0.50000     0.00000     0.21914    -0.01222    -0.21896       8     8     0
   0.00000     0.00796     0.14803    -0.14805    -0.14590       8     8     0
   0.00796     0.00796     0.15180    -0.14988    -0.14988       8     8     0
   0.04099     0.00796     0.16531    -0.15515    -0.16432       8     8     0
   0.09666     0.00796     0.18111    -0.15533    -0.18168       8     8     0
   0.16894     0.00796     0.19451    -0.14233    -0.19654       8     8     0
   0.25000     0.00796     0.20852    -0.11651    -0.21147       8     8     0
   0.33106     0.00796     0.22383    -0.08308    -0.22734       8     8     0
   0.40334     0.00796     0.23422    -0.04962    -0.23774       8     8     0
   0.45901     0.00796     0.23476    -0.02509    -0.23774       8     8     0
   0.49204     0.00796     0.22961    -0.01254    -0.23209       8     8     0
   0.50000     0.00796     0.22759    -0.00980    -0.22992       8     8     0
   0.00000     0.04099     0.16318    -0.16317    -0.15195       8     8     0
   0.00796     0.04099     0.16531    -0.16432    -0.15515       8     8     0
   0.04099     0.04099     0.17194    -0.16663    -0.16663       8     8     0
   0.09666     0.04099     0.17741    -0.16273    -0.18018       8     8     0
   0.16894     0.04099     0.18201    -0.14801    -0.19224       8     8     0
   0.25000     0.04099     0.19221    -0.12353    -0.20714       8     8     0
   0.33106     0.04099     0.21035    -0.09113    -0.22817       8     8     0
   0.40334     0.04099     0.23179    -0.05576    -0.24975       8     8     0
   0.45901     0.04099     0.24714    -0.02600    -0.26267       8     8     0
   0.49204     0.04099     0.25282    -0.00854    -0.26584       8     8     0
   0.50000     0.04099     0.25358    -0.00449    -0.26586       8     8     0
   0.00000     0.09666     0.18139    -0.18139    -0.15327       8     8     0
   0.00796     0.09666     0.18111    -0.18168    -0.15533       8     8     0
   0.04099     0.09666     0.17741    -0.18018    -0.16273       8     8     0
   0.09666     0.09666     0.16655    -0.17097    -0.17097       8     8     0
   0.16894     0.09666     0.15516    -0.15464    -0.17704       8     8     0
   0.25000     0.09666     0.15352    -0.13448    -0.18580       8     8     0
   0.33106     0.09666     0.16580    -0.10882    -0.20435       8     8     0
   0.40334     0.09666     0.19190    -0.07752    -0.23202       8     8     0
   0.45901     0.09666     0.22190    -0.04575    -0.25919       8     8     0
   0.49204     0.09666     0.24242    -0.02371    -0.27595       8     8     0
   0.50000     0.09666     0.24757    -0.01821    -0.27984       8     8     0
