TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.40020,  DATAPACKING = POINT
   0.40334     0.16894     0.16791    -0.19616    -0.04952       8     8     0
   0.45901     0.16894     0.13328    -0.17777    -0.07328       8     8     0
   0.49204     0.16894     0.10614    -0.15801    -0.08326       8     8     0
   0.50000     0.16894     0.09957    -0.15291    -0.08525       8     8     0
   0.00000     0.25000     0.02355    -0.02361    -0.02596       8     8     0
   0.00796     0.25000     0.02665    -0.02297    -0.02926       8     8     0
   0.04099     0.25000     0.03849    -0.01959    -0.04194       8     8     0
   0.09666     0.25000     0.05664    -0.01414    -0.05804       8     8     0
   0.16894     0.25000     0.07598    -0.01076    -0.06767       8     8     0
   0.25000     0.25000     0.12748    -0.05538    -0.05538       8     8     0
   0.33106     0.25000     0.21430    -0.16323    -0.03010       8     8     0
   0.40334     0.25000     0.23966    -0.22899    -0.03066       8     8     0
   0.45901     0.25000     0.19071    -0.21464    -0.05379       8     8     0
   0.49204     0.25000     0.14700    -0.18826    -0.07020       8     8     0
   0.50000     0.25000     0.13694    -0.18187    -0.07376       8     8     0
   0.00000     0.33106     0.06969    -0.06974    -0.07836       8     8     0
   0.00796     0.33106     0.07398    -0.06788    -0.08329       8     8     0
   0.04099     0.33106     0.09006    -0.05865    -0.10313       8     8     0
   0.09666     0.33106     0.11765    -0.04288    -0.13130       8     8     0
   0.16894     0.33106     0.15205    -0.02138    -0.15883       8     8     0
   0.25000     0.33106     0.21430    -0.03010    -0.16323       8     8     0
   0.33106     0.33106     0.32457    -0.12183    -0.12183       8     8     0
   0.40334     0.33106     0.38767    -0.22463    -0.07504       8     8     0
   0.45901     0.33106     0.34263    -0.24517    -0.06735       8     8     0
   0.49204     0.33106     0.27996    -0.22745    -0.07649       8     8     0
   0.50000     0.33106     0.26419    -0.22241    -0.07899       8     8     0
   0.00000     0.40334     0.10913    -0.10941    -0.12923       8     8     0
   0.00796     0.40334     0.11112    -0.10661    -0.13222       8     8     0
   0.04099     0.40334     0.11835    -0.09483    -0.14439       8     8     0
   0.09666     0.40334     0.13468    -0.07561    -0.16527       8     8     0
   0.16894     0.40334     0.16791    -0.04952    -0.19616       8     8     0
   0.25000     0.40334     0.23966    -0.03066    -0.22899       8     8     0
   0.33106     0.40334     0.38767    -0.07504    -0.22463       8     8     0
   0.40334     0.40334     0.53844    -0.17547    -0.17547       8     8     0
   0.45901     0.40334     0.56582    -0.23331    -0.13809       8     8     0
   0.49204     0.40334     0.51987    -0.23882    -0.12874       8     8     0
   0.50000     0.40334     0.50350    -0.23780    -0.12760       8     8     0
   0.00000     0.45901     0.11940    -0.11963    -0.15098       8     8     0
   0.00796     0.45901     0.11863    -0.11692    -0.15125       8     8     0
   0.04099     0.45901     0.11609    -0.10671    -0.15251       8     8     0
   0.09666     0.45901     0.11638    -0.09145    -0.15890       8     8     0
   0.16894     0.45901     0.13328    -0.07328    -0.17777       8     8     0
   0.25000     0.45901     0.19071    -0.05379    -0.21464       8     8     0
   0.33106     0.45901     0.34263    -0.06735    -0.24517       8     8     0
   0.40334     0.45901     0.56582    -0.13809    -0.23331       8     8     0
   0.45901     0.45901     0.70477    -0.20308    -0.20308       8     8     0
   0.49204     0.45901     0.72464    -0.22394    -0.18819       8     8     0
   0.50000     0.45901     0.72046    -0.22600    -0.18572       8     8     0
   0.00000     0.49204     0.11692    -0.11676    -0.15530       8     8     0
   0.00796     0.49204     0.11477    -0.11456    -0.15412       8     8     0
   0.04099     0.49204     0.10795    -0.10634    -0.14997       8     8     0
   0.09666     0.49204     0.10070    -0.09486    -0.14840       8     8     0
   0.16894     0.49204     0.10614    -0.08326    -0.15801       8     8     0
   0.25000     0.49204     0.14700    -0.07020    -0.18826       8     8     0
   0.33106     0.49204     0.27996    -0.07649    -0.22745       8     8     0
   0.40334     0.49204     0.51987    -0.12874    -0.23882       8     8     0
   0.45901     0.49204     0.72464    -0.18819    -0.22394       8     8     0
   0.49204     0.49204     0.80167    -0.21300    -0.21300       8     8     0
   0.50000     0.49204     0.81111    -0.21611    -0.21124       8     8     0
   0.00000     0.50000     0.11583    -0.11556    -0.15576       8     8     0
   0.00796     0.50000     0.11335    -0.11352    -0.15423       8     8     0
   0.04099     0.50000     0.10549    -0.10584    -0.14878       8     8     0
   0.09666     0.50000     0.09659    -0.09532    -0.14532       8     8     0
   0.16894     0.50000     0.09957    -0.08525    -0.15291       8     8     0
   0.25000     0.50000     0.13694    -0.07376    -0.18187       8     8     0
   0.33106     0.50000     0.26419    -0.07899    -0.22241       8     8     0
   0.40334     0.50000     0.50350    -0.12760    -0.23780       8     8     0
   0.45901     0.50000     0.72046    -0.18572    -0.22600       8     8     0
   0.49204     0.50000     0.81111    -0.21124    -0.21611       8     8     0
   0.50000     0.50000     0.82415    -0.21456    -0.21456       8     8     0
ZONE T= "IEL     2",  I=11,  J=11,  SOLUTIONTIME=   1.40020,  DATAPACKING = POINT
   0.00000     0.50000     0.11542    -0.11517    -0.15539       8     8     0
   0.00796     0.50000     0.11300    -0.11310    -0.15392       8     8     0
   0.04099     0.50000     0.10536    -0.10538    -0.14871       8     8     0
   0.09666     0.50000     0.09669    -0.09500    -0.14538       8     8     0
   0.16894     0.50000     0.09939    -0.08510    -0.15274       8     8     0
   0.25000     0.50000     0.13564    -0.07406    -0.18073       8     8     0
   0.33106     0.50000     0.26219    -0.07984    -0.22045       8     8     0
   0.40334     0.50000     0.50239    -0.12799    -0.23666       8     8     0
   0.45901     0.50000     0.72095    -0.18548    -0.22572       8     8     0
   0.49204     0.50000     0.81268    -0.21110    -0.21583       8     8     0
   0.50000     0.50000     0.82597    -0.21455    -0.21423       8     8     0
   0.00000     0.50796     0.11376    -0.11339    -0.15522       8     8     0
   0.00796     0.50796     0.11111    -0.11148    -0.15347       8     8     0
   0.04099     0.50796     0.10277    -0.10433    -0.14728       8     8     0
   0.09666     0.50796     0.09278    -0.09492    -0.14246       8     8     0
   0.16894     0.50796     0.09299    -0.08664    -0.14765       8     8     0
   0.25000     0.50796     0.12477    -0.07766    -0.17312       8     8     0
   0.33106     0.50796     0.24407    -0.08335    -0.21280       8     8     0
   0.40334     0.50796     0.48254    -0.12824    -0.23319       8     8     0
   0.45901     0.50796     0.71252    -0.18349    -0.22684       8     8     0
   0.49204     0.50796     0.81767    -0.20883    -0.21921       8     8     0
   0.50000     0.50796     0.83463    -0.21226    -0.21808       8     8     0
   0.00000     0.54099     0.10460    -0.10381    -0.15185       8     8     0
   0.00796     0.54099     0.10131    -0.10260    -0.14922       8     8     0
   0.04099     0.54099     0.09108    -0.09779    -0.14011       8     8     0
   0.09666     0.54099     0.07761    -0.09250    -0.13034       8     8     0
   0.16894     0.54099     0.06895    -0.09043    -0.12771       8     8     0
   0.25000     0.54099     0.08238    -0.09018    -0.14220       8     8     0
   0.33106     0.54099     0.16699    -0.09945    -0.17595       8     8     0
   0.40334     0.54099     0.38140    -0.13460    -0.20706       8     8     0
   0.45901     0.54099     0.64193    -0.18079    -0.21699       8     8     0
   0.49204     0.54099     0.79844    -0.20498    -0.21788       8     8     0
   0.50000     0.54099     0.83089    -0.20861    -0.21844       8     8     0
   0.00000     0.59666     0.08482    -0.08402    -0.13931       8     8     0
   0.00796     0.59666     0.08166    -0.08375    -0.13615       8     8     0
   0.04099     0.59666     0.07104    -0.08262    -0.12541       8     8     0
   0.09666     0.59666     0.05647    -0.08328    -0.11196       8     8     0
   0.16894     0.59666     0.04026    -0.08911    -0.10143       8     8     0
   0.25000     0.59666     0.03057    -0.10053    -0.10068       8     8     0
   0.33106     0.59666     0.05677    -0.12150    -0.11467       8     8     0
   0.40334     0.59666     0.18684    -0.15654    -0.14018       8     8     0
   0.45901     0.59666     0.41880    -0.19449    -0.16234       8     8     0
   0.49204     0.59666     0.61105    -0.21537    -0.17411       8     8     0
   0.50000     0.59666     0.66040    -0.21910    -0.17692       8     8     0
   0.00000     0.66894     0.05826    -0.05871    -0.11668       8     8     0
   0.00796     0.66894     0.05648    -0.05904    -0.11405       8     8     0
   0.04099     0.66894     0.04822    -0.06189    -0.10420       8     8     0
   0.09666     0.66894     0.03553    -0.06826    -0.09105       8     8     0
   0.16894     0.66894     0.01905    -0.07984    -0.07829       8     8     0
   0.25000     0.66894    -0.00191    -0.09913    -0.06883       8     8     0
   0.33106     0.66894    -0.02037    -0.12954    -0.06436       8     8     0
   0.40334     0.66894    -0.00105    -0.17578    -0.06590       8     8     0
   0.45901     0.66894     0.10246    -0.22114    -0.07584       8     8     0
   0.49204     0.66894     0.23331    -0.24526    -0.08711       8     8     0
   0.50000     0.66894     0.27447    -0.25005    -0.09030       8     8     0
   0.00000     0.75000     0.03315    -0.03439    -0.08875       8     8     0
   0.00796     0.75000     0.03249    -0.03541    -0.08693       8     8     0
   0.04099     0.75000     0.02755    -0.04171    -0.07909       8     8     0
   0.09666     0.75000     0.01786    -0.05302    -0.06820       8     8     0
   0.16894     0.75000     0.00428    -0.06816    -0.05771       8     8     0
   0.25000     0.75000    -0.01627    -0.09076    -0.04801       8     8     0
   0.33106     0.75000    -0.04544    -0.12220    -0.03954       8     8     0
   0.40334     0.75000    -0.08074    -0.17008    -0.02907       8     8     0
   0.45901     0.75000    -0.09447    -0.22700    -0.01995       8     8     0
   0.49204     0.75000    -0.07318    -0.26449    -0.01804       8     8     0
   0.50000     0.75000    -0.06168    -0.27288    -0.01848       8     8     0
   0.00000     0.83106     0.01521    -0.01563    -0.06023       8     8     0
   0.00796     0.83106     0.01474    -0.01773    -0.05888       8     8     0
   0.04099     0.83106     0.01204    -0.02649    -0.05356       8     8     0
   0.09666     0.83106     0.00556    -0.04111    -0.04586       8     8     0
   0.16894     0.83106    -0.00535    -0.05931    -0.03845       8     8     0
   0.25000     0.83106    -0.02365    -0.08270    -0.03144       8     8     0
   0.33106     0.83106    -0.05168    -0.11387    -0.02430       8     8     0
   0.40334     0.83106    -0.09188    -0.15615    -0.01641       8     8     0
   0.45901     0.83106    -0.13996    -0.21021    -0.00613       8     8     0
   0.49204     0.83106    -0.17199    -0.25349     0.00164       8     8     0
   0.50000     0.83106    -0.17883    -0.26470     0.00339       8     8     0
   0.00000     0.90334     0.00519    -0.00499    -0.03450       8     8     0
   0.00796     0.90334     0.00483    -0.00774    -0.03368       8     8     0
   0.04099     0.90334     0.00333    -0.01797    -0.03063       8     8     0
   0.09666     0.90334    -0.00126    -0.03414    -0.02635       8     8     0
   0.16894     0.90334    -0.01046    -0.05419    -0.02193       8     8     0
   0.25000     0.90334    -0.02678    -0.07776    -0.01801       8     8     0
   0.33106     0.90334    -0.05315    -0.10833    -0.01400       8     8     0
   0.40334     0.90334    -0.09076    -0.14792    -0.00879       8     8     0
   0.45901     0.90334    -0.14023    -0.19669    -0.00225       8     8     0
   0.49204     0.90334    -0.18144    -0.23802     0.00314       8     8     0
   0.50000     0.90334    -0.19239    -0.24951     0.00461       8     8     0
   0.00000     0.95901     0.00103    -0.00074    -0.01459       8     8     0
   0.00796     0.95901     0.00080    -0.00369    -0.01424       8     8     0
   0.04099     0.95901    -0.00003    -0.01459    -0.01291       8     8     0
   0.09666     0.95901    -0.00393    -0.03142    -0.01118       8     8     0
   0.16894     0.95901    -0.01287    -0.05196    -0.00922       8     8     0
   0.25000     0.95901    -0.02834    -0.07609    -0.00740       8     8     0
   0.33106     0.95901    -0.05358    -0.10627    -0.00604       8     8     0
   0.40334     0.95901    -0.08930    -0.14395    -0.00388       8     8     0
   0.45901     0.95901    -0.13628    -0.19071    -0.00112       8     8     0
   0.49204     0.95901    -0.17783    -0.23079     0.00090       8     8     0
   0.50000     0.95901    -0.18955    -0.24193     0.00144       8     8     0
   0.00000     0.99204     0.00015     0.00015    -0.00284       8     8     0
   0.00796     0.99204    -0.00004    -0.00283    -0.00277       8     8     0
   0.04099     0.99204    -0.00070    -0.01389    -0.00252       8     8     0
   0.09666     0.99204    -0.00441    -0.03088    -0.00219       8     8     0
   0.16894     0.99204    -0.01332    -0.05143    -0.00182       8     8     0
   0.25000     0.99204    -0.02851    -0.07569    -0.00150       8     8     0
   0.33106     0.99204    -0.05357    -0.10583    -0.00120       8     8     0
   0.40334     0.99204    -0.08945    -0.14321    -0.00064       8     8     0
   0.45901     0.99204    -0.13567    -0.18988    -0.00001       8     8     0
   0.49204     0.99204    -0.17660    -0.22977     0.00037       8     8     0
   0.50000     0.99204    -0.18832    -0.24078     0.00046       8     8     0
   0.00000     1.00000     0.00014     0.00012    -0.00003       8     8     0
   0.00796     1.00000    -0.00003    -0.00284    -0.00005       8     8     0
   0.04099     1.00000    -0.00070    -0.01390    -0.00004       8     8     0
   0.09666     1.00000    -0.00441    -0.03088    -0.00003       8     8     0
   0.16894     1.00000    -0.01326    -0.05141    -0.00011       8     8     0
   0.25000     1.00000    -0.02822    -0.07557    -0.00035       8     8     0
   0.33106     1.00000    -0.05305    -0.10551    -0.00053       8     8     0
   0.40334     1.00000    -0.08944    -0.14324     0.00012       8     8     0
   0.45901     1.00000    -0.13664    -0.19055     0.00113       8     8     0
   0.49204     1.00000    -0.17807    -0.23059     0.00153       8     8     0
   0.50000     1.00000    -0.18985    -0.24157     0.00155       8     8     0
ZONE T= "IEL     3",  I=11,  J=11,  SOLUTIONTIME=   1.40020,  DATAPACKING = POINT
   0.50000     0.50000     0.82766    -0.21425    -0.21425       8     8     0
   0.50796     0.50000     0.83655    -0.21812    -0.21191       8     8     0
   0.54099     0.50000     0.83306    -0.21897    -0.20812       8     8     0
   0.59666     0.50000     0.66026    -0.17740    -0.21993       8     8     0
   0.66894     0.50000     0.26975    -0.08826    -0.25457       8     8     0
   0.75000     0.50000    -0.06494    -0.01626    -0.27611       8     8     0
   0.83106     0.50000    -0.17583     0.00241    -0.26162       8     8     0
   0.90334     0.50000    -0.18926     0.00344    -0.24627       8     8     0
   0.95901     0.50000    -0.18901     0.00121    -0.24152       8     8     0
   0.99204     0.50000    -0.18853     0.00041    -0.24121       8     8     0
   1.00000     0.50000    -0.19024     0.00168    -0.24221       8     8     0
   0.50000     0.50796     0.83655    -0.21191    -0.21812       8     8     0
   0.50796     0.50796     0.84925    -0.21604    -0.21604       8     8     0
   0.54099     0.50796     0.86234    -0.21799    -0.21291       8     8     0
   0.59666     0.50796     0.71134    -0.17961    -0.22287       8     8     0
   0.66894     0.50796     0.31930    -0.09397    -0.25438       8     8     0
   0.75000     0.50796    -0.04783    -0.01899    -0.28125       8     8     0
   0.83106     0.50796    -0.18547     0.00507    -0.27608       8     8     0
   0.90334     0.50796    -0.20374     0.00591    -0.26146       8     8     0
   0.95901     0.50796    -0.20191     0.00202    -0.25408       8     8     0
   0.99204     0.50796    -0.20070     0.00054    -0.25293       8     8     0
   1.00000     0.50796    -0.20223     0.00150    -0.25370       8     8     0
   0.50000     0.54099     0.83306    -0.20812    -0.21897       8     8     0
   0.50796     0.54099     0.86234    -0.21291    -0.21799       8     8     0
   0.54099     0.54099     0.95067    -0.21893    -0.21893       8     8     0
   0.59666     0.54099     0.91218    -0.18988    -0.23042       8     8     0
   0.66894     0.54099     0.54239    -0.11112    -0.26260       8     8     0
   0.75000     0.54099     0.05585    -0.02836    -0.30441       8     8     0
   0.83106     0.54099    -0.19401     0.00866    -0.31992       8     8     0
   0.90334     0.54099    -0.24936     0.01169    -0.31301       8     8     0
   0.95901     0.54099    -0.25561     0.00484    -0.30584       8     8     0
   0.99204     0.54099    -0.25515     0.00099    -0.30414       8     8     0
   1.00000     0.54099    -0.25638     0.00103    -0.30448       8     8     0
   0.50000     0.59666     0.66026    -0.21993    -0.17740       8     8     0
   0.50796     0.59666     0.71134    -0.22287    -0.17961       8     8     0
   0.54099     0.59666     0.91218    -0.23042    -0.18988       8     8     0
   0.59666     0.59666     1.13489    -0.21044    -0.21044       8     8     0
   0.66894     0.59666     0.99682    -0.14200    -0.24397       8     8     0
   0.75000     0.59666     0.41189    -0.06096    -0.29757       8     8     0
   0.83106     0.59666    -0.09360    -0.00572    -0.35422       8     8     0
   0.90334     0.59666    -0.28323     0.01168    -0.38115       8     8     0
   0.95901     0.59666    -0.33097     0.00829    -0.38608       8     8     0
   0.99204     0.59666    -0.33838     0.00142    -0.38553       8     8     0
   1.00000     0.59666    -0.33769    -0.00120    -0.38464       8     8     0
   0.50000     0.66894     0.26975    -0.25457    -0.08826       8     8     0
   0.50796     0.66894     0.31930    -0.25438    -0.09397       8     8     0
   0.54099     0.66894     0.54239    -0.26260    -0.11112       8     8     0
   0.59666     0.66894     0.99682    -0.24397    -0.14200       8     8     0
   0.66894     0.66894     1.39998    -0.17118    -0.17118       8     8     0
   0.75000     0.66894     1.15061    -0.11116    -0.19130       8     8     0
   0.83106     0.66894     0.43114    -0.06878    -0.25103       8     8     0
   0.90334     0.66894    -0.06705    -0.02808    -0.32368       8     8     0
   0.95901     0.66894    -0.24152    -0.00511    -0.36155       8     8     0
   0.99204     0.66894    -0.27622    -0.00115    -0.36920       8     8     0
   1.00000     0.66894    -0.27490    -0.00223    -0.36829       8     8     0
   0.50000     0.75000    -0.06494    -0.27611    -0.01626       8     8     0
   0.50796     0.75000    -0.04783    -0.28125    -0.01899       8     8     0
   0.54099     0.75000     0.05585    -0.30441    -0.02836       8     8     0
   0.59666     0.75000     0.41189    -0.29757    -0.06096       8     8     0
   0.66894     0.75000     1.15061    -0.19130    -0.11116       8     8     0
   0.75000     0.75000     1.69484    -0.09845    -0.09845       8     8     0
   0.83106     0.75000     1.38516    -0.10997    -0.05020       8     8     0
   0.90334     0.75000     0.71833    -0.10329    -0.06572       8     8     0
   0.95901     0.75000     0.35144    -0.05079    -0.10144       8     8     0
   0.99204     0.75000     0.26589    -0.01015    -0.11268       8     8     0
   1.00000     0.75000     0.26180     0.00121    -0.11460       8     8     0
   0.50000     0.83106    -0.17583    -0.26162     0.00241       8     8     0
   0.50796     0.83106    -0.18547    -0.27608     0.00507       8     8     0
   0.54099     0.83106    -0.19401    -0.31992     0.00866       8     8     0
   0.59666     0.83106    -0.09360    -0.35422    -0.00572       8     8     0
   0.66894     0.83106     0.43114    -0.25103    -0.06878       8     8     0
   0.75000     0.83106     1.38516    -0.05020    -0.10997       8     8     0
   0.83106     0.83106     1.93927    -0.01816    -0.01816       8     8     0
   0.90334     0.83106     1.78324    -0.07078     0.11230       8     8     0
   0.95901     0.83106     1.52999    -0.05095     0.17739       8     8     0
   0.99204     0.83106     1.46037    -0.01068     0.19131       8     8     0
   1.00000     0.83106     1.45527     0.00170     0.19073       8     8     0
   0.50000     0.90334    -0.18926    -0.24627     0.00344       8     8     0
   0.50796     0.90334    -0.20374    -0.26146     0.00591       8     8     0
   0.54099     0.90334    -0.24936    -0.31301     0.01169       8     8     0
   0.59666     0.90334    -0.28323    -0.38115     0.01168       8     8     0
   0.66894     0.90334    -0.06705    -0.32368    -0.02808       8     8     0
   0.75000     0.90334     0.71833    -0.06572    -0.10329       8     8     0
   0.83106     0.90334     1.78324     0.11230    -0.07078       8     8     0
   0.90334     0.90334     2.51709     0.09761     0.09761       8     8     0
   0.95901     0.90334     2.80853     0.04147     0.22452       8     8     0
   0.99204     0.90334     2.87078     0.00808     0.25754       8     8     0
   1.00000     0.90334     2.87298    -0.00031     0.26063       8     8     0
   0.50000     0.95901    -0.18901    -0.24152     0.00121       8     8     0
   0.50796     0.95901    -0.20191    -0.25408     0.00202       8     8     0
   0.54099     0.95901    -0.25561    -0.30584     0.00484       8     8     0
   0.59666     0.95901    -0.33097    -0.38608     0.00829       8     8     0
   0.66894     0.95901    -0.24152    -0.36155    -0.00511       8     8     0
   0.75000     0.95901     0.35144    -0.10144    -0.05079       8     8     0
   0.83106     0.95901     1.52999     0.17739    -0.05095       8     8     0
   0.90334     0.95901     2.80853     0.22452     0.04147       8     8     0
   0.95901     0.95901     3.54283     0.11956     0.11956       8     8     0
   0.99204     0.95901     3.71991     0.02443     0.14049       8     8     0
   1.00000     0.95901     3.72766    -0.00051     0.14308       8     8     0
   0.50000     0.99204    -0.18853    -0.24121     0.00041       8     8     0
   0.50796     0.99204    -0.20070    -0.25293     0.00054       8     8     0
   0.54099     0.99204    -0.25515    -0.30414     0.00099       8     8     0
   0.59666     0.99204    -0.33838    -0.38553     0.00142       8     8     0
   0.66894     0.99204    -0.27622    -0.36920    -0.00115       8     8     0
   0.75000     0.99204     0.26589    -0.11268    -0.01015       8     8     0
   0.83106     0.99204     1.46037     0.19131    -0.01068       8     8     0
   0.90334     0.99204     2.87078     0.25754     0.00808       8     8     0
   0.95901     0.99204     3.71991     0.14049     0.02443       8     8     0
   0.99204     0.99204     3.92715     0.02887     0.02887       8     8     0
   1.00000     0.99204     3.93618    -0.00032     0.02942       8     8     0
   0.50000     1.00000    -0.19024    -0.24221     0.00168       8     8     0
   0.50796     1.00000    -0.20223    -0.25370     0.00150       8     8     0
   0.54099     1.00000    -0.25638    -0.30448     0.00103       8     8     0
   0.59666     1.00000    -0.33769    -0.38464    -0.00120       8     8     0
   0.66894     1.00000    -0.27490    -0.36829    -0.00223       8     8     0
   0.75000     1.00000     0.26180    -0.11460     0.00121       8     8     0
   0.83106     1.00000     1.45527     0.19073     0.00170       8     8     0
   0.90334     1.00000     2.87298     0.26063    -0.00031       8     8     0
   0.95901     1.00000     3.72766     0.14308    -0.00051       8     8     0
   0.99204     1.00000     3.93618     0.02942    -0.00032       8     8     0
   1.00000     1.00000     3.94527    -0.00032    -0.00032       8     8     0
ZONE T= "IEL     4",  I=11,  J=11,  SOLUTIONTIME=   1.40020,  DATAPACKING = POINT
   0.50000     0.00000     0.11542    -0.15539    -0.11517       8     8     0
   0.50796     0.00000     0.11376    -0.15522    -0.11339       8     8     0
   0.54099     0.00000     0.10460    -0.15185    -0.10381       8     8     0
   0.59666     0.00000     0.08482    -0.13931    -0.08402       8     8     0
   0.66894     0.00000     0.05826    -0.11668    -0.05871       8     8     0
   0.75000     0.00000     0.03315    -0.08875    -0.03439       8     8     0
   0.83106     0.00000     0.01521    -0.06023    -0.01563       8     8     0
   0.90334     0.00000     0.00519    -0.03450    -0.00499       8     8     0
   0.95901     0.00000     0.00103    -0.01459    -0.00074       8     8     0
   0.99204     0.00000     0.00015    -0.00284     0.00015       8     8     0
   1.00000     0.00000     0.00014    -0.00003     0.00012       8     8     0
   0.50000     0.00796     0.11300    -0.15392    -0.11310       8     8     0
   0.50796     0.00796     0.11111    -0.15347    -0.11148       8     8     0
   0.54099     0.00796     0.10131    -0.14922    -0.10260       8     8     0
   0.59666     0.00796     0.08166    -0.13615    -0.08375       8     8     0
   0.66894     0.00796     0.05648    -0.11405    -0.05904       8     8     0
   0.75000     0.00796     0.03249    -0.08693    -0.03541       8     8     0
   0.83106     0.00796     0.01474    -0.05888    -0.01773       8     8     0
   0.90334     0.00796     0.00483    -0.03368    -0.00774       8     8     0
   0.95901     0.00796     0.00080    -0.01424    -0.00369       8     8     0
   0.99204     0.00796    -0.00004    -0.00277    -0.00283       8     8     0
   1.00000     0.00796    -0.00003    -0.00005    -0.00284       8     8     0
   0.50000     0.04099     0.10536    -0.14871    -0.10538       8     8     0
   0.50796     0.04099     0.10277    -0.14728    -0.10433       8     8     0
   0.54099     0.04099     0.09108    -0.14011    -0.09779       8     8     0
   0.59666     0.04099     0.07104    -0.12541    -0.08262       8     8     0
   0.66894     0.04099     0.04822    -0.10420    -0.06189       8     8     0
   0.75000     0.04099     0.02755    -0.07909    -0.04171       8     8     0
   0.83106     0.04099     0.01204    -0.05356    -0.02649       8     8     0
   0.90334     0.04099     0.00333    -0.03063    -0.01797       8     8     0
   0.95901     0.04099    -0.00003    -0.01291    -0.01459       8     8     0
   0.99204     0.04099    -0.00070    -0.00252    -0.01389       8     8     0
   1.00000     0.04099    -0.00070    -0.00004    -0.01390       8     8     0
   0.50000     0.09666     0.09669    -0.14538    -0.09500       8     8     0
   0.50796     0.09666     0.09278    -0.14246    -0.09492       8     8     0
   0.54099     0.09666     0.07761    -0.13034    -0.09250       8     8     0
