TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.47020,  DATAPACKING = POINT
   0.00000     0.00000     0.00046    -0.00041    -0.00041       8     8     0
   0.00796     0.00000     0.00058    -0.00049    -0.00053       8     8     0
   0.04099     0.00000     0.00146    -0.00097    -0.00140       8     8     0
   0.09666     0.00000     0.00427    -0.00344    -0.00425       8     8     0
   0.16894     0.00000     0.01882    -0.01870    -0.01870       8     8     0
   0.25000     0.00000     0.05767    -0.06247    -0.05750       8     8     0
   0.33106     0.00000     0.09875    -0.11537    -0.09894       8     8     0
   0.40334     0.00000     0.11070    -0.14065    -0.11089       8     8     0
   0.45901     0.00000     0.10343    -0.14248    -0.10324       8     8     0
   0.49204     0.00000     0.09518    -0.13862    -0.09491       8     8     0
   0.50000     0.00000     0.09259    -0.13693    -0.09235       8     8     0
   0.00000     0.00796     0.00058    -0.00053    -0.00049       8     8     0
   0.00796     0.00796     0.00071    -0.00063    -0.00063       8     8     0
   0.04099     0.00796     0.00168    -0.00123    -0.00152       8     8     0
   0.09666     0.00796     0.00502    -0.00419    -0.00431       8     8     0
   0.16894     0.00796     0.02137    -0.02136    -0.01848       8     8     0
   0.25000     0.00796     0.06171    -0.06702    -0.05632       8     8     0
   0.33106     0.00796     0.10098    -0.11837    -0.09669       8     8     0
   0.40334     0.00796     0.10984    -0.14042    -0.10869       8     8     0
   0.45901     0.00796     0.10117    -0.14053    -0.10171       8     8     0
   0.49204     0.00796     0.09265    -0.13617    -0.09384       8     8     0
   0.50000     0.00796     0.09003    -0.13441    -0.09141       8     8     0
   0.00000     0.04099     0.00146    -0.00140    -0.00097       8     8     0
   0.00796     0.04099     0.00168    -0.00152    -0.00123       8     8     0
   0.04099     0.04099     0.00323    -0.00242    -0.00242       8     8     0
   0.09666     0.04099     0.00878    -0.00706    -0.00527       8     8     0
   0.16894     0.04099     0.03254    -0.03153    -0.01784       8     8     0
   0.25000     0.04099     0.07918    -0.08446    -0.05152       8     8     0
   0.33106     0.04099     0.11107    -0.12976    -0.08857       8     8     0
   0.40334     0.04099     0.10723    -0.14016    -0.10075       8     8     0
   0.45901     0.04099     0.09269    -0.13459    -0.09559       8     8     0
   0.49204     0.04099     0.08276    -0.12841    -0.08932       8     8     0
   0.50000     0.04099     0.07987    -0.12623    -0.08736       8     8     0
   0.00000     0.09666     0.00427    -0.00425    -0.00344       8     8     0
   0.00796     0.09666     0.00502    -0.00431    -0.00419       8     8     0
   0.04099     0.09666     0.00878    -0.00527    -0.00706       8     8     0
   0.09666     0.09666     0.01866    -0.01134    -0.01134       8     8     0
   0.16894     0.09666     0.05302    -0.04502    -0.02019       8     8     0
   0.25000     0.09666     0.10916    -0.10975    -0.04419       8     8     0
   0.33106     0.09666     0.13178    -0.14894    -0.07644       8     8     0
   0.40334     0.09666     0.10984    -0.14203    -0.09223       8     8     0
   0.45901     0.09666     0.08579    -0.12702    -0.09112       8     8     0
   0.49204     0.09666     0.07249    -0.11788    -0.08682       8     8     0
   0.50000     0.09666     0.06873    -0.11495    -0.08541       8     8     0
   0.00000     0.16894     0.01882    -0.01870    -0.01870       8     8     0
   0.00796     0.16894     0.02137    -0.01848    -0.02136       8     8     0
   0.04099     0.16894     0.03254    -0.01784    -0.03153       8     8     0
   0.09666     0.16894     0.05302    -0.02019    -0.04502       8     8     0
   0.16894     0.16894     0.10277    -0.05462    -0.05462       8     8     0
   0.25000     0.16894     0.17489    -0.12977    -0.06418       8     8     0
   0.33106     0.16894     0.18978    -0.17098    -0.08174       8     8     0
   0.40334     0.16894     0.13837    -0.14968    -0.09522       8     8     0
   0.45901     0.16894     0.09286    -0.12265    -0.09627       8     8     0
   0.49204     0.16894     0.07087    -0.10863    -0.09342       8     8     0
   0.50000     0.16894     0.06502    -0.10437    -0.09258       8     8     0
   0.00000     0.25000     0.05767    -0.05750    -0.06247       8     8     0
   0.00796     0.25000     0.06171    -0.05632    -0.06702       8     8     0
