TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.22020,  DATAPACKING = POINT
   0.00000     0.00000     0.03756     0.02824     0.02824       8     8     0
   0.00796     0.00000     0.04297     0.03145     0.03121       8     8     0
   0.04099     0.00000     0.08030     0.05708     0.05669       8     8     0
   0.09666     0.00000     0.19955     0.14134     0.14081       8     8     0
   0.16894     0.00000     0.49409     0.34926     0.34888       8     8     0
   0.25000     0.00000     0.87899     0.62156     0.62222       8     8     0
   0.33106     0.00000     0.98692     0.69785     0.69771       8     8     0
   0.40334     0.00000     0.74539     0.52710     0.52689       8     8     0
   0.45901     0.00000     0.46955     0.33179     0.33249       8     8     0
   0.49204     0.00000     0.32344     0.22943     0.22774       8     8     0
   0.50000     0.00000     0.29092     0.20719     0.20406       8     8     0
   0.00000     0.00796     0.04297     0.03121     0.03145       8     8     0
   0.00796     0.00796     0.04857     0.03450     0.03450       8     8     0
   0.04099     0.00796     0.09185     0.06462     0.06471       8     8     0
   0.09666     0.00796     0.22671     0.16059     0.16065       8     8     0
   0.16894     0.00796     0.53446     0.37779     0.37762       8     8     0
   0.25000     0.00796     0.90572     0.64044     0.64074       8     8     0
   0.33106     0.00796     0.97387     0.68872     0.68840       8     8     0
   0.40334     0.00796     0.70769     0.50031     0.50051       8     8     0
   0.45901     0.00796     0.43193     0.30536     0.30569       8     8     0
   0.49204     0.00796     0.29215     0.20699     0.20600       8     8     0
   0.50000     0.00796     0.26196     0.18593     0.18454       8     8     0
   0.00000     0.04099     0.08030     0.05669     0.05708       8     8     0
   0.00796     0.04099     0.09185     0.06471     0.06462       8     8     0
   0.04099     0.04099     0.16218     0.11419     0.11419       8     8     0
   0.09666     0.04099     0.35120     0.24849     0.24854       8     8     0
   0.16894     0.04099     0.69983     0.49493     0.49484       8     8     0
   0.25000     0.04099     0.98523     0.69642     0.69676       8     8     0
   0.33106     0.04099     0.88076     0.62314     0.62253       8     8     0
   0.40334     0.04099     0.54199     0.38287     0.38348       8     8     0
   0.45901     0.04099     0.29116     0.20615     0.20589       8     8     0
   0.49204     0.04099     0.18269     0.12908     0.12912       8     8     0
   0.50000     0.04099     0.16177     0.11343     0.11472       8     8     0
   0.00000     0.09666     0.19955     0.14081     0.14134       8     8     0
   0.00796     0.09666     0.22671     0.16065     0.16059       8     8     0
   0.04099     0.09666     0.35120     0.24854     0.24849       8     8     0
   0.09666     0.09666     0.61597     0.43530     0.43530       8     8     0
   0.16894     0.09666     0.93063     0.65838     0.65794       8     8     0
   0.25000     0.09666     0.95745     0.67670     0.67718       8     8     0
   0.33106     0.09666     0.62618     0.44305     0.44277       8     8     0
   0.40334     0.09666     0.29083     0.20541     0.20562       8     8     0
   0.45901     0.09666     0.12693     0.08992     0.08978       8     8     0
   0.49204     0.09666     0.06971     0.04928     0.04917       8     8     0
   0.50000     0.09666     0.06033     0.04187     0.04248       8     8     0
   0.00000     0.16894     0.49409     0.34888     0.34926       8     8     0
   0.00796     0.16894     0.53446     0.37762     0.37779       8     8     0
   0.04099     0.16894     0.69983     0.49484     0.49493       8     8     0
   0.09666     0.16894     0.93063     0.65794     0.65838       8     8     0
   0.16894     0.16894     0.97534     0.68970     0.68970       8     8     0
   0.25000     0.16894     0.66994     0.47378     0.47355       8     8     0
   0.33106     0.16894     0.29159     0.20609     0.20622       8     8     0
   0.40334     0.16894     0.09446     0.06688     0.06686       8     8     0
   0.45901     0.16894     0.03134     0.02211     0.02212       8     8     0
   0.49204     0.16894     0.01432     0.01018     0.01015       8     8     0
   0.50000     0.16894     0.01170     0.00852     0.00837       8     8     0
   0.00000     0.25000     0.87899     0.62222     0.62156       8     8     0
   0.00796     0.25000     0.90572     0.64074     0.64044       8     8     0
   0.04099     0.25000     0.98523     0.69676     0.69642       8     8     0
   0.09666     0.25000     0.95745     0.67718     0.67670       8     8     0
   0.16894     0.25000     0.66994     0.47355     0.47378       8     8     0
   0.25000     0.25000     0.29202     0.20662     0.20662       8     8     0
   0.33106     0.25000     0.07993     0.05642     0.05648       8     8     0
   0.40334     0.25000     0.01774     0.01262     0.01249       8     8     0
   0.45901     0.25000     0.00393     0.00273     0.00280       8     8     0
   0.49204     0.25000     0.00168     0.00120     0.00118       8     8     0
   0.50000     0.25000     0.00104     0.00105     0.00069       8     8     0
   0.00000     0.33106     0.98692     0.69771     0.69785       8     8     0
   0.00796     0.33106     0.97387     0.68840     0.68872       8     8     0
   0.04099     0.33106     0.88076     0.62253     0.62314       8     8     0
   0.09666     0.33106     0.62618     0.44277     0.44305       8     8     0
   0.16894     0.33106     0.29159     0.20622     0.20609       8     8     0
   0.25000     0.33106     0.07993     0.05648     0.05642       8     8     0
   0.33106     0.33106     0.01440     0.01022     0.01022       8     8     0
   0.40334     0.33106     0.00201     0.00139     0.00146       8     8     0
   0.45901     0.33106     0.00028     0.00022     0.00019       8     8     0
   0.49204     0.33106     0.00015     0.00009     0.00011       8     8     0
   0.50000     0.33106     0.00015     0.00001     0.00012       8     8     0
   0.00000     0.40334     0.74539     0.52689     0.52710       8     8     0
   0.00796     0.40334     0.70769     0.50051     0.50031       8     8     0
   0.04099     0.40334     0.54199     0.38348     0.38287       8     8     0
   0.09666     0.40334     0.29083     0.20562     0.20541       8     8     0
   0.16894     0.40334     0.09446     0.06686     0.06688       8     8     0
   0.25000     0.40334     0.01774     0.01249     0.01262       8     8     0
   0.33106     0.40334     0.00201     0.00146     0.00139       8     8     0
   0.40334     0.40334    -0.00000    -0.00003    -0.00003       8     8     0
   0.45901     0.40334     0.00015     0.00013     0.00012       8     8     0
   0.49204     0.40334    -0.00001    -0.00002    -0.00000       8     8     0
   0.50000     0.40334     0.00013    -0.00006     0.00008       8     8     0
   0.00000     0.45901     0.46955     0.33249     0.33179       8     8     0
   0.00796     0.45901     0.43193     0.30569     0.30536       8     8     0
   0.04099     0.45901     0.29116     0.20589     0.20615       8     8     0
   0.09666     0.45901     0.12693     0.08978     0.08992       8     8     0
   0.16894     0.45901     0.03134     0.02212     0.02211       8     8     0
   0.25000     0.45901     0.00393     0.00280     0.00273       8     8     0
   0.33106     0.45901     0.00028     0.00019     0.00022       8     8     0
   0.40334     0.45901     0.00015     0.00012     0.00013       8     8     0
   0.45901     0.45901     0.00004     0.00002     0.00002       8     8     0
   0.49204     0.45901    -0.00006    -0.00004    -0.00005       8     8     0
   0.50000     0.45901    -0.00008     0.00000    -0.00006       8     8     0
   0.00000     0.49204     0.32344     0.22774     0.22943       8     8     0
   0.00796     0.49204     0.29215     0.20600     0.20699       8     8     0
   0.04099     0.49204     0.18269     0.12912     0.12908       8     8     0
   0.09666     0.49204     0.06971     0.04917     0.04928       8     8     0
   0.16894     0.49204     0.01432     0.01015     0.01018       8     8     0
   0.25000     0.49204     0.00168     0.00118     0.00120       8     8     0
   0.33106     0.49204     0.00015     0.00011     0.00009       8     8     0
   0.40334     0.49204    -0.00001    -0.00000    -0.00002       8     8     0
   0.45901     0.49204    -0.00006    -0.00005    -0.00004       8     8     0
   0.49204     0.49204     0.00000     0.00001     0.00001       8     8     0
   0.50000     0.49204     0.00002    -0.00000     0.00003       8     8     0
   0.00000     0.50000     0.29092     0.20406     0.20719       8     8     0
   0.00796     0.50000     0.26196     0.18454     0.18593       8     8     0
   0.04099     0.50000     0.16177     0.11472     0.11343       8     8     0
   0.09666     0.50000     0.06033     0.04248     0.04187       8     8     0
   0.16894     0.50000     0.01170     0.00837     0.00852       8     8     0
   0.25000     0.50000     0.00104     0.00069     0.00105       8     8     0
   0.33106     0.50000     0.00015     0.00012     0.00001       8     8     0
   0.40334     0.50000     0.00013     0.00008    -0.00006       8     8     0
   0.45901     0.50000    -0.00008    -0.00006     0.00000       8     8     0
   0.49204     0.50000     0.00002     0.00003    -0.00000       8     8     0
   0.50000     0.50000     0.00009    -0.00005    -0.00005       8     8     0
ZONE T= "IEL     2",  I=11,  J=11,  SOLUTIONTIME=   0.22020,  DATAPACKING = POINT
   0.00000     0.50000     0.29187     0.20595     0.20625       8     8     0
   0.00796     0.50000     0.26246     0.18515     0.18557       8     8     0
   0.04099     0.50000     0.16130     0.11378     0.11419       8     8     0
   0.09666     0.50000     0.05994     0.04234     0.04245       8     8     0
   0.16894     0.50000     0.01189     0.00837     0.00842       8     8     0
   0.25000     0.50000     0.00121     0.00088     0.00084       8     8     0
   0.33106     0.50000     0.00009     0.00005     0.00005       8     8     0
   0.40334     0.50000     0.00004     0.00004     0.00004       8     8     0
   0.45901     0.50000    -0.00004    -0.00003    -0.00004       8     8     0
   0.49204     0.50000    -0.00000    -0.00001     0.00001       8     8     0
   0.50000     0.50000    -0.00001     0.00002     0.00003       8     8     0
   0.00000     0.50796     0.26241     0.18535     0.18539       8     8     0
   0.00796     0.50796     0.23488     0.16582     0.16602       8     8     0
   0.04099     0.50796     0.14170     0.09998     0.10026       8     8     0
   0.09666     0.50796     0.05101     0.03604     0.03610       8     8     0
   0.16894     0.50796     0.00966     0.00682     0.00683       8     8     0
   0.25000     0.50796     0.00095     0.00070     0.00067       8     8     0
   0.33106     0.50796     0.00009     0.00005     0.00006       8     8     0
   0.40334     0.50796     0.00003     0.00002     0.00002       8     8     0
   0.45901     0.50796    -0.00004    -0.00003    -0.00003       8     8     0
   0.49204     0.50796     0.00001     0.00000     0.00001       8     8     0
   0.50000     0.50796    -0.00000     0.00002     0.00001       8     8     0
   0.00000     0.54099     0.16098     0.11399     0.11375       8     8     0
   0.00796     0.54099     0.14143     0.10009     0.09995       8     8     0
   0.04099     0.54099     0.07910     0.05592     0.05590       8     8     0
   0.09666     0.54099     0.02496     0.01768     0.01762       8     8     0
   0.16894     0.54099     0.00395     0.00280     0.00277       8     8     0
   0.25000     0.54099     0.00038     0.00027     0.00027       8     8     0
   0.33106     0.54099     0.00003     0.00001     0.00003       8     8     0
   0.40334     0.54099    -0.00000     0.00000    -0.00000       8     8     0
   0.45901     0.54099    -0.00001    -0.00001    -0.00001       8     8     0
   0.49204     0.54099     0.00002     0.00002     0.00001       8     8     0
   0.50000     0.54099    -0.00001     0.00002    -0.00002       8     8     0
   0.00000     0.59666     0.05963     0.04222     0.04219       8     8     0
   0.00796     0.59666     0.05078     0.03596     0.03592       8     8     0
   0.04099     0.59666     0.02494     0.01769     0.01763       8     8     0
   0.09666     0.59666     0.00630     0.00448     0.00445       8     8     0
   0.16894     0.59666     0.00081     0.00057     0.00058       8     8     0
   0.25000     0.59666     0.00008     0.00005     0.00006       8     8     0
   0.33106     0.59666    -0.00002    -0.00001    -0.00001       8     8     0
   0.40334     0.59666     0.00000     0.00000     0.00000       8     8     0
   0.45901     0.59666    -0.00000    -0.00000    -0.00000       8     8     0
   0.49204     0.59666     0.00000     0.00000     0.00000       8     8     0
