TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.67020,  DATAPACKING = POINT
   0.00000     0.00000     0.04775    -0.04773    -0.04773       8     8     0
   0.00796     0.00000     0.05329    -0.05055    -0.05327       8     8     0
   0.04099     0.00000     0.07743    -0.06344    -0.07743       8     8     0
   0.09666     0.00000     0.11774    -0.08685    -0.11775       8     8     0
   0.16894     0.00000     0.15424    -0.10788    -0.15418       8     8     0
   0.25000     0.00000     0.16257    -0.11034    -0.16250       8     8     0
   0.33106     0.00000     0.14366    -0.10024    -0.14382       8     8     0
   0.40334     0.00000     0.11503    -0.09053    -0.11528       8     8     0
   0.45901     0.00000     0.09056    -0.08396    -0.09068       8     8     0
   0.49204     0.00000     0.07680    -0.08034    -0.07681       8     8     0
   0.50000     0.00000     0.07373    -0.07952    -0.07370       8     8     0
   0.00000     0.00796     0.05329    -0.05327    -0.05055       8     8     0
   0.00796     0.00796     0.05912    -0.05624    -0.05624       8     8     0
   0.04099     0.00796     0.08421    -0.06952    -0.08089       8     8     0
   0.09666     0.00796     0.12504    -0.09225    -0.12191       8     8     0
   0.16894     0.00796     0.16084    -0.11050    -0.15952       8     8     0
   0.25000     0.00796     0.16875    -0.10966    -0.16938       8     8     0
   0.33106     0.00796     0.15040    -0.09755    -0.15155       8     8     0
   0.40334     0.00796     0.12153    -0.08692    -0.12256       8     8     0
   0.45901     0.00796     0.09593    -0.08027    -0.09680       8     8     0
   0.49204     0.00796     0.08120    -0.07689    -0.08206       8     8     0
   0.50000     0.00796     0.07784    -0.07613    -0.07875       8     8     0
   0.00000     0.04099     0.07743    -0.07743    -0.06344       8     8     0
   0.00796     0.04099     0.08421    -0.08089    -0.06952       8     8     0
   0.04099     0.04099     0.11245    -0.09541    -0.09541       8     8     0
   0.09666     0.04099     0.15477    -0.11552    -0.13859       8     8     0
   0.16894     0.04099     0.18800    -0.12299    -0.18115       8     8     0
   0.25000     0.04099     0.19567    -0.10870    -0.19907       8     8     0
   0.33106     0.04099     0.18192    -0.08714    -0.18806       8     8     0
   0.40334     0.04099     0.15464    -0.07143    -0.16009       8     8     0
   0.45901     0.04099     0.12581    -0.06350    -0.13054       8     8     0
   0.49204     0.04099     0.10733    -0.06053    -0.11197       8     8     0
   0.50000     0.04099     0.10283    -0.05991    -0.10765       8     8     0
   0.00000     0.09666     0.11774    -0.11775    -0.08685       8     8     0
   0.00796     0.09666     0.12504    -0.12191    -0.09225       8     8     0
   0.04099     0.09666     0.15477    -0.13859    -0.11552       8     8     0
