TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   1.74020,  DATAPACKING = POINT
   0.00000     0.00000     0.10259    -0.10261    -0.10261       8     8     0
   0.00796     0.00000     0.10892    -0.10573    -0.10894       8     8     0
   0.04099     0.00000     0.13398    -0.11748    -0.13400       8     8     0
   0.09666     0.00000     0.16867    -0.12967    -0.16866       8     8     0
   0.16894     0.00000     0.19615    -0.12756    -0.19611       8     8     0
   0.25000     0.00000     0.20782    -0.10752    -0.20780       8     8     0
   0.33106     0.00000     0.20430    -0.08124    -0.20420       8     8     0
   0.40334     0.00000     0.18614    -0.05987    -0.18607       8     8     0
   0.45901     0.00000     0.16141    -0.04827    -0.16154       8     8     0
   0.49204     0.00000     0.14299    -0.04399    -0.14324       8     8     0
   0.50000     0.00000     0.13819    -0.04313    -0.13846       8     8     0
   0.00000     0.00796     0.10892    -0.10894    -0.10573       8     8     0
   0.00796     0.00796     0.11510    -0.11200    -0.11200       8     8     0
   0.04099     0.00796     0.13932    -0.12324    -0.13681       8     8     0
   0.09666     0.00796     0.17221    -0.13383    -0.17132       8     8     0
   0.16894     0.00796     0.19824    -0.12962    -0.19947       8     8     0
   0.25000     0.00796     0.21063    -0.10805    -0.21308       8     8     0
   0.33106     0.00796     0.20975    -0.08027    -0.21232       8     8     0
   0.40334     0.00796     0.19462    -0.05715    -0.19666       8     8     0
   0.45901     0.00796     0.17182    -0.04417    -0.17312       8     8     0
   0.49204     0.00796     0.15399    -0.03922    -0.15486       8     8     0
   0.50000     0.00796     0.14924    -0.03825    -0.15003       8     8     0
   0.00000     0.04099     0.13398    -0.13400    -0.11748       8     8     0
   0.00796     0.04099     0.13932    -0.13681    -0.12324       8     8     0
   0.04099     0.04099     0.15920    -0.14608    -0.14608       8     8     0
   0.09666     0.04099     0.18352    -0.15096    -0.17876       8     8     0
   0.16894     0.04099     0.20202    -0.13937    -0.20818       8     8     0
   0.25000     0.04099     0.21589    -0.11263    -0.22834       8     8     0
   0.33106     0.04099     0.22606    -0.07943    -0.23936       8     8     0
   0.40334     0.04099     0.22574    -0.04873    -0.23656       8     8     0
   0.45901     0.04099     0.21424    -0.02890    -0.22134       8     8     0
   0.49204     0.04099     0.20123    -0.02020    -0.20607       8     8     0
   0.50000     0.04099     0.19727    -0.01843    -0.20167       8     8     0
   0.00000     0.09666     0.16867    -0.16866    -0.12967       8     8     0
   0.00796     0.09666     0.17221    -0.17132    -0.13383       8     8     0
   0.04099     0.09666     0.18352    -0.17876    -0.15096       8     8     0
   0.09666     0.09666     0.19095    -0.17708    -0.17708       8     8     0
   0.16894     0.09666     0.19132    -0.15720    -0.20308       8     8     0
   0.25000     0.09666     0.19874    -0.12672    -0.22629       8     8     0
   0.33106     0.09666     0.21913    -0.09050    -0.25068       8     8     0
   0.40334     0.09666     0.24299    -0.05112    -0.27170       8     8     0
   0.45901     0.09666     0.25871    -0.01897    -0.28110       8     8     0
   0.49204     0.09666     0.26304    -0.00078    -0.28074       8     8     0
   0.50000     0.09666     0.26308     0.00346    -0.27972       8     8     0
   0.00000     0.16894     0.19615    -0.19611    -0.12756       8     8     0
   0.00796     0.16894     0.19824    -0.19947    -0.12962       8     8     0
   0.04099     0.16894     0.20202    -0.20818    -0.13937       8     8     0
   0.09666     0.16894     0.19132    -0.20308    -0.15720       8     8     0
   0.16894     0.16894     0.16532    -0.17616    -0.17616       8     8     0
   0.25000     0.16894     0.15036    -0.14539    -0.19227       8     8     0
   0.33106     0.16894     0.16011    -0.11649    -0.21399       8     8     0
   0.40334     0.16894     0.18895    -0.08179    -0.24561       8     8     0
   0.45901     0.16894     0.22486    -0.04621    -0.27766       8     8     0
   0.49204     0.16894     0.24991    -0.02081    -0.29808       8     8     0
   0.50000     0.16894     0.25588    -0.01403    -0.30291       8     8     0
   0.00000     0.25000     0.20782    -0.20780    -0.10752       8     8     0
   0.00796     0.25000     0.21063    -0.21308    -0.10805       8     8     0
   0.04099     0.25000     0.21589    -0.22834    -0.11263       8     8     0
   0.09666     0.25000     0.19874    -0.22629    -0.12672       8     8     0
   0.16894     0.25000     0.15036    -0.19227    -0.14539       8     8     0
   0.25000     0.25000     0.10696    -0.15646    -0.15646       8     8     0
   0.33106     0.25000     0.09070    -0.13640    -0.16365       8     8     0
   0.40334     0.25000     0.09433    -0.11841    -0.17888       8     8     0
   0.45901     0.25000     0.11425    -0.09865    -0.20287       8     8     0
   0.49204     0.25000     0.13531    -0.08153    -0.22435       8     8     0
   0.50000     0.25000     0.14108    -0.07611    -0.23051       8     8     0
   0.00000     0.33106     0.20430    -0.20420    -0.08124       8     8     0
   0.00796     0.33106     0.20975    -0.21232    -0.08027       8     8     0
   0.04099     0.33106     0.22606    -0.23936    -0.07943       8     8     0
   0.09666     0.33106     0.21913    -0.25068    -0.09050       8     8     0
   0.16894     0.33106     0.16011    -0.21399    -0.11649       8     8     0
   0.25000     0.33106     0.09070    -0.16365    -0.13640       8     8     0
   0.33106     0.33106     0.05337    -0.13996    -0.13996       8     8     0
   0.40334     0.33106     0.03583    -0.13134    -0.14043       8     8     0
   0.45901     0.33106     0.03041    -0.12719    -0.14492       8     8     0
   0.49204     0.33106     0.03163    -0.12337    -0.15155       8     8     0
   0.50000     0.33106     0.03190    -0.12137    -0.15404       8     8     0
   0.00000     0.40334     0.18614    -0.18607    -0.05987       8     8     0
   0.00796     0.40334     0.19462    -0.19666    -0.05715       8     8     0
   0.04099     0.40334     0.22574    -0.23656    -0.04873       8     8     0
   0.09666     0.40334     0.24299    -0.27170    -0.05112       8     8     0
   0.16894     0.40334     0.18895    -0.24561    -0.08179       8     8     0
   0.25000     0.40334     0.09433    -0.17888    -0.11841       8     8     0
   0.33106     0.40334     0.03583    -0.14043    -0.13134       8     8     0
   0.40334     0.40334     0.00942    -0.13025    -0.13025       8     8     0
   0.45901     0.40334    -0.00601    -0.12914    -0.12745       8     8     0
   0.49204     0.40334    -0.01376    -0.13044    -0.12630       8     8     0
   0.50000     0.40334    -0.01599    -0.13038    -0.12654       8     8     0
   0.00000     0.45901     0.16141    -0.16154    -0.04827       8     8     0
   0.00796     0.45901     0.17182    -0.17312    -0.04417       8     8     0
   0.04099     0.45901     0.21424    -0.22134    -0.02890       8     8     0
   0.09666     0.45901     0.25871    -0.28110    -0.01897       8     8     0
   0.16894     0.45901     0.22486    -0.27766    -0.04621       8     8     0
   0.25000     0.45901     0.11425    -0.20287    -0.09865       8     8     0
   0.33106     0.45901     0.03041    -0.14492    -0.12719       8     8     0
   0.40334     0.45901    -0.00601    -0.12745    -0.12914       8     8     0
   0.45901     0.45901    -0.02522    -0.12513    -0.12513       8     8     0
   0.49204     0.45901    -0.03428    -0.12775    -0.12219       8     8     0
   0.50000     0.45901    -0.03640    -0.12872    -0.12161       8     8     0
   0.00000     0.49204     0.14299    -0.14324    -0.04399       8     8     0
   0.00796     0.49204     0.15399    -0.15486    -0.03922       8     8     0
   0.04099     0.49204     0.20123    -0.20607    -0.02020       8     8     0
   0.09666     0.49204     0.26304    -0.28074    -0.00078       8     8     0
   0.16894     0.49204     0.24991    -0.29808    -0.02081       8     8     0
   0.25000     0.49204     0.13531    -0.22435    -0.08153       8     8     0
   0.33106     0.49204     0.03163    -0.15155    -0.12337       8     8     0
   0.40334     0.49204    -0.01376    -0.12630    -0.13044       8     8     0
   0.45901     0.49204    -0.03428    -0.12219    -0.12775       8     8     0
   0.49204     0.49204    -0.04327    -0.12466    -0.12466       8     8     0
   0.50000     0.49204    -0.04496    -0.12608    -0.12363       8     8     0
   0.00000     0.50000     0.13819    -0.13846    -0.04313       8     8     0
   0.00796     0.50000     0.14924    -0.15003    -0.03825       8     8     0
   0.04099     0.50000     0.19727    -0.20167    -0.01843       8     8     0
   0.09666     0.50000     0.26308    -0.27972     0.00346       8     8     0
   0.16894     0.50000     0.25588    -0.30291    -0.01403       8     8     0
   0.25000     0.50000     0.14108    -0.23051    -0.07611       8     8     0
   0.33106     0.50000     0.03190    -0.15404    -0.12137       8     8     0
   0.40334     0.50000    -0.01599    -0.12654    -0.13038       8     8     0
   0.45901     0.50000    -0.03640    -0.12161    -0.12872       8     8     0
   0.49204     0.50000    -0.04496    -0.12363    -0.12608       8     8     0
   0.50000     0.50000    -0.04640    -0.12506    -0.12506       8     8     0
ZONE T= "IEL     2",  I=11,  J=11,  SOLUTIONTIME=   1.74020,  DATAPACKING = POINT
   0.00000     0.50000     0.13821    -0.13851    -0.04325       8     8     0
   0.00796     0.50000     0.14930    -0.15005    -0.03835       8     8     0
   0.04099     0.50000     0.19750    -0.20172    -0.01844       8     8     0
   0.09666     0.50000     0.26338    -0.27985     0.00334       8     8     0
   0.16894     0.50000     0.25574    -0.30251    -0.01488       8     8     0
   0.25000     0.50000     0.14191    -0.23039    -0.07649       8     8     0
   0.33106     0.50000     0.03419    -0.15487    -0.12072       8     8     0
   0.40334     0.50000    -0.01587    -0.12635    -0.13122       8     8     0
   0.45901     0.50000    -0.03901    -0.12030    -0.13086       8     8     0
   0.49204     0.50000    -0.04830    -0.12242    -0.12787       8     8     0
   0.50000     0.50000    -0.04983    -0.12394    -0.12667       8     8     0
   0.00000     0.50796     0.13342    -0.13373    -0.04256       8     8     0
   0.00796     0.50796     0.14451    -0.14516    -0.03757       8     8     0
   0.04099     0.50796     0.19325    -0.19700    -0.01706       8     8     0
   0.09666     0.50796     0.26318    -0.27840     0.00719       8     8     0
   0.16894     0.50796     0.26251    -0.30762    -0.00784       8     8     0
   0.25000     0.50796     0.14842    -0.23670    -0.07155       8     8     0
   0.33106     0.50796     0.03428    -0.15639    -0.12066       8     8     0
   0.40334     0.50796    -0.01696    -0.12642    -0.13119       8     8     0
   0.45901     0.50796    -0.03897    -0.12093    -0.12949       8     8     0
   0.49204     0.50796    -0.04828    -0.12306    -0.12646       8     8     0
   0.50000     0.50796    -0.04974    -0.12469    -0.12521       8     8     0
   0.00000     0.54099     0.11293    -0.11326    -0.04080       8     8     0
   0.00796     0.54099     0.12368    -0.12398    -0.03554       8     8     0
   0.04099     0.54099     0.17339    -0.17530    -0.01276       8     8     0
   0.09666     0.54099     0.25797    -0.26820     0.02128       8     8     0
   0.16894     0.54099     0.28786    -0.32535     0.02036       8     8     0
   0.25000     0.54099     0.18220    -0.26693    -0.04577       8     8     0
   0.33106     0.54099     0.04451    -0.17068    -0.11287       8     8     0
   0.40334     0.54099    -0.02251    -0.12776    -0.13422       8     8     0
   0.45901     0.54099    -0.04761    -0.11872    -0.13442       8     8     0
   0.49204     0.54099    -0.05757    -0.11983    -0.13080       8     8     0
   0.50000     0.54099    -0.05861    -0.12177    -0.12901       8     8     0
