TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.45020,  DATAPACKING = POINT
   0.00000     0.00000     0.00044     0.00017     0.00017       8     8     0
   0.00796     0.00000     0.00026     0.00004     0.00005       8     8     0
   0.04099     0.00000     0.00052     0.00063     0.00043       8     8     0
   0.09666     0.00000    -0.00028     0.00003    -0.00035       8     8     0
   0.16894     0.00000    -0.00109    -0.00093    -0.00131       8     8     0
   0.25000     0.00000     0.00680     0.00489     0.00529       8     8     0
   0.33106     0.00000     0.04125     0.02909     0.02969       8     8     0
   0.40334     0.00000     0.14990     0.10611     0.10530       8     8     0
   0.45901     0.00000     0.33219     0.23472     0.23460       8     8     0
   0.49204     0.00000     0.48320     0.34179     0.34138       8     8     0
   0.50000     0.00000     0.52246     0.37001     0.36877       8     8     0
   0.00000     0.00796     0.00026     0.00005     0.00004       8     8     0
   0.00796     0.00796     0.00011    -0.00012    -0.00012       8     8     0
   0.04099     0.00796     0.00006     0.00007    -0.00005       8     8     0
   0.09666     0.00796    -0.00005     0.00004    -0.00006       8     8     0
   0.16894     0.00796     0.00066     0.00037     0.00031       8     8     0
   0.25000     0.00796     0.00716     0.00514     0.00523       8     8     0
   0.33106     0.00796     0.04631     0.03267     0.03277       8     8     0
   0.40334     0.00796     0.17181     0.12160     0.12129       8     8     0
   0.45901     0.00796     0.36832     0.26029     0.26069       8     8     0
   0.49204     0.00796     0.52352     0.37025     0.37018       8     8     0
   0.50000     0.00796     0.56310     0.39863     0.39788       8     8     0
   0.00000     0.04099     0.00052     0.00043     0.00063       8     8     0
   0.00796     0.04099     0.00006    -0.00005     0.00007       8     8     0
   0.04099     0.04099    -0.00008    -0.00012    -0.00012       8     8     0
   0.09666     0.04099     0.00039     0.00034     0.00033       8     8     0
   0.16894     0.04099     0.00200     0.00133     0.00130       8     8     0
