TITLE = "MESH AND SOLUTIONS"
VARIABLES = "X", "Y", "PRESSURE", "U", "V",  "N", "M", "PROC"
ZONE T= "IEL     1",  I=11,  J=11,  SOLUTIONTIME=   0.40020,  DATAPACKING = POINT
   0.00000     0.00000     0.00015     0.00081     0.00081       8     8     0
   0.00796     0.00000     0.00019     0.00070     0.00033       8     8     0
   0.04099     0.00000    -0.00010    -0.00003    -0.00039       8     8     0
   0.09666     0.00000    -0.00132    -0.00094    -0.00123       8     8     0
   0.16894     0.00000     0.00499     0.00362     0.00375       8     8     0
   0.25000     0.00000     0.03364     0.02368     0.02454       8     8     0
   0.33106     0.00000     0.14618     0.10349     0.10265       8     8     0
   0.40334     0.00000     0.39778     0.28112     0.28096       8     8     0
   0.45901     0.00000     0.67334     0.47621     0.47648       8     8     0
   0.49204     0.00000     0.82941     0.58681     0.58643       8     8     0
   0.50000     0.00000     0.86187     0.60964     0.60939       8     8     0
   0.00000     0.00796     0.00019     0.00033     0.00070       8     8     0
   0.00796     0.00796     0.00001     0.00009     0.00009       8     8     0
   0.04099     0.00796     0.00013    -0.00006    -0.00012       8     8     0
   0.09666     0.00796     0.00045     0.00037     0.00042       8     8     0
   0.16894     0.00796     0.00555     0.00397     0.00393       8     8     0
   0.25000     0.00796     0.03725     0.02626     0.02653       8     8     0
   0.33106     0.00796     0.16763     0.11866     0.11827       8     8     0
   0.40334     0.00796     0.43644     0.30843     0.30878       8     8     0
   0.45901     0.00796     0.71209     0.50366     0.50361       8     8     0
   0.49204     0.00796     0.86045     0.60861     0.60808       8     8     0
   0.50000     0.00796     0.89033     0.62948     0.62931       8     8     0
   0.00000     0.04099    -0.00010    -0.00039    -0.00003       8     8     0
   0.00796     0.04099     0.00013    -0.00012    -0.00006       8     8     0
   0.04099     0.04099     0.00076     0.00030     0.00030       8     8     0
   0.09666     0.04099     0.00173     0.00127     0.00123       8     8     0
   0.16894     0.04099     0.01207     0.00861     0.00857       8     8     0
   0.25000     0.04099     0.07255     0.05112     0.05126       8     8     0
   0.33106     0.04099     0.27241     0.19288     0.19248       8     8     0
   0.40334     0.04099     0.59854     0.42294     0.42354       8     8     0
   0.45901     0.04099     0.85942     0.60792     0.60779       8     8     0
   0.49204     0.04099     0.96312     0.68100     0.68077       8     8     0
   0.50000     0.04099     0.97914     0.69166     0.69217       8     8     0
   0.00000     0.09666    -0.00132    -0.00123    -0.00094       8     8     0
   0.00796     0.09666     0.00045     0.00042     0.00037       8     8     0
   0.04099     0.09666     0.00173     0.00123     0.00127       8     8     0
   0.09666     0.09666     0.00785     0.00535     0.00535       8     8     0
   0.16894     0.09666     0.04461     0.03179     0.03152       8     8     0
   0.25000     0.09666     0.18846     0.13306     0.13351       8     8     0
   0.33106     0.09666     0.51555     0.36470     0.36443       8     8     0
   0.40334     0.09666     0.85960     0.60769     0.60765       8     8     0
   0.45901     0.09666     0.99703     0.70508     0.70508       8     8     0
   0.49204     0.09666     0.98263     0.69492     0.69485       8     8     0
   0.50000     0.09666     0.96858     0.68460     0.68486       8     8     0
   0.00000     0.16894     0.00499     0.00375     0.00362       8     8     0
   0.00796     0.16894     0.00555     0.00393     0.00397       8     8     0
   0.04099     0.16894     0.01207     0.00857     0.00861       8     8     0
   0.09666     0.16894     0.04461     0.03152     0.03179       8     8     0
   0.16894     0.16894     0.16365     0.11562     0.11562       8     8     0
   0.25000     0.16894     0.47316     0.33479     0.33431       8     8     0
   0.33106     0.16894     0.86032     0.60808     0.60859       8     8     0
   0.40334     0.16894     0.99840     0.70619     0.70616       8     8     0
   0.45901     0.16894     0.87531     0.61882     0.61872       8     8     0
   0.49204     0.16894     0.73125     0.51718     0.51688       8     8     0
   0.50000     0.16894     0.69197     0.49000     0.48917       8     8     0
   0.00000     0.25000     0.03364     0.02454     0.02368       8     8     0
   0.00796     0.25000     0.03725     0.02653     0.02626       8     8     0
   0.04099     0.25000     0.07255     0.05126     0.05112       8     8     0
   0.09666     0.25000     0.18846     0.13351     0.13306       8     8     0
   0.16894     0.25000     0.47316     0.33431     0.33479       8     8     0
   0.25000     0.25000     0.86064     0.60872     0.60872       8     8     0
   0.33106     0.25000     0.99078     0.70052     0.70033       8     8     0
   0.40334     0.25000     0.76832     0.54331     0.54319       8     8     0
   0.45901     0.25000     0.49215     0.34801     0.34817       8     8     0
   0.49204     0.25000     0.34179     0.24166     0.24185       8     8     0
   0.50000     0.25000     0.30909     0.21876     0.21871       8     8     0
   0.00000     0.33106     0.14618     0.10265     0.10349       8     8     0
   0.00796     0.33106     0.16763     0.11827     0.11866       8     8     0
   0.04099     0.33106     0.27241     0.19248     0.19288       8     8     0
   0.09666     0.33106     0.51555     0.36443     0.36470       8     8     0
   0.16894     0.33106     0.86032     0.60859     0.60808       8     8     0
   0.25000     0.33106     0.99078     0.70033     0.70052       8     8     0
   0.33106     0.33106     0.72725     0.51447     0.51447       8     8     0
   0.40334     0.33106     0.37388     0.26419     0.26439       8     8     0
   0.45901     0.33106     0.17491     0.12380     0.12354       8     8     0
   0.49204     0.33106     0.10064     0.07108     0.07105       8     8     0
   0.50000     0.33106     0.08764     0.06127     0.06187       8     8     0
   0.00000     0.40334     0.39778     0.28096     0.28112       8     8     0
   0.00796     0.40334     0.43644     0.30878     0.30843       8     8     0
   0.04099     0.40334     0.59854     0.42354     0.42294       8     8     0
   0.09666     0.40334     0.85960     0.60765     0.60769       8     8     0
   0.16894     0.40334     0.99840     0.70616     0.70619       8     8     0
   0.25000     0.40334     0.76832     0.54319     0.54331       8     8     0
   0.33106     0.40334     0.37388     0.26439     0.26419       8     8     0
   0.40334     0.40334     0.13327     0.09424     0.09424       8     8     0
   0.45901     0.40334     0.04835     0.03419     0.03431       8     8     0
   0.49204     0.40334     0.02364     0.01673     0.01681       8     8     0
   0.50000     0.40334     0.01997     0.01399     0.01419       8     8     0
   0.00000     0.45901     0.67334     0.47648     0.47621       8     8     0
   0.00796     0.45901     0.71209     0.50361     0.50366       8     8     0
   0.04099     0.45901     0.85942     0.60779     0.60792       8     8     0
   0.09666     0.45901     0.99703     0.70508     0.70508       8     8     0
   0.16894     0.45901     0.87531     0.61872     0.61882       8     8     0
   0.25000     0.45901     0.49215     0.34817     0.34801       8     8     0
   0.33106     0.45901     0.17491     0.12354     0.12380       8     8     0
   0.40334     0.45901     0.04835     0.03431     0.03419       8     8     0
   0.45901     0.45901     0.01370     0.00959     0.00959       8     8     0
   0.49204     0.45901     0.00559     0.00402     0.00388       8     8     0
   0.50000     0.45901     0.00411     0.00340     0.00285       8     8     0
   0.00000     0.49204     0.82941     0.58643     0.58681       8     8     0
   0.00796     0.49204     0.86045     0.60808     0.60861       8     8     0
   0.04099     0.49204     0.96312     0.68077     0.68100       8     8     0
   0.09666     0.49204     0.98263     0.69485     0.69492       8     8     0
   0.16894     0.49204     0.73125     0.51688     0.51718       8     8     0
   0.25000     0.49204     0.34179     0.24185     0.24166       8     8     0
   0.33106     0.49204     0.10064     0.07105     0.07108       8     8     0
   0.40334     0.49204     0.02364     0.01681     0.01673       8     8     0
   0.45901     0.49204     0.00559     0.00388     0.00402       8     8     0
   0.49204     0.49204     0.00239     0.00173     0.00173       8     8     0
   0.50000     0.49204     0.00157     0.00152     0.00116       8     8     0
   0.00000     0.50000     0.86187     0.60939     0.60964       8     8     0
   0.00796     0.50000     0.89033     0.62931     0.62948       8     8     0
   0.04099     0.50000     0.97914     0.69217     0.69166       8     8     0
   0.09666     0.50000     0.96858     0.68486     0.68460       8     8     0
   0.16894     0.50000     0.69197     0.48917     0.49000       8     8     0
   0.25000     0.50000     0.30909     0.21871     0.21876       8     8     0
   0.33106     0.50000     0.08764     0.06187     0.06127       8     8     0
   0.40334     0.50000     0.01997     0.01419     0.01399       8     8     0
   0.45901     0.50000     0.00411     0.00285     0.00340       8     8     0
   0.49204     0.50000     0.00157     0.00116     0.00152       8     8     0
   0.50000     0.50000     0.00090     0.00097     0.00097       8     8     0
ZONE T= "IEL     2",  I=11,  J=11,  SOLUTIONTIME=   0.40020,  DATAPACKING = POINT
   0.00000     0.50000     0.86295     0.61012     0.61067       8     8     0
   0.00796     0.50000     0.89159     0.63017     0.63098       8     8     0
   0.04099     0.50000     0.97994     0.69281     0.69339       8     8     0
   0.09666     0.50000     0.96817     0.68465     0.68463       8     8     0
   0.16894     0.50000     0.69190     0.48905     0.48911       8     8     0
   0.25000     0.50000     0.30932     0.21886     0.21873       8     8     0
   0.33106     0.50000     0.08728     0.06162     0.06173       8     8     0
   0.40334     0.50000     0.01989     0.01414     0.01406       8     8     0
   0.45901     0.50000     0.00442     0.00307     0.00313       8     8     0
   0.49204     0.50000     0.00181     0.00132     0.00129       8     8     0
   0.50000     0.50000     0.00111     0.00114     0.00080       8     8     0
   0.00000     0.50796     0.89194     0.63081     0.63060       8     8     0
   0.00796     0.50796     0.91721     0.64828     0.64856       8     8     0
   0.04099     0.50796     0.99015     0.69982     0.70029       8     8     0
   0.09666     0.50796     0.94986     0.67171     0.67173       8     8     0
   0.16894     0.50796     0.65270     0.46136     0.46150       8     8     0
   0.25000     0.50796     0.27871     0.19723     0.19706       8     8     0
   0.33106     0.50796     0.07524     0.05311     0.05321       8     8     0
   0.40334     0.50796     0.01652     0.01175     0.01168       8     8     0
   0.45901     0.50796     0.00344     0.00238     0.00243       8     8     0
   0.49204     0.50796     0.00144     0.00105     0.00102       8     8     0
   0.50000     0.50796     0.00081     0.00092     0.00058       8     8     0
   0.00000     0.54099     0.97979     0.69320     0.69260       8     8     0
   0.00796     0.54099     0.98995     0.70003     0.69979       8     8     0
   0.04099     0.54099     0.99145     0.70086     0.70090       8     8     0
   0.09666     0.54099     0.83694     0.59194     0.59176       8     8     0
   0.16894     0.54099     0.48741     0.34463     0.34465       8     8     0
   0.25000     0.54099     0.17277     0.12223     0.12215       8     8     0
   0.33106     0.54099     0.03901     0.02755     0.02759       8     8     0
   0.40334     0.54099     0.00716     0.00507     0.00506       8     8     0
   0.45901     0.54099     0.00114     0.00080     0.00080       8     8     0
   0.49204     0.54099     0.00058     0.00041     0.00041       8     8     0
   0.50000     0.54099     0.00031     0.00033     0.00021       8     8     0
   0.00000     0.59666     0.96757     0.68429     0.68437       8     8     0
   0.00796     0.59666     0.94935     0.67150     0.67147       8     8     0
   0.04099     0.59666     0.83682     0.59188     0.59180       8     8     0
   0.09666     0.59666     0.56954     0.40277     0.40266       8     8     0
   0.16894     0.59666     0.25143     0.17785     0.17774       8     8     0
   0.25000     0.59666     0.06520     0.04603     0.04613       8     8     0
   0.33106     0.59666     0.01088     0.00774     0.00769       8     8     0
   0.40334     0.59666     0.00127     0.00086     0.00089       8     8     0
   0.45901     0.59666     0.00027     0.00022     0.00019       8     8     0
   0.49204     0.59666     0.00015     0.00008     0.00010       8     8     0
   0.50000     0.59666     0.00022    -0.00001     0.00016       8     8     0
   0.00000     0.66894     0.69201     0.48906     0.48916       8     8     0
   0.00796     0.66894     0.65286     0.46149     0.46150       8     8     0
